C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-584.2677617110002,-628.0278700848121,-628.9254582784081,-583.2349002717167,-624.4095840820071,-625.239190287457,0.55,H,low
-585.1086855062529,-673.5345971896926,-699.2252739454974,-582.8167841908015,-672.6743096536266,-697.8598085752353,0.35,C,high
-582.8017423385966,-694.9299997065041,-677.7241967832649,-586.9959380487985,-693.3109789129696,-676.7694718821864,0.35,C,high
-579.5317995446222,-589.726019683315,-591.7573589054765,-578.454242936692,-587.8888072657005,-589.8843761699399,0.20,C,high
-585.3887628555675,-624.933304703895,-622.1120175768539,-584.4605530380163,-621.5605606089921,-618.9086804097467,0.55,C,high
-583.1898420176859,-592.9457311246217,-593.0971048841762,-580.4946577564317,-589.5324007900274,-589.7780218090525,0.35,H,high
-583.580186606829,-639.2109689920907,-676.0302584380249,-583.5615063866181,-638.7838344766515,-674.221661540252,0.35,C,high
-581.2341999696823,-592.0937839632053,-591.8200844354902,-581.1207314682749,-590.3398119107724,-590.0340684074154,0.20,H,high
-581.4672554416252,-633.1694496334811,-615.0489347037918,-577.5098242169378,-631.4137026276688,-613.6842891147195,0.75,H,low
-580.2750408645152,-614.4519785444392,-606.4841681034147,-579.0431690428431,-612.3356441477803,-604.8481690334128,0.35,H,high
-581.5894620508651,-592.0703886278859,-591.3191683093673,-578.9719418092934,-588.7677289706596,-588.0286285682565,0.55,H,high
-581.1483675078638,-675.3626408732393,-680.0921338033814,-587.3794962060095,-676.227224652919,-680.1194943041377,0.20,C,low
-583.8305583425182,-673.0352456266324,-677.9737978802768,-586.0499038004397,-672.4569942799111,-677.4845802340008,0.35,C,high
-581.890335908242,-585.8740887809334,-591.0518431078364,-579.4888489960794,-582.0541757465253,-587.2692925151414,0.75,H,high
-584.028590563292,-585.983027855274,-591.58192111732,-580.2959563415221,-581.7544754932574,-587.2316106573525,0.55,C,low
-587.9602911525593,-665.7101271119711,-657.5372821690876,-588.0805737281897,-664.0583912871821,-656.0271123705518,0.55,C,high
-581.7215212637245,-633.6239747851639,-640.5776653821252,-581.4201646030743,-632.3865063507949,-639.2103343482707,0.00,C,high
-584.1581085107298,-624.7406500845821,-643.6155276480447,-584.9973427693911,-622.3258897733333,-640.4403735846515,0.55,C,high
-582.6580099144448,-612.0003309631569,-610.186401641075,-580.9709153270408,-609.0000901225969,-607.2254701154754,0.55,C,high
-586.5036770110572,-684.3560304828417,-669.0885515481987,-586.7333853986337,-680.4415418083253,-665.321354016736,0.55,C,high
-583.6027574523555,-854.4274131073546,-843.1938921552875,-589.1608950545249,-855.7921827237136,-845.5718243432501,0.20,C,high
