C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-821.13513754703,-852.1379802648496,-853.0066503677671,-820.5132679549674,-849.1326927251756,-849.9286314612441,0.55,H,low
-821.8664447411684,-895.9531680032225,-918.1858726756586,-819.3829164717514,-895.1363338278109,-916.8399859317345,0.35,C,high
-819.5493158540519,-907.7708153449199,-896.4327384799452,-823.8080900134671,-906.5081634913874,-895.8767008980856,0.35,C,high
-816.3325013600868,-824.9087299554734,-826.4631084249781,-815.507896671291,-823.470108495748,-824.9303191057335,0.20,C,high
-821.5219295517057,-848.0334174353204,-845.9247770906107,-820.2515242510511,-844.7756276112015,-842.9248131186561,0.55,C,high
-819.5716165606141,-827.2056107763643,-828.1026517127225,-817.29728629902,-824.3593115480543,-825.2958741868388,0.35,H,high
-820.2394777355157,-870.1847908106404,-904.5128901311059,-820.485959329448,-870.2581702342869,-903.2286245139602,0.35,C,high
-817.8942524405124,-823.477978505339,-823.2714657799881,-817.8555674601214,-822.1083352016498,-821.8420391022357,0.20,H,high
-818.2528480446308,-863.9866062051364,-847.5740303512829,-814.7867101439953,-862.5872082308772,-846.6334643647496,0.75,H,low
-817.287621396457,-846.986070120795,-839.3137782217505,-816.115397049253,-845.2466024384252,-837.9787190359574,0.35,H,high
-818.6224127734646,-827.6385522184443,-826.907801533492,-816.1528487656362,-824.85853090895,-824.137844270276,0.55,H,high
-818.1277964782814,-890.7367839028936,-892.4017099239398,-823.7265540193183,-891.7089928622336,-892.6760697419231,0.20,C,low
-820.8878455837565,-881.09140326991,-884.4317166168274,-823.0637497529298,-880.679150764109,-884.1405734767982,0.35,C,high
-818.6041739689823,-820.5461596429894,-825.8024754598398,-816.4410187009743,-817.3375818949463,-822.6224864612332,0.75,H,high
-820.4988256157524,-820.8307177727713,-826.0505651029337,-817.0204114585786,-817.1130988186775,-822.2052406418021,0.55,C,low
-823.8572239577633,-879.6479997663275,-873.2293069917686,-824.0519519620299,-878.6401857444972,-872.4289538838276,0.55,C,high
-818.5853630375882,-865.543443489343,-872.3953824771302,-818.5189530002667,-864.7632672031295,-871.466928073494,0.00,C,high
-820.9131381237835,-851.6332108816919,-871.0885139590312,-821.3524816327265,-849.538442117463,-868.3383803258135,0.55,C,high
-819.1311156016628,-842.522956485318,-841.420171664117,-818.0192221936654,-840.1628805499726,-839.1163977989854,0.55,C,high
-823.2414717120251,-909.1768636616429,-891.7279098068399,-823.6419033326305,-905.6013563810897,-888.2828202643684,0.55,C,high
-820.3897653118966,-1067.2182372367085,-1058.2534825108569,-825.7588395775456,-1069.004597307728,-1061.031724665626,0.20,C,high
-821.0678391376554,-863.9771718458619,-851.0967540942248,-819.4098250354496,-859.6647403347325,-847.0760918053293,0.35,H,low
-820.5738772225009,-879.4708140760354,-867.5333487592293,-823.1492842911975,-878.3690610179326,-867.1195765741151,0.00,C,low
-818.2166215790039,-826.9259475416995,-825.3140551423057,-817.0483246883769,-824.8064287660188,-823.3468168073847,0.00,H,low
-820.1424865475931,-829.1302114005725,-833.8807187883751,-818.2255278321082,-825.9536329020177,-830.6624915768131,0.20,H,low
-819.2492598378162,-829.2425045605435,-832.5958004276454,-818.39540651873,-828.0324301852703,-831.1077463186834,0.75,H,high
-818.1622061410008,-836.4463259709958,-836.4546062964255,-815.5115332965597,-832.7058932161058,-832.6746927273225,0.75,C,high
-818.4067876713686,-824.0998875030583,-821.9445166781479,-817.5754907582115,-822.1756772392595,-820.155801739658,0.35,C,low
-818.1667668910762,-844.4296623473515,-849.6844748358718,-822.086180402727,-845.8910700619093,-850.5943973258351,0.00,C,high
-820.1461385630338,-825.9694483489268,-826.2465181729066,-817.5177609365626,-822.6249092703704,-822.8812818407446,0.75,H,high
-825.3554558243554,-831.9181824243051,-834.2457916272601,-822.2233257461613,-827.3307717941892,-829.7927257801043,0.75,H,low
-820.3334375827428,-842.9248593266963,-824.7606180381273,-818.0928000518493,-839.7535346967298,-822.0978505667881,0.55,C,low
-818.431765765844,-838.8382336384254,-837.0991911643958,-819.828038209277,-838.4941744752581,-836.8225384930606,0.00,C,high
-817.5787814522301,-854.0371775376029,-852.9143332183295,-819.0754818951295,-853.1626870959707,-851.919240487847,0.00,C,high
-819.2226323117674,-829.873969525263,-837.9442177187647,-818.5028351872445,-828.5838625400742,-836.2539462714053,0.20,H,low
-819.5206767601052,-877.7678036516382,-858.416297605118,-818.7964456845945,-875.2081964333432,-856.6111625368877,0.75,C,high
-818.6260769406939,-867.9839083801897,-849.5190459241558,-817.4214515987823,-867.6394204044435,-850.1083270582918,0.35,C,high
-821.8007670495556,-950.5221385290668,-959.032279051745,-830.6803134472655,-951.3018989292942,-959.3547454676384,0.00,C,high
