C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-376.90931331580987,-431.3789217244675,-432.0365971338551,-375.54256634290937,-427.2027765196526,-427.80170495536686,0.55,H,low
-378.24105188855737,-480.06910386685627,-508.6234765912616,-376.22897898957365,-479.0814157078499,-507.1424969710495,0.35,C,high
-375.79308231605853,-505.1443395135234,-484.274951370862,-379.89225192771744,-503.12841608108283,-482.86584072055973,0.35,C,high
-372.60486653036656,-384.6676602257563,-386.89905698989304,-371.4250778488295,-382.4240996099219,-384.700511140327,0.20,C,high
-379.0155838101682,-430.5894675736705,-427.9623636503016,-378.47229599421246,-426.9873763684422,-424.45980830486906,0.55,C,high
-376.70043901711455,-389.0376136072523,-388.126717568716,-373.67540799079904,-385.0642112270054,-384.2876331590178,0.35,H,high
-376.58337300444043,-436.7898853144169,-475.1200034464384,-376.2693561401468,-435.80525367699147,-472.7478729781871,0.35,C,high
-374.550611407007,-392.50510795409406,-392.0217338174882,-374.2288240713886,-390.20704799710774,-389.75712577515856,0.20,H,high
-374.5164799988993,-430.60442128843437,-411.7333832085895,-370.0504554092942,-428.39477835776717,-409.8733139557521,0.75,H,low
-373.1006629587051,-411.3425419462199,-403.0189683585626,-371.79849999123127,-408.82014211894295,-401.0893593215668,0.35,H,high
-374.2172276401385,-386.6502916922205,-385.95722297132403,-371.5112205417567,-382.84330869337236,-382.1606030905239,0.55,H,high
-373.9288627206422,-490.43565545857234,-499.58893039890506,-380.35460326264393,-491.0191646544874,-499.2637134656579,0.20,C,low
-376.54905992280374,-489.88607816949155,-496.2374541315704,-378.6099623747411,-488.98011050845844,-495.393022764554,0.35,C,high
-374.87523149392916,-382.06792781125125,-386.82866125252855,-372.230167613971,-377.66701344014973,-382.46143010133403,0.75,H,high
-377.3638809744362,-381.9118209584939,-387.72140750414974,-373.4729529518352,-377.13363359072855,-382.8596804213874,0.55,C,low
-381.37856171635485,-479.8072281351417,-471.17391602555176,-381.2352381288632,-477.5626982469451,-468.9923591971153,0.55,C,high
-374.5052962959106,-431.515248049382,-438.4764589840529,-373.96191274409557,-429.79550319483536,-436.63731925876885,0.00,C,high
-377.1873821742931,-428.18391804700605,-447.0713124031602,-378.3581312138907,-425.4252222302375,-443.4718310408154,0.55,C,high
-375.93578539850967,-409.7656568900327,-407.453005748192,-373.73913976878936,-406.1155901496719,-403.8198421316969,0.55,C,high
-379.47777865301555,-486.97299641469635,-474.08188712890063,-379.50420864126943,-482.59110976468816,-469.87509797981573,0.55,C,high
-376.46804122121296,-664.5222659862197,-651.2734623227077,-382.16065233922063,-665.5032609026407,-653.2377797036328,0.20,C,high
-377.9549070671341,-433.3005107764593,-418.43739305547814,-376.535767414825,-427.8482879148949,-413.5760246529871,0.35,H,low
-379.0305716719598,-482.56606923378223,-465.20915041620066,-381.7001217197613,-480.0179533229268,-463.3696845567478,0.00,C,low
-374.4725391033367,-391.64175726846486,-387.8667133338385,-373.8191252177331,-388.89465906631324,-385.4021688264458,0.00,H,low
-376.2369829351936,-393.8896478726591,-398.5700252862513,-374.0128276422962,-389.5781447887885,-394.38818541227045,0.20,H,low
-376.15742510698345,-391.6512423219115,-398.09700258653083,-373.3655567982628,-388.3434679150495,-394.5146528010303,0.75,H,high
-373.9334524660548,-401.81901369893785,-403.1281713175253,-370.9837617336785,-397.17641378910145,-398.3595257744381,0.75,C,high
-375.1353286910874,-391.3064336091125,-386.490297006798,-375.19155555263177,-388.71026002715394,-384.14961094767955,0.35,C,low
-374.5179419123669,-431.1563535988982,-443.1842505589038,-379.82990391750934,-432.56582113879824,-443.9396803902648,0.00,C,high
-376.9342857196105,-389.62640412286555,-389.0771180940994,-373.2636117392054,-384.8233099928085,-384.3426988826823,0.75,H,high
-384.3030425099985,-404.1191444020954,-403.9078527233842,-380.0146564883705,-396.87595913287345,-397.0375513845751,0.75,H,low
-376.80456774912386,-407.66024575394067,-387.95405748455653,-374.17748638694064,-402.81757088212817,-383.7454409637413,0.55,C,low
-374.6409313021081,-410.93901537193597,-410.08573981648874,-376.9748119865619,-410.12254323829313,-409.1152961913622,0.00,C,high
-374.16042402282864,-431.67099810365335,-431.3900549330274,-375.0695772290135,-429.65112078735046,-429.22068539861897,0.00,C,high
-376.27379784184205,-397.0407255139559,-407.50975367845354,-377.42320218278,-395.47305688808626,-405.3699535534683,0.20,H,low
-375.234317354472,-444.40694997321424,-422.18506158269355,-373.7162209448643,-440.97081591508334,-419.48295436047385,0.75,C,high
-375.8101914098815,-444.2141886453079,-420.78839111169566,-376.0918618645386,-444.378474653575,-421.71987042036335,0.35,C,high
-378.0446338680562,-589.4993903161164,-600.5001109206037,-387.72862652677367,-589.6768717373665,-600.2822773018617,0.00,C,high
-376.93403392480246,-402.6355238530312,-407.46351275394176,-376.0642828072955,-399.17635278257205,-403.8546407594713,0.20,H,low
