C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1071.8731107892816,-1091.3534585307139,-1091.9969628476167,-1071.6112594650315,-1088.9127098110964,-1089.484715352651,0.55,H,low
-1072.9043041110165,-1133.2598909044318,-1151.8505684397003,-1070.3829363750685,-1132.331441316499,-1150.4191149199435,0.35,C,high
-1070.4860986537424,-1134.1988406517155,-1128.7938976592156,-1074.6330164531948,-1133.2063968010984,-1128.5121594957955,0.35,C,high
-1067.4599041006961,-1074.5025724932734,-1075.515674393365,-1066.9165679755884,-1073.401936257217,-1074.3035663591004,0.20,C,high
-1071.973676077514,-1087.3665437954126,-1086.3345176107562,-1070.4842845175876,-1084.1608567017647,-1083.429272190461,0.55,C,high
-1070.2935883480477,-1076.2689463395745,-1077.476803771639,-1068.4286619978568,-1073.9629705469645,-1075.1615125268715,0.35,H,high
-1070.9006060721306,-1114.2051571054833,-1144.859931827074,-1071.445932206128,-1114.70226553594,-1144.0310332062998,0.35,C,high
-1068.8856867654654,-1071.4388459020088,-1071.241259101834,-1068.7248414903881,-1070.289357290742,-1070.0315938046358,0.20,H,high
-1069.243776933143,-1108.1259257916377,-1094.1401672212164,-1066.2549774253803,-1106.9402975018188,-1093.4951037360288,0.75,H,low
-1068.5141381537762,-1093.5084467036993,-1086.3522605661303,-1067.4174618300524,-1092.0619452009948,-1085.2857909572094,0.35,H,high
-1069.7072511705005,-1077.485377909925,-1076.8358637052143,-1067.4805899662504,-1075.216828547219,-1074.5737821300345,0.55,H,high
-1069.242386688277,-1124.0384282131643,-1124.2694100378512,-1073.7036284080707,-1124.900769628619,-1124.6395545179782,0.20,C,low
-1072.068155154239,-1106.2838244425184,-1108.2531258354104,-1073.8795064086582,-1105.8237131218161,-1107.9264087954723,0.35,C,high
-1069.4664011794048,-1070.2389122019704,-1075.2014445307934,-1067.5810474880818,-1067.6981831286284,-1072.6717489075672,0.75,H,high
-1071.2110473039702,-1070.8348652520579,-1075.5343111392326,-1067.95731160508,-1067.4706455587561,-1072.0814384673545,0.55,C,low
-1073.6071306218887,-1110.7943347822873,-1106.6355898626757,-1073.5289212221599,-1110.3370130477524,-1106.4120597215483,0.55,C,high
-1069.4791470367807,-1111.157757668823,-1117.6461917643194,-1069.6366385390086,-1110.7390535962063,-1117.0584189542847,0.00,C,high
-1071.8036863432123,-1094.310102466045,-1113.7786549382843,-1071.8821270571352,-1092.4795273225982,-1111.4043987059354,0.55,C,high
-1069.771793112814,-1087.079295709419,-1086.6462360052706,-1069.2309695695667,-1085.3406823224443,-1084.9691941977983,0.55,C,high
-1074.1846482939304,-1146.8126619087848,-1128.5864669544596,-1074.6338336556298,-1143.4369452531728,-1125.349497925524,0.55,C,high
-1071.2469284754034,-1168.4573828130565,-1166.967798116094,-1076.4211705482026,-1168.0406342139026,-1166.0633056191625,0.20,C,high
-1071.8608821499904,-1109.0427613594911,-1096.8496770762874,-1070.237942275265,-1105.2967313078245,-1093.3025759599748,0.35,H,low
-1070.5358148867158,-1106.8137597904176,-1098.4322496446437,-1073.0666377100786,-1106.0964397505402,-1098.3764491035913,0.00,C,low
-1069.1292327728913,-1075.3259729468257,-1074.650516990608,-1067.9333321980723,-1073.5303983696094,-1072.9673386770592,0.00,H,low
-1071.0656255382287,-1077.5792427430733,-1081.9786907617176,-1069.3068917320875,-1074.9578690824355,-1079.2457174331773,0.20,H,low
-1069.99393233522,-1076.8244212842305,-1078.4206739276374,-1069.8335966494983,-1076.3760874941509,-1077.7029346435088,0.75,H,high
-1069.3006393283356,-1082.925113824528,-1082.487644693785,-1066.8065548025397,-1079.601145165413,-1079.1549197521092,0.75,C,high
-1069.1751077567692,-1071.8661925592255,-1070.930667248827,-1068.172578038019,-1070.1987011305755,-1069.3450078484298,0.35,C,low
-1068.9716071180637,-1086.2581653426992,-1088.6346576301057,-1071.8158548566155,-1087.3804622970645,-1089.33223862095,0.00,C,high
-1070.752527076936,-1074.7441028336223,-1075.0896732013234,-1068.5629048566866,-1072.068426853961,-1072.3816611027169,0.75,H,high
-1074.2966955249108,-1077.3294913072075,-1079.3763464718625,-1071.9954217158524,-1074.2127095534104,-1076.3029185502996,0.75,H,low
-1070.7633182900254,-1089.6758686849666,-1073.4622890317041,-1068.8076720422312,-1087.352296055936,-1071.6411221551982,0.55,C,low
-1069.391904468444,-1085.0032046376093,-1083.4687228074094,-1070.3071975041248,-1084.867381156949,-1083.4824801757056,0.00,C,high
-1068.5335612941628,-1094.653171960136,-1093.40394434517,-1069.9749497760342,-1094.0662194404051,-1092.7219070848905,0.00,C,high
-1069.746942314167,-1077.653102471712,-1084.1331332494904,-1068.858783712773,-1076.6223745081957,-1082.72402543574,0.20,H,low
-1070.6348392633588,-1121.2978209965224,-1104.0001808502602,-1070.1851100665426,-1119.1385309019872,-1102.5421100851477,0.75,C,high
-1069.3380258777097,-1111.8851686598225,-1096.147879728315,-1067.787281329848,-1111.3379804578071,-1096.4612887527824,0.35,C,high
