C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-779.5431878944178,-842.820914155538,-833.977984008552,-780.9673502360588,-841.266213594964,-832.7993100011312,0.55,C,high
-779.6501473949763,-828.5433735743907,-869.4394748756552,-784.3909289010932,-828.7109662399895,-868.2488667800815,0.20,H,low
-780.066379800667,-789.8574441903241,-795.5008516480925,-778.8357104707446,-787.1879698713702,-792.5768471773524,0.75,H,high
-779.4043037551503,-839.2968224910014,-838.7324764146265,-782.7621007863119,-838.8231331658757,-838.5516512406858,0.00,C,high
-778.2735667824095,-782.5208343007425,-783.4448005667531,-778.4899222109397,-781.3967368765664,-782.5377386270715,0.20,C,low
-779.8039567920101,-928.7521234195261,-875.9031597518298,-783.9248966054048,-928.5565563272166,-876.7503071403582,0.20,C,high
-775.8056752128955,-789.5519731935464,-785.5489304146105,-774.2975784958319,-788.3099736122161,-784.3097914853115,0.75,H,high
-779.477301092237,-789.6768953663636,-790.5799224615457,-777.9495362349853,-787.4364160151875,-788.3738974500263,0.55,C,low
-777.9683447591702,-784.4826891027055,-785.4115593187722,-776.6365681378055,-781.743205581185,-782.5787675228529,0.20,C,low
-777.9106622325595,-813.7286302822752,-804.6626691242816,-774.8385228553684,-811.2761580761717,-802.1725520862708,0.75,H,high
-777.5770375387175,-778.3554422930382,-779.3893971338645,-774.952853538226,-775.5608726516849,-776.5075789258026,0.75,H,high
-778.7075684659777,-785.1466006868229,-782.0499367044856,-775.7882641076558,-781.8029923496795,-778.7537688659772,0.75,H,high
-777.3815071529082,-803.7797961269862,-791.6199674271563,-778.4277194667284,-802.4700735559323,-790.799570157137,0.35,C,high
-777.9219206674095,-791.4473440341709,-794.3827843613246,-777.580157440082,-789.8287545631815,-792.7556403446613,0.20,C,low
-781.9971746960049,-819.1519788075112,-821.6342383309212,-786.5090266058621,-816.6345512826979,-818.9075811197744,0.35,C,low
-776.4320393560628,-840.7173609173294,-806.6668913106377,-774.8910370894985,-837.9165090480442,-804.4089376131482,0.75,C,high
-775.9130723383508,-783.8663395786432,-802.036516066412,-775.0861684374005,-782.8949839699658,-800.6057521208296,0.55,H,low
-777.5464301653576,-797.8501546602396,-797.7013288213128,-778.550834837651,-796.9645371067319,-796.8130833147028,0.00,H,high
-779.2056496392655,-828.3603620974009,-827.0733415186077,-780.7061919939604,-827.2587428377517,-825.5356986191816,0.20,H,low
-779.4902668549563,-782.1373210439631,-788.7217199350379,-775.372818607071,-777.0375460537128,-783.8765578263312,0.55,H,low
-779.5640857330554,-821.273053294055,-834.0777439033535,-778.9416229560566,-820.0197039388771,-832.5068553415858,0.20,H,low
-777.6741423131543,-843.4237101882724,-814.1590928881029,-776.1369110147642,-841.971123788209,-813.3663553161315,0.55,C,low
-790.0550238009502,-806.0149179789742,-822.6121905057654,-775.8822059876645,-790.4308396951899,-806.7030390617585,0.75,H,high
-778.2680448622516,-795.8936782825858,-794.5368178122695,-777.7816374295173,-794.6656738498152,-792.4822016035001,0.35,H,low
-780.3573893805705,-795.1571159140587,-810.1831772762748,-782.3348693390582,-793.3822473115314,-808.6253981817155,0.35,H,low
-779.6259870226193,-815.0211421418142,-816.6938068019563,-781.9605778147021,-813.7141894433752,-815.7148386037687,0.55,C,high
-777.2819636829228,-786.2683726150163,-798.7967848543459,-777.4009422960481,-785.4210567893343,-797.5446860843934,0.00,H,low
-780.603374849313,-836.049598583363,-824.5775638417664,-781.8251587751254,-834.4142814585294,-823.4068570257928,0.55,H,high
-776.9696389072999,-859.3649595155547,-836.4234201455174,-777.0528144398187,-859.5064449865142,-837.0961352364957,0.55,C,high
-782.2087670193258,-800.8874622290987,-819.8979314941369,-781.8971831037564,-798.0516232062865,-817.0917981730695,0.35,C,high
-780.4586642365065,-782.8018421935125,-782.3658628804857,-777.0704764531055,-779.5206379902932,-779.166146716814,0.75,H,high
-779.6063087044969,-786.5134924907229,-783.911822297445,-777.4526108006409,-784.0275934865725,-781.2811747866108,0.75,H,low
-780.1730567168009,-914.1684019727347,-941.3213949770098,-785.3598990504378,-914.4958104497252,-940.6630317218641,0.20,C,high
-776.7653105810806,-860.4622172136244,-907.3807172720833,-778.8335613569571,-862.349916509019,-908.320135960168,0.00,H,low
-782.6268062033608,-799.2740360454475,-802.9437922265079,-779.5048262215294,-794.7243766965333,-798.5813162195461,0.35,H,high
