C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-689.5166683388594,-757.1597058196029,-748.3364845431925,-690.8046122984201,-755.4090389136461,-746.9768014818727,0.55,C,high
-689.6083585135681,-748.261740287639,-792.9530421895308,-694.5157609534074,-748.3099314456849,-791.619828674591,0.20,H,low
-690.2073120859048,-701.888296676715,-708.3688520398347,-688.7843010887266,-698.983726637473,-705.1959351509349,0.75,H,high
-689.5450637461398,-753.8532371035735,-753.1138724000846,-693.1346459746367,-753.2358656535416,-752.807458789078,0.00,C,high
-688.3283869879496,-694.0109830329019,-694.5685228110742,-688.593901643443,-692.6773972965966,-693.4668433669805,0.20,C,low
-689.6631383709323,-846.5442016808034,-793.1141352975962,-693.8224639148192,-846.2451905057628,-793.8467918295224,0.20,C,high
-685.7289783766607,-700.5898835989306,-696.4993324808506,-684.123177159816,-699.2365743955789,-695.1418738888125,0.75,H,high
-689.9641826428358,-701.9129985659413,-702.8365717634023,-688.2481412163621,-699.3314359790021,-700.3093067654572,0.55,C,low
-687.8233997810077,-695.467098168752,-696.5988539935614,-686.5094493466906,-692.5448152831605,-693.5362300504923,0.20,C,low
-687.7138571346628,-724.5980841810268,-715.2240072688068,-684.5517248615645,-722.0132801210084,-712.5976751293316,0.75,H,high
-687.3145931617063,-688.2745032514334,-689.325745816336,-684.597029330089,-685.3306074135713,-686.2928842807979,0.75,H,high
-688.4373438743668,-695.0302549388575,-692.0229867544643,-685.404830249169,-691.5482817728877,-688.5831815630622,0.75,H,high
-687.4093845921797,-718.2207511882119,-704.7408422336965,-688.4899125713317,-716.7470419002856,-703.7738904384655,0.35,C,high
-688.1146591305074,-703.6929079060506,-706.1932892003606,-687.8236984884041,-701.9005976779393,-704.4001603858054,0.20,C,low
-691.9007659776859,-738.4003154544673,-740.0243914595173,-697.0851167186561,-735.8789374581548,-737.2992711543566,0.35,C,low
-686.143471253064,-751.5426718536455,-716.9206684312139,-684.5165409726142,-748.6109693737741,-714.5504408877174,0.75,C,high
-685.8100184703485,-694.4288894468909,-713.3682756348588,-684.9604880610699,-693.3059943093243,-711.7696929371214,0.55,H,low
-687.405453510206,-710.3479108305398,-710.2131168356009,-688.4419153333456,-709.3828083358283,-709.2387612039822,0.00,H,high
-689.3442263299529,-741.3207329467695,-740.9609190381383,-690.7958515238275,-740.055833149326,-739.2103359289366,0.20,H,low
-689.4506899045658,-692.46418264782,-699.7337861385685,-685.1791123633121,-687.0961998986379,-694.6293222460926,0.55,H,low
-689.5772339998665,-733.5848291557447,-746.5388903223596,-688.8786417831451,-732.0867300586568,-744.72134971165,0.20,H,low
-687.8170081599552,-755.3076710867683,-725.2829847081447,-686.0756246366697,-753.5603785406815,-724.2341821714194,0.55,C,low
-699.9586876248193,-716.5206038568189,-733.6879381369712,-685.6252242419415,-700.7274816573356,-717.5381505666803,0.75,H,high
-688.187664984542,-707.9258468834101,-708.551067259672,-687.7587211854441,-706.661674958606,-706.4462477504414,0.35,H,low
-690.2636124653054,-708.6283343872549,-724.8753313342921,-692.6281162185212,-706.8314213109147,-723.28421255476,0.35,H,low
-689.539637498391,-732.5257911404768,-733.9320994138421,-692.0973988507642,-731.0999919691621,-732.8768391107204,0.55,C,high
-687.1546601558837,-697.677523912285,-710.7098502196123,-687.4565514354582,-696.6849703187092,-709.331612509982,0.00,H,low
-690.7030154273128,-749.3333631458485,-737.4359597970507,-691.815267012666,-747.4717430210306,-736.0190898925147,0.55,H,high
-686.9616858029067,-772.2970719482653,-748.3840766375266,-687.2209407693805,-772.3349911217718,-748.9916060120539,0.55,C,high
-692.3323730240763,-714.7447810471407,-735.3279870686033,-692.0544107188239,-711.7426815012057,-732.3622912963355,0.35,C,high
-690.6294783250994,-693.4434153325311,-692.9429440782154,-686.8824116954847,-689.7986736187698,-689.3958693967379,0.75,H,high
