C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1186.3779877569152,-1230.5311308065982,-1222.0423676471112,-1188.2816959419824,-1229.7364097418604,-1221.5286918790296,0.55,C,high
-1186.5249607282974,-1203.8399198824404,-1227.418181136175,-1189.7925507667603,-1204.3042199459887,-1226.6470256387881,0.20,H,low
-1186.4414424294228,-1189.8699620506811,-1192.0475046907784,-1185.865664449956,-1188.0980999336937,-1190.0764431531497,0.75,H,high
-1185.7512685560666,-1230.461549484061,-1230.4049971577438,-1188.0333749776382,-1230.2780320307502,-1230.4456188350719,0.00,C,high
-1184.9468814302331,-1185.5420698800233,-1187.1772724392108,-1185.2547302016105,-1185.298704390815,-1187.0625790836127,0.20,C,low
-1186.8831629464432,-1237.3127007903984,-1253.0196739417624,-1190.5361201526152,-1241.6945002645382,-1254.2169135806905,0.20,C,high
-1183.2683292657432,-1193.368539343565,-1189.9180439538638,-1182.073374569966,-1192.3899945591445,-1188.9915724372433,0.75,H,high
-1184.8526992119187,-1188.9165654902745,-1189.5794939395205,-1184.0628610073277,-1187.743814589024,-1188.3864296282427,0.55,C,low
-1185.1021826592423,-1188.4482819894133,-1189.0028235274406,-1184.089331758541,-1186.9114532256538,-1187.488255603356,0.20,C,low
-1185.4873615487224,-1215.0910757817273,-1207.804235134002,-1182.8418212800434,-1213.1232597533406,-1205.8539094636424,0.75,H,high
-1185.3228050611913,-1185.705471851848,-1186.5544910607264,-1183.219301613936,-1183.591667281388,-1184.3668160084728,0.75,H,high
-1186.5397375287594,-1192.071813777119,-1188.9745488795536,-1184.145063134727,-1189.3000625276277,-1186.2670047424922,0.75,H,high
-1184.3014167178617,-1196.393693900347,-1189.6580191655266,-1184.87074113777,-1195.4835394335867,-1189.0883083936951,0.35,C,high
-1184.3973209375024,-1191.893850485351,-1195.8000539988013,-1183.8634516608743,-1190.8547647391576,-1194.6824152547163,0.20,C,low
-1188.8584114331943,-1200.6911622155826,-1205.3862150167065,-1190.1952040839346,-1198.348614778939,-1202.8489138168247,0.35,C,low
-1184.3396436160908,-1239.6085802033865,-1210.4571673244197,-1183.2964178930215,-1237.3982978089853,-1208.7353914211458,0.75,C,high
-1183.3302982788236,-1189.2810999581632,-1203.6677170371302,-1182.6780214623293,-1188.7890045036647,-1202.807836398255,0.55,H,low
-1184.9643974783671,-1197.7942039804684,-1197.5284428322882,-1185.5824045030213,-1197.053724635597,-1196.7960744452164,0.00,H,high
-1185.5122748677502,-1223.0215419936542,-1219.1986132734612,-1187.043554343288,-1222.30306533738,-1218.2244258568612,0.20,H,low
-1186.4145145803104,-1188.1845833997688,-1192.1471817028555,-1183.0842961374697,-1184.2543649999277,-1188.4422372643048,0.55,H,low
-1186.2200001303836,-1217.2341646022435,-1228.410444970266,-1186.097871613481,-1216.8650097365469,-1227.711887754322,0.20,H,low
-1184.1035351638152,-1239.5245817007808,-1214.9533832858988,-1183.2244981018273,-1238.9703330499901,-1214.9179682653598,0.55,C,low
-1197.0414007880393,-1210.0454461571019,-1223.8693741893067,-1183.6229728346811,-1195.4089402216246,-1209.022698915033,0.75,H,high
-1185.545916465838,-1197.0361839291438,-1190.6180423010705,-1184.7612863127838,-1195.82139175893,-1188.7396630325366,0.35,H,low
-1187.2524920589237,-1191.60905170554,-1201.0805602886082,-1187.8768450162322,-1190.0223491370168,-1199.7297631281765,0.35,H,low
-1186.583258703695,-1199.6302278607568,-1200.925243058782,-1187.4688844784287,-1198.6049892543479,-1200.0347364186262,0.55,C,high
-1184.5535583244348,-1189.3277948771074,-1198.871127405363,-1184.2426941464355,-1188.9808291433599,-1198.119538152204,0.00,H,low
-1186.9974521422412,-1229.2490220177679,-1220.1772454512904,-1188.3283066646768,-1228.3463618704238,-1219.7824837867604,0.55,H,high
-1183.9017308864495,-1251.1030219192155,-1233.0182440359597,-1183.8934125991275,-1251.6046003941253,-1233.9082794709834,0.55,C,high
-1188.426679875977,-1194.847908563278,-1206.3689051894128,-1188.3440514239765,-1192.8672862622816,-1204.3277562975156,0.35,C,high
-1186.7427353286216,-1187.4005047370233,-1187.1927427516846,-1184.550474420409,-1185.3131794670364,-1185.1367932362907,0.75,H,high
-1186.0135313768462,-1189.8179656622683,-1187.3339505416025,-1184.8545192683048,-1188.3969320448462,-1185.6206059309754,0.75,H,low
-1187.6937862743628,-1240.646441261644,-1250.8268862638918,-1192.3548335388057,-1237.1416193000205,-1248.2651961425875,0.20,C,high
-1183.6828117231485,-1245.4572033604188,-1233.6304562358953,-1185.374736232011,-1247.1183653899325,-1218.1201247918668,0.00,H,low
-1189.9262840830909,-1203.205360927222,-1207.0329149926094,-1187.2978557842912,-1199.3865076647148,-1203.3173793576132,0.35,H,high
-1183.830544903698,-1200.1143743243283,-1212.1652520925898,-1183.7927050629812,-1199.4416779675992,-1211.1332365825897,0.55,C,high
-1185.339644899634,-1225.080756727298,-1201.00249578101,-1186.047033873382,-1224.2264732589185,-1200.0844191625754,0.35,C,high
-1183.8105288508873,-1191.185829814451,-1202.4565979828865,-1183.02008235099,-1190.3836797243782,-1201.3862408612501,0.20,H,low
-1185.3429159634454,-1186.1840800577186,-1188.6202338098572,-1183.377406165464,-1184.0833512974596,-1186.3901210837735,0.75,H,high
-1184.0780626592127,-1208.6479312157687,-1202.957836360098,-1185.5933410674736,-1208.3570151765107,-1203.0897635861772,0.00,C,high
-1185.019722961061,-1194.3169481870063,-1204.7950935081788,-1183.401696633208,-1192.8084769874595,-1203.1160903609516,0.75,H,low
-1186.2087505617026,-1189.0688924416627,-1189.288571682326,-1184.6247301126616,-1187.337993712583,-1187.5983447390774,0.55,H,low
-1185.728984109415,-1196.8712863690455,-1197.5225169642129,-1186.769465502307,-1196.5528281213233,-1197.120019186166,0.00,C,low
-1184.4132621732117,-1186.5504191778173,-1188.5364939425885,-1183.4655325268695,-1185.2608562558169,-1187.144968749938,0.55,H,low
-1184.675762705219,-1188.1095905547747,-1186.308913875103,-1183.2343396342542,-1186.6308099441437,-1184.797602150835,0.35,H,high
-1187.9690998344674,-1200.5124251037469,-1202.2268499039653,-1191.2291141902624,-1200.7509098558012,-1202.1706281931688,0.00,C,high
-1187.126089346915,-1244.6014952260855,-1242.0518925684976,-1192.1865966178652,-1243.8729679770718,-1241.1348655121649,0.35,C,high
-1187.414041088083,-1193.6756187375643,-1196.0390608197952,-1186.490419290746,-1192.3932292751056,-1194.6469025787853,0.35,H,high
-1183.8724430622697,-1191.8368661596928,-1188.9192594200792,-1183.1780987537559,-1190.0716670295733,-1187.2708777482794,0.35,C,low
-1185.5416830299114,-1188.2464833465467,-1187.0902042209786,-1184.8377960539135,-1186.8319125321404,-1185.715563461449,0.35,H,high
-1185.5772773417877,-1195.8048529784453,-1194.175237222451,-1185.11405715426,-1193.8021201765862,-1192.5478581348657,0.35,C,low
-1184.3629017535966,-1197.7547739098436,-1190.0584915756613,-1183.8919230722242,-1196.8120560291215,-1189.3205257050704,0.00,C,high
-1186.9183511772794,-1192.175068987196,-1191.922835069983,-1184.788031975414,-1189.2033010587356,-1189.0409930149426,0.55,H,high
-1184.9186007879168,-1219.0999919410563,-1240.5882104878858,-1187.3986778034405,-1219.6202254278023,-1240.3175426530474,0.00,C,high
-1184.5007665063224,-1195.5976088706232,-1192.3992118540411,-1184.5796864553279,-1194.5976594191477,-1191.3133977455313,0.35,H,high
-1185.5059957637172,-1193.4062510425942,-1192.448137544376,-1183.555005561314,-1191.648109218648,-1190.6174374396949,0.75,H,high
-1184.3807241353752,-1189.2403792567607,-1190.779921605745,-1184.3464902482976,-1187.7918398309334,-1189.401851055372,0.20,C,low
-1184.164982705331,-1194.3304710632517,-1187.4430278640805,-1182.8017390651128,-1192.731966124758,-1186.0781651399732,0.75,H,low
-1186.3868172346163,-1196.6323927519882,-1190.6056858516963,-1186.5327025072788,-1196.433086939469,-1190.8268204297954,0.00,C,low
-1186.948479978228,-1187.6317543306836,-1187.441111368928,-1184.2934273967223,-1184.8552528268706,-1184.6127193473274,0.20,H,high
-1186.6628697316573,-1188.8689062458473,-1187.8162681862896,-1185.338094142888,-1186.8535718495878,-1185.8486061036126,0.55,H,high
-1187.9581846410126,-1206.4048996849324,-1196.5230459116806,-1186.6841201680732,-1204.4613537048208,-1195.0856248999419,0.35,H,high
-1185.4159551251335,-1187.340207433596,-1186.9695770875003,-1184.1082139258106,-1185.9449976342853,-1185.6905875129225,0.20,H,low
-1191.4819388994972,-1212.218757338141,-1218.436276940849,-1190.5013234151377,-1210.796014107826,-1216.3202853422952,0.55,H,low
-1184.7513686449302,-1205.4889698192017,-1217.1260443104682,-1184.5841715788245,-1205.1996191795176,-1216.2747896039764,0.35,C,low
-1186.162714037809,-1214.8004408960912,-1225.314397039637,-1187.7564051898767,-1214.1634443533546,-1224.4566648201971,0.00,C,high
-1185.913285830398,-1231.4550580142493,-1235.1135749028128,-1190.1445119190435,-1232.1744559729586,-1235.6346754447763,0.00,C,high
-1185.4642830799562,-1186.0994623394217,-1185.498987654621,-1182.6798063339727,-1183.0971446923634,-1182.5770592872711,0.75,H,high
-1185.9225965181672,-1201.2484847679443,-1204.2469750575572,-1186.1936745177043,-1200.5667234968137,-1203.3233813778352,0.00,C,low
-1186.6804342422688,-1189.190766061417,-1188.8734079698822,-1184.8358350535182,-1186.6729337121612,-1186.3428513017404,0.35,H,high
-1191.2971005910392,-1201.528002204421,-1197.8216490383138,-1187.7246230780763,-1197.7768810085392,-1194.5355288958526,0.55,H,high
-1184.5420976439282,-1188.7388949796702,-1188.3805922533234,-1184.396877700771,-1188.1247982520247,-1187.9501047814472,0.00,H,high
-1184.9144079418081,-1190.4050581883262,-1189.2274458694326,-1184.38691062993,-1189.0523179645415,-1188.193970460201,0.00,C,high
-1189.537121270445,-1204.988868540554,-1204.259162076021,-1188.2063375790613,-1201.9317645606259,-1201.59413181139,0.55,H,low
-1185.2313710164156,-1207.0622863331164,-1193.8916755690095,-1185.1347050523816,-1206.289702221909,-1193.465439321615,0.00,H,high
-1183.707220164036,-1213.543762086787,-1206.6720387523253,-1184.0885442013011,-1212.5097591725548,-1205.8016422063342,0.55,C,high
-1187.1576296406058,-1194.7070300943883,-1194.1805484258923,-1186.0844289718843,-1191.9873909380128,-1191.4616107591107,0.20,H,low
-1183.3609996393195,-1190.0360631912881,-1191.8943988514702,-1182.9585057407742,-1188.8292521352446,-1190.7884903889785,0.20,C,low
-1187.1900314147788,-1190.2462175555288,-1193.444562735087,-1187.703916323643,-1189.6605539743052,-1192.5729503503874,0.20,C,high
-1184.9316410737927,-1193.2760441840453,-1191.9643084637098,-1184.627035831911,-1192.3707525814216,-1191.08618822693,0.20,H,high
-1184.0014040135482,-1222.387731134851,-1195.8572753859696,-1183.3007678142098,-1221.5351094068828,-1195.8662171313706,0.35,H,low
-1183.9624364580554,-1188.8150119338109,-1191.883227655036,-1184.1972085826653,-1188.0045298183493,-1190.9908591380631,0.20,C,high
-1186.1439178334529,-1187.5609872156651,-1188.420428561543,-1184.7476532198707,-1185.722843853828,-1186.921201598322,0.55,H,high
-1187.572712167313,-1193.999797512807,-1202.3866235999167,-1187.2537659975576,-1192.1667627444026,-1200.454820776591,0.35,H,high
-1187.0793976475334,-1201.768902454397,-1199.01387703261,-1185.8375885481344,-1199.2114512798266,-1196.6847860436783,0.75,C,high
-1185.6935040356686,-1210.3349642140674,-1219.3606349091,-1188.1199362722775,-1209.7599442107585,-1218.8871723545942,0.00,C,low
-1186.9060481206711,-1207.2138960591435,-1221.4593759587806,-1183.7220482675646,-1204.900737522248,-1218.6795213115024,0.75,C,high
-1187.7743974188088,-1195.801116878908,-1196.5259754198707,-1184.648317455411,-1193.02675510962,-1193.8012713334406,0.75,H,high
-1187.0780406629835,-1262.5343048248383,-1244.1905891529327,-1189.1144658207045,-1261.57290069144,-1243.6010016174343,0.20,C,high
-1187.0394506248742,-1190.217934198723,-1195.5841676771233,-1187.2776768691604,-1189.166532974601,-1194.8011828936953,0.00,H,low
-1186.1803932977239,-1192.950413444346,-1194.1487917692104,-1184.7482895615274,-1191.193702199766,-1192.4532804684818,0.35,H,high
-1184.4924844871898,-1198.1598336723623,-1198.3972493167032,-1184.8872163406127,-1197.0896882715208,-1197.5819790944813,0.55,C,high
-1184.9154603149427,-1190.530580950647,-1191.4426410761212,-1183.685746973577,-1189.52464068566,-1190.5017214578454,0.75,H,high
-1185.9011116343825,-1216.9919944504948,-1231.4238315943417,-1189.4603540109285,-1216.754707234692,-1231.2573147774249,0.20,C,low
-1183.1703136641547,-1209.0734036983458,-1192.0005737369968,-1181.9858851522947,-1208.0280608279213,-1191.6743418884537,0.55,H,low
-1185.1282931939315,-1262.8903712697686,-1260.3235665879608,-1190.2555693209597,-1257.7574360380358,-1255.0757946018628,0.00,C,high
-1186.7128000918658,-1188.660861827973,-1191.0306627165185,-1184.1079652458975,-1186.5510085361518,-1188.6799864841257,0.75,H,low
-1186.8177534901724,-1189.4960419734914,-1200.6453043783788,-1185.1701051465827,-1187.8168156443114,-1198.831143060092,0.75,H,high
-1185.7845660989435,-1240.1765662422708,-1250.0958263025436,-1188.715348139323,-1287.3444793690394,-1246.842297369695,0.20,C,high
-1184.4393808918978,-1201.51551852219,-1202.9886492064086,-1185.546488140133,-1201.8067863464164,-1203.2464903937978,0.00,C,low
