C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1184.2462398224297,-1245.5129850927033,-1267.1512951348036,-1189.2833750509394,-1244.4363549087564,-1266.8938755192905,0.00,C,low
-1187.1783527730565,-1200.2604685932147,-1202.2119719328348,-1192.1772231721707,-1202.1072204837717,-1203.8893583862805,0.00,C,low
-1184.8878702162012,-1187.379926081396,-1192.6097065840258,-1182.908490098529,-1185.9719441906639,-1191.0091993052379,0.75,H,high
-1186.1161615195747,-1193.8231338745163,-1200.3396384341152,-1186.8823975300875,-1193.498765951041,-1199.882468801046,0.00,H,high
-1185.1503088435334,-1205.2875508231305,-1207.578130017006,-1185.8994748992252,-1203.8214080777116,-1206.281761743067,0.20,C,low
-1185.1514879675376,-1212.3161655910924,-1197.911738585472,-1183.9776306821354,-1211.2346527898012,-1197.057512325979,0.55,H,low
-1186.6936122932702,-1201.4316442399004,-1212.330500062742,-1187.5484351421578,-1200.244015354145,-1211.4883922338706,0.20,C,high
-1186.3280844873314,-1201.899653249392,-1200.751714541456,-1187.1651575874084,-1201.084365063597,-1199.8594746907997,0.20,C,low
-1184.7887946751046,-1185.2732528648125,-1184.6159682011157,-1184.154848268563,-1184.2026806050358,-1183.6531475600161,0.00,H,high
-1183.7155167408569,-1220.8320400186806,-1215.9318577608776,-1182.6808919105702,-1220.3327888695185,-1215.671996848324,0.55,C,high
-1185.1148176018814,-1186.0811655883813,-1187.1339539106582,-1183.1504583013952,-1183.9599680831752,-1184.8373563762386,0.55,H,high
-1184.9348167217806,-1243.931220827069,-1248.697295768656,-1185.6633482423958,-1244.472893730279,-1249.552201282532,0.35,C,high
-1185.5881283911892,-1199.5450000299195,-1200.5019446986128,-1186.6654997813325,-1198.4700284269443,-1199.752142784555,0.55,C,low
-1187.0462751796506,-1271.9709943292373,-1273.136695008949,-1188.3394078168799,-1270.1584167337382,-1271.9467585343282,0.75,C,high
-1188.2089385506845,-1269.1240629279903,-1255.504271172638,-1198.7125099124746,-1260.2246375200089,-1253.3052770862846,0.00,H,low
-1186.2431038796772,-1262.5665406846392,-1258.0670673893062,-1188.7940354402024,-1262.1659173284909,-1257.5618460510882,0.55,C,high
-1183.8083408625191,-1193.915342409124,-1194.846672261879,-1184.2798049213857,-1193.326664203594,-1194.237522107743,0.00,H,low
-1183.533042620905,-1185.4188770582737,-1185.3796903207005,-1182.2947601512303,-1183.9408933507214,-1183.9088194471535,0.75,H,high
-1184.549693560208,-1196.8362915484468,-1195.1716858011393,-1184.7280268816623,-1195.6996914191686,-1194.0712639336111,0.20,C,high
-1184.5626023880445,-1194.23931452649,-1190.3632161564738,-1184.4300221902433,-1193.3939973472638,-1190.0225108100465,0.20,C,low
-1185.3753907148055,-1191.9105637452583,-1189.6464367301915,-1183.2634034746384,-1190.1682157216699,-1187.8178236064084,0.75,C,low
-1184.520116658243,-1205.6043893127821,-1198.5592120812346,-1184.253283590382,-1204.1337256761492,-1197.3362656828087,0.35,H,high
-1189.4304173470616,-1215.7275504975685,-1220.255228746124,-1189.8270147812616,-1214.3837511833965,-1218.680817458429,0.20,C,low
-1185.465372183616,-1196.8849946023943,-1188.1038346777405,-1183.6116440215853,-1194.9312645507237,-1186.434235971416,0.55,H,high
-1183.6425448417563,-1193.4390633707903,-1189.2767749900881,-1183.582489085029,-1192.4420519564885,-1188.607063996311,0.75,C,low
-1186.8514697831615,-1196.2086350070526,-1196.0270490789264,-1187.082846597031,-1194.9762597601664,-1194.7890817842724,0.00,C,low
-1186.2128107546985,-1199.365213779629,-1198.6896605672778,-1186.463537161382,-1197.8003958079644,-1197.0653187426367,0.55,C,high
-1183.9231375780057,-1202.4138382576957,-1206.121609850324,-1183.4902852979853,-1202.382244395226,-1205.6521694050523,0.35,H,high
-1188.8659369611128,-1196.128964547161,-1195.7108861544941,-1185.8309562320007,-1193.3453742214867,-1192.9807960252883,0.75,H,high
-1186.2184667625834,-1218.2358366544195,-1198.5730577331478,-1184.9685211785081,-1216.4846045038246,-1197.348891377447,0.35,C,high
-1185.8494314101008,-1271.6572384995825,-1246.6349892253688,-1189.297076582501,-1272.0319950856108,-1247.8441993200163,0.00,C,low
-1185.0092418582738,-1243.8214262683082,-1251.943412287892,-1188.0503249037365,-1246.7911544441283,-1254.950500960882,0.20,C,low
-1182.9073017089809,-1210.5369266969665,-1196.3163616118127,-1183.0012696344943,-1209.7035395273147,-1195.7842187006925,0.20,C,high
-1190.5171506295899,-1245.9121428941078,-1230.3922624209936,-1187.2693482967165,-1243.3758892499823,-1228.2068241279733,0.75,H,low
-1184.0486459373255,-1193.5020797843233,-1203.4112742685084,-1183.5106241111414,-1192.5594752164966,-1202.4137212774563,0.35,C,high
