C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1093.392606726965,-1166.208557415329,-1185.163325238359,-1098.4416788872838,-1160.915093216226,-1184.0099308341885,0.00,C,low
-1096.5686855028214,-1113.7019852215033,-1115.3108392148838,-1102.1180095816965,-1115.5269448989743,-1116.9294335083432,0.00,C,low
-1094.0397255365606,-1096.9421910370693,-1102.6042277331928,-1091.9166481524983,-1095.4128486906097,-1100.8723408249857,0.75,H,high
-1095.4413013014746,-1105.5441782996566,-1112.2940417238165,-1096.3421715178654,-1105.2163040459736,-1111.8522297243971,0.00,H,high
-1094.3535071561164,-1117.874831311194,-1119.4723999476444,-1095.0786024213412,-1116.2959912160413,-1118.0711045919807,0.20,C,low
-1094.3705673956706,-1123.3930630587242,-1107.8665212056167,-1092.9842343756823,-1122.1133688132186,-1106.8278304895175,0.55,H,low
-1095.954142791312,-1114.7897017041976,-1124.6150353267926,-1096.9374651740663,-1113.498292759301,-1123.7068759127962,0.20,C,high
-1095.6903207721016,-1112.845281169261,-1111.5495345465783,-1096.742519821716,-1111.8743854558982,-1110.51070075219,0.20,C,low
-1093.9317346100352,-1094.93583627629,-1094.0198422190715,-1093.2802681543392,-1093.7621479958473,-1092.9909961642081,0.00,H,high
-1092.7834459636622,-1131.8961989306356,-1126.69093006946,-1091.5903318535827,-1131.2792344665029,-1126.29662520516,0.55,C,high
-1094.2410705483835,-1095.6013267728774,-1096.7995333915285,-1092.2158819745875,-1093.363724696817,-1094.3890614976651,0.55,H,high
-1094.27146802866,-1156.5258576933347,-1161.7691059444946,-1094.8994684223715,-1157.0297370943165,-1162.5437909242019,0.35,C,high
-1094.8267378345438,-1112.187160240335,-1112.4293321274984,-1095.9794153257883,-1110.980330129848,-1111.5954194596172,0.55,C,low
-1096.1548953653416,-1187.1122664159952,-1187.9482650871032,-1097.5530066553044,-1185.218437286809,-1186.6920790987253,0.75,C,high
-1097.31267530806,-1193.5886368458252,-1179.7143218895906,-1108.1991446940342,-1189.6805739133072,-1175.6105237238635,0.00,H,low
-1095.5493044811346,-1176.2075329634015,-1171.5864218639642,-1097.9963145117638,-1175.5568868737043,-1170.8281198644163,0.55,C,high
-1092.9837644759612,-1103.8480130173132,-1104.8190594000275,-1093.5021108960236,-1103.2114595968267,-1104.157926095113,0.00,H,low
-1092.6312810639813,-1094.7338978585333,-1094.6836341951964,-1091.2943026692296,-1093.1083307341014,-1093.070121166163,0.75,H,high
-1093.6873694302176,-1107.557571213029,-1105.985766805203,-1094.1459242154303,-1106.47804040213,-1104.9129694782696,0.20,C,high
-1093.6975060167185,-1106.1939524793731,-1101.263184874027,-1093.5956404215876,-1105.2819032058262,-1100.8820557061501,0.20,C,low
-1094.4759168501143,-1101.6046921701086,-1099.1584433417563,-1092.310047238482,-1099.7340864896132,-1097.203457627528,0.75,C,low
-1093.650702024881,-1116.1516406357186,-1108.6069841811538,-1093.3301352144022,-1114.5562153943672,-1107.2649749121156,0.35,H,high
-1098.698599626861,-1127.855388422026,-1132.9707648355527,-1099.2124104306695,-1126.435771757374,-1131.308743538834,0.20,C,low
-1094.7803657030825,-1107.199221226972,-1097.5778748889522,-1092.7247057680133,-1105.066035308657,-1095.736826344739,0.55,H,high
-1092.7405978437087,-1104.750381350679,-1099.7029689408876,-1092.6567233312292,-1103.6588905460712,-1098.9564399537724,0.75,C,low
-1096.2894374519972,-1107.4312154127142,-1107.2639856047304,-1097.0028311542314,-1106.1104401303894,-1105.9191684296502,0.00,C,low
-1095.5746140747171,-1111.4202302540707,-1110.8999111177118,-1095.8158823609942,-1109.7040233338669,-1109.1166069541985,0.55,C,high
-1093.2376077512915,-1113.634448716006,-1118.054463166206,-1092.7977485116394,-1113.6122891138023,-1117.5303033536522,0.35,H,high
-1098.209817564862,-1106.5021482228383,-1105.894553469735,-1095.0317535054844,-1103.5067286707979,-1102.9481715890147,0.75,H,high
-1095.5372291033436,-1129.6463108896896,-1108.7675809343887,-1094.322139838553,-1127.7769916151844,-1107.468932600976,0.35,C,high
-1095.161016301189,-1186.2264288714118,-1159.7653928903158,-1098.7688663884826,-1186.4574513148525,-1160.853928194,0.00,C,low
-1094.1491236005913,-1164.8428460679543,-1173.0224911106493,-1097.3827402688541,-1167.9956592243805,-1176.3031288082136,0.20,C,low
-1091.9251471693347,-1121.0250641089326,-1106.0617018558296,-1091.9557599527975,-1120.098238226456,-1105.446346382098,0.20,C,high
-1099.7618101817109,-1158.1013311996335,-1141.9473337805625,-1096.4913491192096,-1155.4305407225627,-1139.6424158203477,0.75,H,low
-1093.184335750624,-1103.2201502961886,-1113.6156888329656,-1092.6031994253747,-1102.1891898016072,-1112.5498224938897,0.35,C,high
-1093.8919332569994,-1144.3084364347635,-1125.9013245992658,-1095.4542270426934,-1143.4138886941682,-1125.1157444409125,0.35,C,high
-1095.4733885815028,-1109.6512460440665,-1105.8591784400069,-1096.8144933886035,-1109.0057209300255,-1104.9957635846042,0.20,C,low
-1095.295987235424,-1117.541265074153,-1127.7375229115517,-1095.1861960640376,-1116.3598964676835,-1126.4685015794298,0.35,C,low
-1096.0194365963416,-1099.0301846413097,-1104.8389446414453,-1095.5743512648587,-1097.1860849354487,-1102.8310890923617,0.35,H,low
-1097.2261910170707,-1111.5043891412715,-1113.0646206179338,-1096.7169694245217,-1109.6963450225426,-1111.5928450447614,0.20,C,low
-1094.3105593337705,-1096.7652875865515,-1095.434422257812,-1091.8302111361081,-1094.300334447572,-1093.0543689449776,0.75,H,high
-1094.6732372996644,-1104.4607956056752,-1118.3669959661481,-1095.3767262673282,-1103.6018625638555,-1117.1913065850624,0.00,C,high
-1098.1664115182675,-1136.6208185904356,-1136.0503244725824,-1102.166185288398,-1136.2281755502759,-1135.2512357828987,0.00,C,high
-1093.9924864409463,-1099.549165866529,-1102.9994495618078,-1094.7062370709298,-1098.624492829469,-1101.8893424374228,0.00,C,low
-1095.1614594665366,-1099.865437767299,-1101.9442823069949,-1094.066778947206,-1097.771357794123,-1099.6560964785929,0.35,H,high
-1101.4453682322608,-1107.646791372924,-1111.342942913767,-1094.9606383997548,-1101.9195015734078,-1105.3054679533072,0.75,H,high
-1098.5900474041568,-1110.421466340267,-1111.1253958865266,-1095.4998283755303,-1107.4532124684579,-1107.890163944966,0.55,H,high
-1095.2565789261746,-1123.7967057409646,-1121.147725126064,-1094.9424652868179,-1121.3164346269982,-1118.724337746032,0.20,C,high
-1094.0123041729316,-1107.9261622566867,-1106.3178933355782,-1092.2742914116611,-1106.6180781943856,-1105.0904013830407,0.00,H,low
-1094.6798981480154,-1144.8475755012958,-1149.5253207579524,-1098.805256957684,-1145.281993788823,-1149.1377404192012,0.55,C,low
-1094.5720653659541,-1164.9161658612943,-1181.4870988781593,-1094.9807174354942,-1164.3205832583494,-1180.3899787124321,0.35,C,high
-1096.269230424771,-1120.023543743816,-1118.5362407480566,-1094.8552524274537,-1118.1688886415207,-1116.5762893385734,0.55,H,high
-1093.3267267216518,-1141.582784113024,-1146.1110137435112,-1095.955196941666,-1143.389984482967,-1147.3966147327064,0.00,C,low
-1096.261112822598,-1120.2759510349922,-1125.125913343343,-1094.2597063233025,-1118.19322141669,-1122.934362385438,0.35,H,low
-1094.4512298817062,-1107.2276645713978,-1105.9472791029968,-1092.9538155081104,-1105.778256941817,-1104.631899305596,0.75,C,high
-1095.0504274990947,-1138.0065141929708,-1128.0688794015728,-1098.354683755134,-1138.1844396170745,-1128.3405277514262,0.20,C,high
-1097.7462703080162,-1181.0259546165382,-1189.2441435518094,-1105.1754795258657,-1204.989056156781,-1187.629642138531,0.35,C,low
-1098.3876262994893,-1111.2569858469953,-1115.915495640727,-1095.5569666526283,-1108.3312079337013,-1113.0082645089021,0.75,C,high
-1096.746273143446,-1099.7227913489978,-1100.1228152098256,-1094.0451770413208,-1096.9055213724505,-1097.280383052785,0.55,H,high
-1095.3900935135032,-1103.9491358612627,-1104.9939193590221,-1094.7077565218399,-1102.354428510917,-1103.6524943265138,0.55,H,low
-1093.0743372885954,-1096.3455792600362,-1094.7405064200284,-1092.3126579423174,-1095.0202102846936,-1093.5201812350092,0.20,H,low
-1106.748670552557,-1107.5381864846408,-1114.1391038238858,-1098.60226380402,-1098.7396171781202,-1105.5219745365855,0.75,H,high
-1098.6123634980133,-1112.3007124602398,-1103.1065787877944,-1094.880413401698,-1108.1008298467184,-1098.8992684602777,0.55,C,low
-1093.2878466676952,-1097.8601231209327,-1107.2976524998392,-1092.2514030276488,-1096.5022453778129,-1105.765648025428,0.55,H,low
-1094.1602919718975,-1097.5441632069874,-1101.0158920575388,-1092.13176780831,-1095.500723548816,-1098.7884889855407,0.75,H,low
-1093.9339706603928,-1118.768540942173,-1118.2657091470528,-1093.5145793810996,-1117.8038608197005,-1117.2340788476308,0.20,C,high
-1098.5581440028307,-1120.1705284206296,-1122.5997878035928,-1097.4545219901229,-1117.421608404645,-1119.5894529714453,0.20,C,low
-1093.5939210041706,-1138.3993046400458,-1130.5991487815668,-1095.9435002537493,-1137.9033609952505,-1130.4202020448993,0.00,H,low
-1095.826030847483,-1169.0095058494437,-1154.3115438110715,-1100.4953073378203,-1169.0925802227534,-1155.1551607409126,0.20,C,low
-1096.6333952898508,-1106.8653562654263,-1107.0543038179803,-1094.8067339573313,-1104.3009173758926,-1104.427426244538,0.75,C,low
-1093.2266538629658,-1100.8563059987587,-1100.9904964850048,-1092.446770339719,-1099.6309767933908,-1099.7237477523895,0.00,C,high
-1095.4558650088256,-1110.5977119561205,-1110.3661959063172,-1095.9260530051351,-1109.8081045100128,-1109.3713808620614,0.20,H,high
-1094.3950309633515,-1131.748644962236,-1127.7264266972236,-1095.5111425876773,-1131.1211206548048,-1127.4957322006878,0.35,C,high
-1092.5117640198607,-1109.532693312089,-1108.0098128815462,-1092.5033747522393,-1108.7616857122048,-1107.2749555856117,0.75,C,low
-1096.8468228157055,-1123.7579207125518,-1149.3321419201538,-1095.9488129308766,-1122.0698700114144,-1147.284079722975,0.55,C,low
-1096.4273543970928,-1164.4561064806335,-1157.0292502506495,-1097.6220325939623,-1163.328367632243,-1155.6837224551512,0.55,C,high
-1095.5511689711045,-1168.3283599975098,-1171.2072013486836,-1099.3782286678838,-1168.217884348579,-1171.2883351327657,0.00,C,high
-1097.101227292549,-1101.6896538610204,-1100.271908500364,-1094.2801637784376,-1098.3339127082595,-1097.123497628527,0.75,H,low
-1097.7971800183975,-1107.968916416846,-1111.5335917677048,-1095.3851190052765,-1105.4680238429482,-1108.5128947745682,0.35,H,high
-1093.5690028401941,-1104.5736041329246,-1102.2436099325732,-1093.503622842775,-1103.9003127419833,-1101.6276247983565,0.35,C,low
-1094.1789592681096,-1161.130461603721,-1172.3798022717147,-1095.3218607217973,-1161.2266637316754,-1172.5278802495989,0.20,C,high
-1095.2836831704217,-1108.032163902656,-1104.2099164782228,-1093.1381624557323,-1106.1718095222614,-1102.5092343915571,0.55,C,low
-1094.2771205868069,-1108.8451871981508,-1132.2504839174674,-1094.8432973646127,-1108.5868839158795,-1131.3491871221536,0.20,C,high
-1095.1767503753917,-1097.0964432211968,-1099.8873579233496,-1093.3204696091027,-1094.6429349373143,-1097.3671518780839,0.35,H,high
-1095.4773687777356,-1115.4561300043194,-1111.3508285405926,-1097.0597956571005,-1113.766625813907,-1110.014049862828,0.00,C,high
-1094.5422529701268,-1108.5213692202963,-1101.0875710127789,-1092.1772691431659,-1106.7256764632862,-1099.783170433747,0.75,H,high
-1099.4539526712974,-1099.549059565861,-1104.609000148383,-1095.3067878954248,-1095.912381748426,-1100.3116539474058,0.35,H,high
-1093.860930015756,-1096.2092482938674,-1099.4861312222513,-1092.6685856204583,-1094.3094734900221,-1097.6912423273066,0.55,C,high
-1096.0494225057325,-1115.0571565921514,-1107.3484587163484,-1094.6472573925228,-1113.5058011268534,-1106.0983514067716,0.00,C,low
-1094.1740497377941,-1106.3915491992234,-1111.0415862598943,-1094.8001331612095,-1105.205071299128,-1109.767791280626,0.35,C,low
-1095.3673903886759,-1101.9454947630236,-1103.707508456722,-1093.6079127217533,-1099.934643308525,-1101.975480057878,0.55,C,low
-1097.9381350534732,-1096.3361536443003,-1097.7990331013546,-1094.5999813745748,-1092.8445912461693,-1094.4703159843812,0.75,H,high
-1094.742369535075,-1118.732574783194,-1108.8535414115022,-1093.307954129617,-1116.720287240342,-1107.5033588000663,0.35,C,low
-1095.035009626805,-1116.9342642554452,-1131.944800213335,-1094.675989106561,-1115.3853740513355,-1129.9730427572033,0.00,C,high
-1094.633753143589,-1095.628572484363,-1096.660104654469,-1093.3079007633462,-1093.5118596754255,-1094.6033182100807,0.35,C,low
-1093.4014091969054,-1103.477397335651,-1110.1937864590018,-1093.03205233333,-1102.483649488759,-1108.9308222176483,0.20,C,low
-1096.4717231773072,-1107.574286190839,-1124.4509011298544,-1094.185623591086,-1105.6944261551348,-1122.0999615845892,0.75,C,high
-1097.4743811497015,-1114.1452324657887,-1117.9843451423785,-1098.5391589602264,-1113.0047902116678,-1117.0547577376753,0.00,C,high
-1095.5242087958964,-1105.635072217348,-1101.322848295033,-1094.4047009536703,-1103.6674621671982,-1099.1861314490072,0.75,H,high
-1094.3832617060484,-1105.8691081948562,-1108.5666577182697,-1092.8927715240357,-1104.2575923657107,-1106.8649976439106,0.55,C,low
