C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-777.1434989438968,-981.0200553075821,-1036.410255011025,-782.2636282226166,-985.8778926746103,-919.1596722522686,0.00,C,low
-780.8382884615171,-819.0412300815627,-818.900230811775,-788.8202537093407,-821.0282024478934,-820.4395813589175,0.00,C,low
-777.454529914129,-782.263758341027,-789.3458733569072,-774.9188286368073,-780.3502335593378,-787.1867142635061,0.75,H,high
-779.6028859229152,-802.6939600230991,-809.35130431221,-781.007751504307,-802.1602890172954,-808.8068659976237,0.00,H,high
-778.1248691925673,-816.440085153976,-814.1365697154645,-778.7259330708612,-814.4577815185457,-812.3216346804957,0.20,C,low
-778.0823683374783,-812.7571839859363,-793.5071728671147,-775.8603007993457,-810.675039707018,-791.7061920686999,0.55,H,low
-779.8583995583639,-819.2600185924455,-821.4877365998591,-781.1723996713874,-817.4904311308204,-820.1894551851808,0.20,C,high
-779.9703686369946,-804.5193433740767,-802.5635644005787,-782.3454562934303,-803.0915608848277,-801.0833555333115,0.20,C,low
-777.2867796331396,-781.7918763224859,-779.2188268463365,-776.5007497222759,-780.1954721251342,-777.8886066656825,0.00,H,high
-775.8629729092174,-819.831565567377,-813.8302293818198,-774.1301275436733,-818.7737015340455,-812.9162582918163,0.55,C,high
-777.6451644804475,-781.440059511787,-783.3238421229219,-775.3029696551632,-778.6923353174128,-780.4351014305463,0.55,H,high
-778.6360758970168,-849.5242307511428,-856.7868175085232,-778.9980464976558,-849.8377385387612,-857.1637899355933,0.35,C,high
-778.7887210382418,-812.2859086171025,-808.3070606906723,-780.1475652321368,-810.5690704796102,-807.104155669276,0.55,C,low
-779.4082735722882,-890.4545705400315,-889.5822714244313,-780.925565511985,-888.3923407956208,-888.1275010952917,0.75,C,high
-780.5352184903685,-994.5612752911007,-974.3168566350525,-792.3053656241515,-995.7028239952294,-975.9018073366609,0.00,H,low
-779.4387097099107,-871.2898832425929,-866.7782296727254,-781.6459517903116,-869.7566126121274,-865.1241089627598,0.55,C,high
