C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1204.9501240592065,-1264.2162037953249,-1285.8470200297515,-1209.9835314060874,-1263.666887902452,-1285.9021653603545,0.00,C,low
-1207.8220042978212,-1220.095429539271,-1222.107810552291,-1212.7044568661113,-1221.9497782616397,-1223.7994474601055,0.00,C,low
-1205.584798046255,-1207.9923274911744,-1213.121757283293,-1203.6399203994347,-1206.6130495417426,-1211.5520513165154,0.75,H,high
-1206.7763748787336,-1214.0100083426073,-1220.4589364802803,-1207.5134034811235,-1213.684199007553,-1219.9969232590863,0.00,H,high
-1205.839483072348,-1225.26449602404,-1227.6806557642813,-1206.591426089552,-1223.8234878673736,-1226.4069259946853,0.20,C,low
-1205.8354300176059,-1232.557289565839,-1218.4145485083566,-1204.7075390814218,-1231.518463939751,-1217.5996976353722,0.55,H,low
-1207.3689268555904,-1221.2798256340093,-1232.3471631083921,-1208.1933468440545,-1220.1142587861152,-1231.5176241130998,0.20,C,high
-1206.9799823357396,-1222.2041933686814,-1221.0879063615516,-1207.7779640739934,-1221.4243325209843,-1220.229022989116,0.20,C,low
-1205.487390521078,-1205.8753968400747,-1205.2672059506804,-1204.8568742866873,-1204.8274887553905,-1204.318824921286,0.00,H,high
-1204.4316238584258,-1241.0473444411218,-1236.2222436875854,-1203.4329849629291,-1240.57437459226,-1235.9918562143991,0.55,C,high
-1205.8198703589676,-1206.710125282052,-1207.7322528340014,-1203.867811900122,-1204.6137563907466,-1205.4602878566338,0.55,H,high
-1205.5962397001117,-1263.7840533454134,-1268.4456350705234,-1206.347584906146,-1264.3338122826844,-1269.3168651366836,0.35,C,high
-1206.2686457337763,-1219.530676741405,-1220.6191099308583,-1207.3283547042288,-1218.4847963137252,-1219.8874327841631,0.55,C,low
-1207.751895486276,-1291.2584888511992,-1292.4854287810194,-1209.0173244773302,-1289.4678320218636,-1291.3133848208583,0.75,C,high
-1208.9161163817014,-1286.4786453632275,-1273.9405403594621,-1219.3223438482337,-1265.4423363061746,-1271.303186420511,0.00,H,low
-1206.9054771839433,-1282.150396453856,-1277.6890729581703,-1209.4802560223682,-1281.8044185650913,-1277.2392401437623,0.55,C,high
-1204.505741635445,-1214.437713272191,-1215.3585754614212,-1204.9710818077224,-1213.8606212807892,-1214.7615618792538,0.00,H,low
-1204.2449765749172,-1206.0842676662583,-1206.0472061896885,-1203.0291892587475,-1204.6386262369806,-1204.607522039791,0.75,H,high
-1205.2511098491316,-1217.2084831454151,-1215.5344462993,-1205.3694826992864,-1216.0604301263918,-1214.4297769139425,0.20,C,high
-1205.2665448299133,-1214.3732001150631,-1210.71157697053,-1205.1270507796748,-1213.542268533292,-1210.3786576931373,0.20,C,low
