C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1163.3127918028804,-1241.8975098418152,-1227.9804020113918,-1164.8405786860314,-1191.7372809509527,-1230.1520790836512,0.55,H,low
-1164.0769742682805,-1211.3301636446527,-1208.128739246112,-1162.7140733134497,-1211.522857576262,-1208.6074361313329,0.20,H,high
-1167.1138687295725,-1195.3279268701451,-1204.2531340533722,-1166.5708255459658,-1194.778954232113,-1203.2619822234433,0.20,C,low
-1168.6414133275657,-1175.0306648742146,-1175.573973076435,-1163.0881362306156,-1167.8828108643675,-1168.384220312577,0.75,C,high
-1163.6926365366614,-1176.4763772045046,-1168.0276477104662,-1164.6081659463525,-1175.7135192818992,-1167.3437900925596,0.00,C,high
-1165.2500319895382,-1187.8075867587177,-1195.653928986913,-1165.9026907116772,-1186.2190545453304,-1193.6663546115144,0.55,H,low
-1162.4712815301855,-1194.9342881535065,-1190.7070272990943,-1163.8039805372623,-1194.1012136464433,-1189.9852190735405,0.00,H,low
-1163.475436487217,-1221.5587344032824,-1239.3548902100501,-1167.5041976538416,-1224.2878022915359,-1241.8148698021348,0.20,H,high
-1167.6613851237562,-1174.2719642720856,-1175.6332370305788,-1163.9674193914923,-1171.2153650864916,-1172.257160539483,0.55,C,low
-1167.807925950059,-1173.4483493488929,-1171.6259790915449,-1164.0677462262101,-1168.63086379111,-1166.8739936587826,0.55,H,low
-1163.293483797688,-1165.456936181061,-1165.1211341696578,-1161.9249058336086,-1163.569528933884,-1163.3371538117017,0.20,C,low
-1166.2907877430514,-1240.0294718612809,-1207.175951507423,-1169.408886319714,-1239.13544785426,-1207.2172226171608,0.00,C,high
-1164.0159783200581,-1168.7227184065785,-1173.0400541178994,-1162.8402752075667,-1167.322668651964,-1171.3570345987355,0.35,C,high
-1163.2325265349716,-1176.3273653141944,-1168.9955317399044,-1163.1594843353348,-1175.3693398763367,-1168.2718557767473,0.20,C,low
-1164.8967220668003,-1173.1733496991371,-1167.685158766792,-1163.7269239514847,-1171.0266700028176,-1165.5467775378602,0.55,H,high
-1164.979575387153,-1173.6548735657577,-1175.7419132992566,-1163.7940149911797,-1171.4322696534716,-1173.6781602319322,0.75,C,high
-1164.1083992848878,-1185.551278375743,-1187.8247777860254,-1167.2761641733844,-1185.9432253064417,-1188.4174979032023,0.00,C,high
-1162.5343218542096,-1185.4678380929315,-1192.2192612533345,-1162.085281517234,-1185.3865348794047,-1192.099116821696,0.35,C,high
-1164.680601810094,-1165.1359958732985,-1165.8771185426735,-1161.7344471685349,-1162.0402100270983,-1162.7850813265468,0.35,H,high
-1165.6255963739359,-1188.878708704057,-1187.3534607990189,-1167.1298743495768,-1188.8446380497187,-1187.526012952679,0.35,C,high
-1163.5510017666393,-1163.6857454915641,-1165.0086303356245,-1162.091906454142,-1162.3024045796353,-1163.4035559046106,0.75,C,low
-1164.0863753534568,-1182.0379899155625,-1187.1181318867082,-1163.8572338863294,-1180.9475484769018,-1185.9462147970335,0.55,C,high
-1162.9806898336997,-1205.2963367114055,-1211.7447380847618,-1164.7035633056607,-1205.154967648882,-1211.6573844381933,0.35,C,high
-1166.3168633277796,-1221.3705101847222,-1231.6573119071115,-1165.3009141956497,-1220.8304424580942,-1230.8679468816856,0.35,C,high
