C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1068.861530527534,-1157.3573975313104,-1142.2450824060952,-1070.4616196458471,-1159.5366200603953,-1144.530978817383,0.55,H,low
-1069.7986078060512,-1120.4519805029488,-1117.535774203509,-1068.2835113833594,-1120.5841047026229,-1117.9001484423766,0.20,H,high
-1072.9768867299233,-1104.382992668872,-1114.5284822402998,-1072.8089313560972,-1104.056886273321,-1113.5819870087016,0.20,C,low
-1074.2248613532904,-1082.117807215347,-1082.8394514749762,-1068.5506823337705,-1074.7187509738053,-1075.3917690842122,0.75,C,high
-1069.2722807915266,-1083.7760696377106,-1075.3853470254037,-1070.536642363131,-1082.9835104547724,-1074.6254672563616,0.00,C,high
-1070.8901004061452,-1095.0965685488868,-1103.5734817331308,-1071.5840865613538,-1093.502563489278,-1101.5343439244034,0.55,H,low
-1067.9875122846065,-1102.6072393103505,-1097.7939284433382,-1069.3407296860348,-1101.730863657524,-1097.0456448876355,0.00,H,low
-1069.164567331341,-1133.167610924328,-1152.196050923763,-1073.3092842609628,-1135.8021934441053,-1154.580691875191,0.20,H,high
-1073.317339551394,-1082.1394506975687,-1083.8490238354996,-1069.5700302626801,-1079.0029666722853,-1080.3420404803717,0.55,C,low
-1073.6051678999631,-1080.1529000297894,-1078.3021070587588,-1069.7401242067642,-1075.0353472034371,-1073.2206293616096,0.55,H,low
-1068.7698980037353,-1071.4634320701966,-1071.1318009634647,-1067.361734574894,-1069.455835654159,-1069.2519126832115,0.20,C,low
-1071.9898575237048,-1151.5632016640104,-1117.6119917613464,-1075.189850866651,-1150.4606927796458,-1117.449969772306,0.00,C,high
-1069.6889946006572,-1075.8000950557655,-1080.9827283448608,-1068.3718461246071,-1074.2157475139772,-1079.1022491915298,0.35,C,high
-1068.8433653747302,-1082.9266840765831,-1075.1515872413524,-1068.79162515394,-1081.884263447946,-1074.3689127943692,0.20,C,low
-1070.7303484111706,-1080.4517433665899,-1074.5915071851705,-1069.5049942410271,-1078.1005402946835,-1072.1978661966186,0.55,H,high
-1070.4311656040302,-1081.6524369157112,-1083.7385482990028,-1069.2344448646704,-1079.3604807688564,-1081.6068200168258,0.75,C,high
-1069.6951827475907,-1095.3129701282012,-1096.9915292637463,-1072.9900573589732,-1095.5880460614644,-1097.4873600635383,0.00,C,high
-1068.0687858197098,-1093.315532900975,-1100.7595013306302,-1067.7711148427252,-1093.3460951615261,-1100.695562244316,0.35,C,high
-1070.270473208721,-1070.8236238092766,-1071.6960061507305,-1067.331051526855,-1067.6750061450268,-1068.5462082938852,0.35,H,high
-1071.400908521847,-1101.3872152416059,-1099.1795915536088,-1072.8411897279989,-1101.2077938317975,-1099.20967187087,0.35,C,high
-1069.2476152840609,-1069.4170997973147,-1070.919324785704,-1067.6190599237254,-1067.7880662451344,-1069.0634521823256,0.75,C,low
-1069.814515682593,-1089.536779147025,-1094.6394074700836,-1069.4451032580296,-1088.2671875529334,-1093.287779818326,0.55,C,high
-1068.5362325504002,-1113.3212506930975,-1120.0286909958907,-1070.3366658021177,-1113.1177203251896,-1119.883083534433,0.35,C,high
-1071.9773223853945,-1130.5325265511551,-1141.2703131429507,-1070.8518651212175,-1129.8608652643886,-1140.3867194295094,0.35,C,high
-1071.3588436607708,-1081.8702131812233,-1081.227172560061,-1072.343753642188,-1080.3935374185614,-1080.017333831129,0.35,H,high
