C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-181.1353490114077,-250.02862471799162,-230.5974603552135,-183.71779162088984,-247.56892203412525,-229.1625553653803,0.20,C,high
-186.2212898775233,-289.3958018837556,-289.33382803314237,-183.825804479764,-282.596355418497,-282.6202287947269,0.55,C,high
-184.44641071287452,-410.88968358739993,-390.64531682663915,-194.59166862799378,-409.3667103424395,-389.2695499401387,0.35,C,high
-186.54263858784785,-195.60520745566419,-198.13273017279604,-180.45338729626215,-188.60687004329722,-190.88427688756613,0.75,H,high
-183.30451407648098,-288.6293396360939,-263.4954119239488,-186.18282186513682,-286.9546626567834,-262.9026880476747,0.00,C,high
-177.49803321938688,-232.9393218953982,-216.85951565472502,-178.8649096842815,-231.88580499771615,-215.68969290933842,0.35,C,high
-182.2642125666515,-490.4956790420982,-418.25462286637185,-197.8341822592264,-493.2402537074859,-421.7569768822142,0.00,C,high
-185.53692273130457,-266.546782870623,-268.6575816753255,-193.58516125110694,-264.91497236743146,-266.77901884877804,0.00,H,high
-179.13296832049275,-216.53043624176325,-212.107068054085,-180.3994831736122,-213.10977877625933,-208.94916302828636,0.20,H,high
-188.51549377396188,-231.4071130001132,-233.67845918005273,-186.8164782044376,-225.47138069418418,-227.5064532563411,0.20,C,high
-183.64616214864165,-236.11722144133944,-238.08181377790868,-182.7212474479307,-232.54311274739666,-234.20402536803803,0.35,C,high
-180.028029369175,-271.92896555030103,-272.3592974980658,-181.88340524699095,-269.68931455861474,-269.92397687327923,0.55,C,high
-179.6475168655806,-194.56660228538536,-196.05220526644524,-176.54760792223368,-190.78330632010702,-192.086523031921,0.75,H,high
-181.88085839878633,-271.7717771835961,-271.86380558557977,-186.32386939806395,-270.2196733898256,-270.15404363237866,0.00,H,low
-179.71431600091915,-188.58358629242468,-188.30006331333075,-179.21916903479053,-185.7697697667179,-185.57528439842974,0.00,H,high
-183.8182339226343,-205.25127244503125,-205.14474916502058,-179.9231175785373,-199.6233687820164,-199.3096420478425,0.75,H,high
-180.64690218533627,-184.59178947464696,-185.96471602791806,-175.8753964621316,-179.50542054388217,-180.79689703463347,0.75,H,high
-182.30729663736244,-233.97627050283106,-222.658915656814,-183.1336712503561,-230.3077410911092,-219.36332443244729,0.00,C,low
-185.03898601092695,-381.69247314041183,-378.0383068069014,-197.01161281093331,-380.0319844891295,-376.3547997621818,0.00,C,high
-178.96741630921161,-245.20213792304628,-247.5994355457209,-179.348092665485,-241.9781249623317,-244.70515073795346,0.35,C,high
-184.21863921549811,-226.29167266451606,-217.6154831570314,-182.29636049826797,-222.35611398137382,-213.71232728736445,0.00,H,low
-182.68655500816732,-223.42367883429026,-228.20532227640535,-187.48090801866223,-222.59997729605686,-227.0847084106019,0.00,H,low
-181.4059879861961,-266.1035734190154,-297.8917059592944,-184.58039439205288,-264.4584036194436,-295.9095686736708,0.00,C,low
-179.1936579767268,-215.33438324285942,-195.30555116356277,-176.271036308397,-211.88138808795293,-192.7870132667082,0.75,C,high
-182.65940135026457,-229.2193669348116,-215.78340442099585,-184.4581121131313,-227.05189132426221,-214.18532996698988,0.00,H,high
-177.2486823779278,-205.7169079315358,-203.729514313537,-176.54325449421262,-203.12889060742918,-201.0959651782159,0.20,H,low
-186.48061817651856,-449.0603255273954,-429.72933417956904,-194.31180410924955,-447.4362846163673,-428.2153158398477,0.20,C,high
-183.50284417864725,-278.6896778094721,-268.85067281510607,-187.01832072022881,-275.3584746089934,-264.98909498841573,0.35,C,high
-181.5943121526021,-204.70308577281497,-213.19254389388806,-180.47356571995562,-202.34065625023132,-210.26419663033386,0.55,C,high
-182.75090171357283,-205.02509598559442,-195.31977349988364,-181.48641965800067,-201.01329380625123,-191.88143188494024,0.35,H,low
-183.3979614831944,-260.4801867657729,-266.55201698876,-183.86224138835567,-256.4033163393955,-262.10648609424885,0.20,C,high
-180.58806718782816,-222.41937039351606,-229.33412504565823,-182.8583243959306,-220.53442557751342,-227.37596491116557,0.20,C,high
-183.17778304034903,-209.2006761563386,-202.4066943185561,-178.5559862634915,-203.4838822982797,-196.63325495918295,0.35,C,high
-180.73752932977683,-197.29135928727504,-197.48404473611916,-178.27881824851755,-193.13837921358441,-193.47196518102226,0.55,H,high
-182.4332444634233,-220.74120200777952,-223.08795364361188,-183.76102820545196,-217.8018419113761,-219.9419736573442,0.00,C,high
-181.63060570902311,-205.47219491727105,-201.23594427361698,-178.38542338808924,-200.55411235778215,-196.47651291713765,0.35,H,low
-179.4398404425061,-195.540937915229,-196.3788415966168,-178.5345348863818,-192.77341106693487,-193.11400981589924,0.35,H,high
-179.78512399518274,-197.73891456615823,-200.97145123348233,-178.64367448107822,-195.18664959241346,-197.9262292375921,0.55,H,high
-184.3493575130995,-216.90469643685,-231.31380175242268,-182.3603509186085,-211.67044097055415,-225.5794981894597,0.75,H,high
-183.71292206696234,-243.46420702243415,-240.08820720785835,-183.39575989573743,-239.43967849078314,-235.95341882985448,0.20,C,high
-181.85189653989858,-216.64337666515036,-216.20316615827062,-182.9518116955999,-213.0234870923728,-212.87608394466588,0.00,H,high
-189.45515210887146,-370.5198805434688,-399.3535658166102,-197.05304850532812,-368.20699677214265,-396.9451237552354,0.00,C,high
-183.12209346501825,-318.14701754443695,-333.2307891652977,-185.9847514525874,-314.7298106984748,-329.43483828218166,0.20,C,high
-186.70256504787437,-247.40522419159794,-259.9148606520431,-188.90598683337626,-244.61324995585434,-256.6490619851185,0.00,C,low
-186.84876491845125,-222.2623429356518,-230.18448944182526,-185.05269609000038,-216.0732219482765,-224.2077123765797,0.20,H,high
-184.89739336144092,-196.28067143920302,-196.8971583063856,-180.46259902680652,-189.3496785312817,-189.58778582390883,0.55,H,high
