C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1141.5675077710657,-1169.2474557337414,-1155.9559478790343,-1141.8120441107044,-1168.1818571774816,-1155.14123648625,0.20,C,high
-1145.0856407939818,-1181.5839060285148,-1184.8537026019192,-1145.6450364156708,-1178.6041052634637,-1181.8338746468412,0.55,C,high
-1144.4955368231035,-1267.5124518953864,-1250.0253964179353,-1150.6326359688153,-1266.2943277490622,-1249.2638252502427,0.35,C,high
-1145.1196640884173,-1146.457386503679,-1146.9698891458218,-1142.4501523693152,-1143.2967125171324,-1143.6833481593324,0.75,H,high
-1143.447767404102,-1188.6772357150014,-1169.6657870448726,-1143.9695156107102,-1187.820128604852,-1169.5644396298264,0.00,C,high
-1140.0313503476746,-1175.6736034814191,-1159.1175234454456,-1139.6633640651007,-1175.0341901095296,-1158.9890165366937,0.35,C,high
-1142.8043534839608,-1254.4437197812003,-1230.5724308898762,-1152.6577436820585,-1253.9835044173058,-1240.1265578006808,0.00,C,high
-1143.6150895005067,-1153.8639468287133,-1156.4986802812564,-1143.9392812790807,-1152.4273238934825,-1154.9832471314546,0.00,H,high
-1140.7735422564497,-1146.940707296615,-1145.5563829955183,-1140.1095678274605,-1145.10191223228,-1143.8452624851495,0.20,H,high
-1144.1901130193492,-1163.3634113894516,-1163.9104647860772,-1142.8584753564764,-1160.827081325237,-1161.3289312443126,0.20,C,high
-1142.0966166159678,-1164.1562027972154,-1160.6945239554477,-1142.7188903139843,-1163.037090017874,-1159.5533728161092,0.35,C,high
-1141.1179077197587,-1162.4344405313477,-1166.143307862641,-1143.3584139931004,-1161.9902326737017,-1165.6833121704096,0.55,C,high
-1140.927168089572,-1146.0799793688698,-1145.268664935709,-1139.9920997298736,-1144.6626160850658,-1143.8695698571273,0.75,H,high
-1143.1765290746152,-1163.5538252277563,-1159.592548635799,-1144.4817180974703,-1162.6776948721356,-1158.5675805737098,0.00,H,low
-1140.5949138704239,-1141.3311709185484,-1141.0135103024356,-1139.3570652303372,-1139.9394111435272,-1139.602630119325,0.00,H,high
-1143.6577775968317,-1160.3939682758044,-1157.3230652012905,-1141.6387226225106,-1157.6858898907897,-1154.5993762659937,0.75,H,high
-1142.0873694138843,-1142.9783347578928,-1143.903157899516,-1139.3446491153218,-1140.0781288521027,-1140.992539923458,0.75,H,high
-1143.1068965943105,-1161.5523163280536,-1149.7635884366173,-1142.7096600000768,-1159.7555083205539,-1148.1775543311526,0.00,C,low
-1145.4229744138393,-1208.0486554163613,-1201.448202833051,-1150.6746560342813,-1206.512897088998,-1200.0869475572863,0.00,C,high
-1141.1829539751257,-1168.5671699350878,-1182.3363550647791,-1141.9009795365723,-1167.020670762656,-1180.826942777184,0.35,C,high
-1141.9505622124566,-1170.488328135762,-1162.2964866873333,-1141.1315444046852,-1168.919100623758,-1160.9118427095038,0.00,H,low
-1141.5418189181248,-1144.7184364276911,-1145.3482764303544,-1142.2275647833233,-1144.5091119555796,-1144.8265443324287,0.00,H,low
-1140.937826823438,-1161.2680813960567,-1174.1639745818911,-1142.2691329383124,-1161.2713699122905,-1173.7726472273637,0.00,C,low
-1141.514423903618,-1160.6332255102084,-1148.3881877919328,-1139.2786360823418,-1158.7580880037256,-1147.2230025667036,0.75,C,high
-1140.560631917222,-1150.0054786429412,-1147.3418309613137,-1141.279666318977,-1149.8227624940644,-1147.4760716706953,0.00,H,high
-1140.0616136966134,-1149.0775850854857,-1145.961780720693,-1139.6934377079617,-1147.727217708834,-1144.7128167822625,0.20,H,low
-1145.5701541997814,-1216.939592266378,-1207.062858815183,-1153.1228371973878,-1217.5965364556355,-1207.8348514322402,0.20,C,high
-1142.9718774652379,-1166.9426717299152,-1156.3340605980673,-1144.7087235778793,-1165.387503463418,-1154.8475393973351,0.35,C,high
-1140.5697426329918,-1157.0353923086057,-1161.8918848113508,-1140.267929372935,-1157.0454628245352,-1161.386268953608,0.55,C,high
-1141.75296254239,-1150.2753056705621,-1143.4957901467262,-1140.5567208358746,-1148.7890126593747,-1142.2793285132232,0.35,H,low
-1143.753435048326,-1167.7888808277014,-1170.0904418140628,-1143.4924338443616,-1165.4998682516589,-1167.530900461128,0.20,C,high
-1141.02815735877,-1143.5353839255038,-1144.930215345426,-1141.3558065748487,-1142.53503478572,-1143.9398328724035,0.20,C,high
-1143.5024173488664,-1163.3331014081716,-1154.6693382892897,-1140.7381992442781,-1160.0829790992962,-1151.4145591049462,0.35,C,high
-1141.8989102640246,-1143.1511256780827,-1143.9517537437355,-1139.7899153518426,-1140.9402804264985,-1141.6571602121635,0.55,H,high
-1140.9343834108893,-1162.7371033970105,-1160.0835135636755,-1141.119962628843,-1161.3771864129806,-1158.5568910348902,0.00,C,high
-1143.2844028917254,-1158.9180507845613,-1155.077962338725,-1141.1245586351902,-1156.4319364139856,-1152.59272402102,0.35,H,low
-1140.6821727242768,-1144.2921986716422,-1142.336892366023,-1139.5471439665027,-1142.90333188026,-1140.9828823878115,0.35,H,high
-1141.074240939059,-1144.8709388144816,-1142.5677332854914,-1139.664635859036,-1143.1773472983461,-1140.8102103730996,0.55,H,high
-1143.8100204841496,-1148.0345086745183,-1150.593753517117,-1141.9130390726475,-1145.221950402022,-1147.4574902873442,0.75,H,high
-1141.632297369577,-1176.9365125934794,-1160.6300590534959,-1142.2924390149774,-1176.1241439871462,-1159.81012398785,0.20,C,high
-1141.8321611346512,-1151.6889117938583,-1155.1559816318065,-1141.2758860996219,-1150.0237184351643,-1153.5935023842235,0.00,H,high
-1144.6782506958318,-1179.481294609354,-1192.4380763433815,-1150.1311554753217,-1180.3242451758895,-1192.6886666776525,0.00,C,high
-1143.3971210573013,-1244.034087136883,-1257.6645688017793,-1146.1719419578885,-1242.7350642181696,-1197.2089116658433,0.20,C,high
-1142.4263140888106,-1161.728438759174,-1169.1572117494686,-1141.8488386881775,-1161.160578561441,-1168.1181465598406,0.00,C,low
-1144.4825396690946,-1154.0827175860798,-1168.9752176086563,-1142.6141745389502,-1150.6630925194995,-1165.5081513669118,0.20,H,high
-1144.1480676021215,-1145.9803883838904,-1144.72317508904,-1140.1346503176096,-1141.8465122763955,-1140.5689262814874,0.55,H,high
-1141.313663298983,-1168.1039203573991,-1182.9474381747718,-1141.1745239066022,-1167.0093639351464,-1181.6309328512136,0.55,H,low
-1141.853476400201,-1148.1896180625533,-1142.6697094616336,-1140.3597851294242,-1146.6183548596657,-1141.1839171783927,0.20,H,high
-1140.6054433941035,-1145.5953608011437,-1144.742461002484,-1139.925773900149,-1143.973431913508,-1143.155192510594,0.75,H,high
-1142.8629488962515,-1152.4449833318174,-1147.6030762531734,-1141.6810045780346,-1151.0112175859188,-1146.218062572128,0.55,H,low
-1143.2980408272813,-1147.61669419244,-1148.5189377302504,-1141.8957778741035,-1145.3798863350441,-1146.3623724686834,0.35,H,high
-1140.4612192117852,-1169.7675401284564,-1155.7595725208723,-1141.4651259494349,-1168.9247053398044,-1154.9961687316672,0.00,C,high
-1143.5852032903226,-1190.7132760686684,-1181.7112885362014,-1145.6282212689907,-1188.5203387639494,-1179.5397828460002,0.00,C,high
-1142.7021013095473,-1192.9709918070816,-1190.190993726039,-1141.534155859589,-1192.0997503275921,-1189.2934838521855,0.55,C,high
-1142.2553637457756,-1179.8343259629364,-1184.8719143380251,-1141.467275797147,-1178.8710492378327,-1183.5234399844205,0.55,C,high
-1140.286308213957,-1142.51058796497,-1142.920840490411,-1139.642357333326,-1141.1087034301754,-1141.4979751949033,0.55,H,low
-1142.3110431108496,-1166.5989576201814,-1162.889961087166,-1140.8639169005562,-1165.743545420006,-1162.228954775679,0.20,H,high
-1142.720140280604,-1168.0162362345907,-1164.0923704697393,-1141.94575035917,-1166.680651198024,-1162.8067892468653,0.55,C,low
-1145.578281845344,-1159.9324783021098,-1163.159606290176,-1142.1264735783411,-1155.4471790501088,-1158.5457834338872,0.75,H,high
-1139.9504375661304,-1192.118100348299,-1170.3349421738899,-1140.4206848187703,-1191.5797917633386,-1170.5247519299155,0.55,C,high
-1142.1895676774818,-1162.5855088632866,-1152.4198868992355,-1141.4918865303814,-1161.2068007868606,-1151.2353563741492,0.35,C,low
-1141.7882442553102,-1156.1306878410855,-1160.5818427654342,-1139.32295833157,-1154.7439045265928,-1159.0342596109926,0.55,H,high
-1142.1330445350827,-1144.2395854805884,-1145.9769905007001,-1140.3083573851109,-1141.834985604419,-1143.6325348421146,0.20,H,low
-1141.0616403045858,-1142.493481369307,-1144.3976790681145,-1139.6931872284904,-1140.5041790393582,-1142.5245834368743,0.35,H,high
-1142.8296839971301,-1149.9688643576185,-1154.49954126872,-1141.7664639221534,-1147.7168034510785,-1152.1845791060782,0.75,H,high
-1141.3502204996853,-1155.8989775334283,-1151.1281535459411,-1141.6120472836233,-1154.398612885378,-1149.9416219967336,0.00,H,high
-1143.7711432698359,-1168.070792131669,-1173.5089509930463,-1146.1718556342018,-1167.441750924271,-1172.379487255496,0.55,C,high
-1141.584984835502,-1202.3072337137423,-1200.8711844509892,-1143.1405149364277,-1202.1504792587084,-1200.5046860218217,0.35,C,high
-1141.6506841592982,-1182.8140147890565,-1182.6284923262324,-1145.356109540687,-1183.001526504455,-1182.2400751253513,0.35,C,high
-1143.3284460249554,-1148.5040977884362,-1148.7229898899807,-1143.2361329914809,-1146.5391531498822,-1146.7069473800095,0.55,C,high
-1139.3134106952589,-1147.6820290811397,-1157.8062024358303,-1138.5557430586891,-1146.7291046329697,-1156.5851131398654,0.75,H,high
-1142.6769648434708,-1156.9535197261002,-1161.5078525131516,-1140.6687324339987,-1155.292884215523,-1159.7121911695467,0.55,C,low
-1141.419507873275,-1142.788270152461,-1144.898921001513,-1140.2620268172611,-1141.5491851222541,-1143.503288132747,0.75,H,high
-1142.079814524575,-1155.4305260744309,-1166.4222300349247,-1140.7922253846973,-1154.725191188133,-1165.3846913650848,0.75,H,high
-1146.8186164682463,-1154.0178224684441,-1152.0606104261255,-1139.4039853418362,-1146.6547971595853,-1144.8032726670478,0.75,H,low
-1145.2389207289732,-1152.8617480182559,-1164.8610594391123,-1142.5546946796971,-1149.5422256765537,-1161.240496050156,0.35,H,high
-1141.8990858733487,-1173.7488545126364,-1163.0409638450378,-1143.1590441966707,-1172.532844610818,-1162.0268401142691,0.35,C,high
-1143.9731574817222,-1171.366285884467,-1178.1985244095804,-1145.4014605563816,-1169.7555229974644,-1177.0153095626938,0.35,C,high
-1141.0796423976258,-1203.5615991520867,-1221.8626434928574,-1142.482653281605,-1204.3499672897883,-1222.1573019469063,0.35,C,high
-1139.5877595602701,-1199.4394224212692,-1200.36388110304,-1141.4984950263615,-1200.8980777812865,-1201.7209039009174,0.00,C,high
-1142.5243886978317,-1175.4531182276294,-1176.0717496162204,-1143.8126435304666,-1174.6728805333455,-1175.224293468428,0.20,C,high
-1142.8345111031688,-1169.170171653664,-1163.2925335926514,-1143.182355917465,-1168.751721236832,-1162.7290127925594,0.00,H,high
-1142.0285631569693,-1143.3169400142037,-1142.3397874121483,-1140.3034730655177,-1141.1870574160475,-1140.1846584963423,0.75,H,high
-1143.6791830979084,-1150.7944701445517,-1166.8415842760023,-1141.3233971579466,-1147.879839821995,-1163.5722981032254,0.75,C,high
-1140.2212266473095,-1155.097466052523,-1150.1497890499174,-1140.6378892094667,-1154.3705549444262,-1149.6410684913408,0.20,C,high
-1149.580108095903,-1157.9428344102805,-1158.6721872718713,-1144.5720629256377,-1151.6632368589105,-1152.3995898636565,0.75,H,high
-1141.9453689618597,-1142.2135741551417,-1142.9277002824706,-1140.1333235760633,-1140.3150335732091,-1140.9219450621072,0.75,H,high
-1144.7689376314315,-1146.5961322410171,-1146.2154288212287,-1143.8164928077265,-1144.8797888700192,-1144.7441523010416,0.20,H,high
-1141.94890506097,-1149.1140853675054,-1153.3124237923926,-1142.1445666106388,-1148.7391292726334,-1152.898467255806,0.75,H,low
-1141.377176711491,-1145.7889220407028,-1151.3660860347795,-1140.044682023208,-1144.4864400681124,-1149.6040114410096,0.20,C,low
