C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-987.4252888812586,-1018.5738170100373,-1004.6464666848057,-987.776088684782,-1017.3039796961672,-1003.7098885544265,0.20,C,high
-991.0211340295963,-1038.1312160966295,-1041.1193982532545,-991.2550220920267,-1034.6711738305,-1037.6332733040429,0.55,C,high
-990.2713484344953,-1127.5651289327159,-1108.514064220276,-997.2242156696366,-1126.473833051428,-1107.8443406512392,0.35,C,high
-991.4149211641796,-993.2249846135827,-994.0453882544574,-988.1586284508983,-989.3723996688559,-990.0549045980468,0.75,H,high
-989.3402735876222,-1039.9687217158776,-1019.5285534226061,-990.2225123820333,-1039.068273803774,-1019.3644783395272,0.00,C,high
-985.473920597117,-1023.910673747388,-1006.2594306750201,-985.1542549159376,-1023.1971760567793,-1006.0112546794774,0.35,C,high
-988.6094203700385,-1220.3158166940864,-1158.0205216138497,-999.1579183464503,-1222.9703588246762,-1161.409249146188,0.00,C,high
-989.8718723321423,-1004.6863135011208,-1007.2133627592737,-990.8398556246083,-1003.1996793987937,-1005.6209941145238,0.00,H,high
-986.3406610177913,-995.2680490524226,-993.4557499614164,-985.7216526201952,-993.1817762206083,-991.5017521867461,0.20,H,high
-990.3392413255539,-1011.5972211346167,-1012.2185849857569,-988.9455672433722,-1008.6382479392042,-1009.2160461972713,0.20,C,high
-988.014043252828,-1014.8430648540582,-1011.9644910702372,-988.3796023985735,-1013.4023060454174,-1010.4842937738496,0.35,C,high
-986.6712583811798,-1017.6469625166299,-1020.6187438257385,-989.1130284836676,-1017.1031916838638,-1020.0481390936778,0.55,C,high
-986.4706649888299,-992.9215158392794,-992.1947861175215,-985.3571168919074,-991.2680018824328,-990.5332554299304,0.75,H,high
-988.8364531684778,-1015.3841943539206,-1011.5553949233981,-990.7169273137737,-1014.5252914809168,-1010.5254419759997,0.00,H,low
-986.1875247455091,-987.1685764476437,-986.8891688092713,-984.7544315871571,-985.4691218649999,-985.1729499686465,0.00,H,high
-989.3570413020424,-1007.2518535272643,-1004.1046597387755,-987.0787215094942,-1004.2051632853842,-1001.0325971517045,0.75,H,high
-987.5857462868124,-988.9225798267448,-989.8969397997556,-984.6803053895476,-985.8577602610195,-986.8090281161267,0.75,H,high
-988.8788799783476,-1010.7417646768628,-998.3033297478834,-988.5536226377969,-1008.7012324978045,-996.4691820943897,0.00,C,low
-991.2514084228127,-1064.392494971841,-1057.427107296372,-997.8060084643213,-1062.9114060552981,-1056.090614321986,0.00,C,high
-986.6665849572959,-1018.6524087534062,-1032.182125237643,-987.4061374389466,-1016.9214747125279,-1030.5399772240162,0.35,C,high
-987.9219570856895,-1018.7052886608255,-1010.2017095218938,-986.9283985824694,-1016.881327302794,-1008.5566779441151,0.00,H,low
-987.3469194918823,-992.4271296430228,-993.1339912741779,-988.358614058952,-992.1032649894165,-992.4614715104418,0.00,H,low
-986.7030372192543,-1014.8796949449774,-1030.9598734685144,-988.0931254099577,-1014.7458020394344,-1030.4562310781557,0.00,C,low
-986.924425705055,-1008.2083797324755,-994.5891151851721,-984.6970800551788,-1006.1729829267222,-993.3104160239071,0.75,C,high
-986.2725156802493,-999.9177538298809,-995.8432321180777,-987.0307493952022,-999.5945296371505,-995.8728795618762,0.00,H,high
-985.46884088733,-996.5949061984029,-993.6744163931172,-985.0151907942324,-995.0753596860994,-992.2520015469944,0.20,H,low
-991.5086703669272,-1091.6443990925777,-1079.8468247779638,-999.5441487469568,-1092.1809419500141,-1080.4922069299198,0.20,C,high
-988.7732004882399,-1021.3637229751456,-1008.5466703237672,-990.8445031591414,-1019.6287107334155,-1006.7913660136669,0.35,C,high
-986.3682117401282,-1003.890331292241,-1009.2754601892716,-985.9480227836204,-1003.7262170869319,-1008.5850321595543,0.55,C,high
-987.7960306651829,-997.1937470711034,-989.9001201440547,-986.2883343228489,-995.2498439439825,-988.2666098885849,0.35,H,low
-989.4812994278952,-1018.231432767173,-1021.2422079927837,-989.5258603122876,-1015.807231532465,-1018.5459259442842,0.20,C,high
-986.7564405070532,-991.2883346288405,-993.3200467558944,-987.4152147194668,-990.1847395399666,-992.2181522419538,0.20,C,high
-989.1527219010466,-1010.5074053824218,-1001.7301827734772,-986.1662521260405,-1006.9924553815556,-998.2036581976481,0.35,C,high
-987.5792492059354,-989.5042222964674,-990.3720218332347,-985.3314673965682,-986.9454850368702,-987.7374490262481,0.55,H,high
-986.6030425987019,-1010.875868368422,-1008.7132790405392,-986.7594229733357,-1009.3918334296751,-1007.038076929192,0.00,C,high
-988.9680760362198,-1005.8876667972412,-1001.8748936633732,-986.5679149090707,-1003.0241537620647,-999.017211076557,0.35,H,low
-986.2802937804253,-990.6378381886103,-988.6676188465715,-985.0139313379187,-989.0847627903714,-987.1433060737589,0.35,H,high
-986.6390842240712,-991.10777535363,-988.901371812752,-985.237103978221,-989.333038520072,-986.9818667784774,0.55,H,high
-989.7945952137862,-995.5895873017357,-999.0303086418061,-987.8147044095613,-992.4501471427412,-995.5231288130019,0.75,H,high
-987.5558313108327,-1026.9433221296208,-1011.7386970757157,-988.0940028695044,-1025.8629386791029,-1010.6083862348534,0.20,C,high
-987.6510365893081,-998.9734202766865,-1002.4725909860873,-987.1731513625424,-996.9696380787988,-1000.5865875422805,0.00,H,high
-991.0564118066587,-1043.4622866774205,-1060.9273141244012,-997.1624777996113,-1044.1367799759096,-1061.0568737734225,0.00,C,high
-989.2447313053085,-1097.2456166262932,-1111.742145769974,-992.0393915451118,-1095.7052529144546,-1109.9019310975136,0.20,C,high
-988.5885541344765,-1011.1014503054063,-1019.3541777233164,-988.1287870230051,-1010.3918476371896,-1018.1455498194689,0.00,C,low
-990.6112970239109,-1002.2472836390502,-1017.4169622691707,-988.5378560151645,-998.4147247607814,-1013.5465555543366,0.20,H,high
-989.8870418541021,-992.0320566689874,-990.6614687338064,-985.7556888024261,-987.700736106673,-986.2890875790988,0.55,H,high
-987.1535369349969,-1015.5933624469669,-1032.197848263496,-986.8811196221293,-1014.3413336157965,-1030.6932177603378,0.55,H,low
-987.6180453533915,-994.8030002608243,-988.8089064089208,-985.9055363421124,-992.907474774722,-986.9893051884877,0.20,H,high
-986.0628155322017,-993.434249076913,-992.0688617064656,-985.2894108420716,-991.6280273131301,-990.2913684668586,0.75,H,high
-988.9544082707359,-999.5312385589924,-994.203394904182,-987.2829004432009,-997.5856147648752,-992.310903749676,0.55,H,low
-989.5320432941414,-996.0637492330017,-996.9637598727998,-987.8260725246315,-993.3259304861348,-994.3696266671245,0.35,H,high
-985.9115993440444,-1018.6459399725466,-1004.4830658601289,-987.1278690387539,-1017.7630434484215,-1003.6470506995072,0.00,C,high
-989.1875731865716,-1043.085200694666,-1034.3156352719384,-991.6125110984395,-1040.8095321114024,-1032.0904345203032,0.00,C,high
-988.8932168956941,-1043.0799073705018,-1039.9423506971625,-987.2475081794997,-1041.8331257246891,-1038.644756759229,0.55,C,high
-988.1285091763924,-1028.7351753795608,-1033.8963695076125,-987.0585680976039,-1027.4736556968576,-1032.273738353379,0.55,C,high
-985.6848977231668,-989.1733926933026,-989.7217168209152,-985.0634675625174,-987.6075087963243,-988.1280232986123,0.55,H,low
-988.5930517748113,-1015.3108892973339,-1011.1363008489268,-986.9077294967217,-1014.0820784782601,-1010.1937553050252,0.20,H,high
-988.7275633370026,-1017.027427288411,-1013.1401735582959,-987.8399819923944,-1015.4372239481079,-1011.5994046849161,0.55,C,low
-991.6225188061487,-1008.6577223208058,-1011.8498010797006,-987.9024451894397,-1003.6372072191355,-1006.7603674392801,0.75,H,high
