C,H
0.6969760850157544,0.3030239149842387
0.4466910488414524,0.5533089511585706
0.9279129165732448,0.07208708342675224
0.12266237301333133,0.8773376269866896
0.7542942583805977,0.24570574161939726
0.5738481002974333,0.4261518997025424
0.9298508284211965,0.07014917157880668
0.8876769155844084,0.11232308441560973
0.5431354692129734,0.4568645307870213
0.3305845275021916,0.6694154724978308
0.5058606295749748,0.4941393704250326
0.8154020715308031,0.18459792846920664
0.3290487343983171,0.6709512656016655
0.8790558711613232,0.12094412883867411
0.31408617164911257,0.6859138283508815
0.2154151183028907,0.7845848816971029
0.17416709557122853,0.8258329044287553
0.5405857584542545,0.4594142415457415
0.9282747141913519,0.07172528580862615
0.6483609660671049,0.3516390339329024
0.3596061697937294,0.6403938302062562
0.8214184867115835,0.17858151328844063
0.7346452182898593,0.26535478171016064
0.2423338554156672,0.7576661445843559
0.6976899457718289,0.3023100542281799
0.47615059973858015,0.5238494002613985
0.9268971555868593,0.07310284441315018
0.8268610935809296,0.17313890641906826
0.44990049263237136,0.5500995073676059
0.325160694298951,0.6748393057010672
0.6073419422746105,0.39265805772540935
0.7242386826861015,0.27576131731388803
0.15123551561376244,0.8487644843862576
0.2635608295549599,0.7364391704450497
0.5746335682429099,0.4253664317570973
0.22212629639635387,0.7778737036036221
0.372466136616051,0.627533863383952
0.39099928580409476,0.6090007141959269
0.3003563478523245,0.6996436521476992
0.5650131701307799,0.4349868298692182
0.5818510119233777,0.41814898807663947
0.9227939985878839,0.07720600141210107
0.8356432097643867,0.16435679023560987
0.5391235013652381,0.4608764986347683
0.26589547883043335,0.734104521169565
0.12413787153992993,0.8758621284600892
0.47367974996967194,0.5263202500303121
0.30720440979447655,0.6927955902055059
0.4053543892869962,0.5946456107129858
0.19792310355826553,0.8020768964417573
0.26751419874547344,0.7324858012545202
0.7258666256952573,0.27413337430473844
0.8768652307689476,0.1231347692310499
0.22330113644547073,0.776698863554532
0.2906947095613327,0.7093052904386854
0.4593619494059174,0.5406380505940678
0.2617179254634708,0.7382820745365295
0.3216109304912272,0.6783890695087528
0.13163242277051168,0.8683675772294756
0.5015234715377681,0.49847652846224394
0.48231779031261623,0.5176822096873678
0.24491831271128475,0.755081687288711
0.4516356876603386,0.5483643123396444
0.398153307359703,0.6018466926403059
0.35723278056301594,0.6427672194370045
0.7742227777165883,0.2257772222834307
0.8810620829203196,0.11893791707966096
0.8375207454707285,0.1624792545292502
0.8614536389953809,0.13854636100463863
0.6051533404017618,0.39484665959823007
0.3911630818823003,0.6088369181176905
0.2524490264557901,0.747550973544215
0.31169104185932694,0.6883089581406596
0.21553894393637593,0.7844610560636156
0.07398145275045268,0.9260185472495658
0.3124477000577811,0.687552299942198
0.8354870961769775,0.1645129038230338
0.8144704897026083,0.18552951029741446
0.6552337004439855,0.34476629955603505
0.7564448498392369,0.243555150160748
0.8503848555839242,0.1496151444160834
0.7419557422177114,0.2580442577822781
0.18350509666849446,0.8164949033315033
0.15365344670357423,0.8463465532964216
0.6034935513589296,0.3965064486410799
0.10792934855127162,0.8920706514487178
0.20812548035305825,0.7918745196469186
0.7195986591945835,0.28040134080539814
0.4982839360049648,0.5017160639950461
0.35413769246688365,0.645862307533109
0.8082525404090195,0.19174745959099723
0.7096996171078633,0.29030038289211374
0.1970304485739749,0.8029695514260343
0.18835185923270528,0.8116481407672944
0.6379953124514225,0.3620046875485537
0.4055543282340075,0.594445671766015
0.9255886695362303,0.07441133046378574
0.33367291623972956,0.6663270837602479
0.8927565076298735,0.10724349237010422
0.7980395859483693,0.20196041405163365
