C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-955.5873607698283,-966.1216222784866,-960.3038051048939,-954.8463500023709,-964.7355581930475,-959.1073210672963,0.20,H,low
-956.176928519392,-973.0694185065222,-973.1940818975423,-955.4276240250068,-971.6212116971841,-971.5893183491484,0.35,C,high
-957.1144880732469,-966.3708640872146,-969.8622098235526,-955.5468590656354,-964.3565768544456,-967.6173524897044,0.55,H,low
-955.3412079522575,-1031.1967789373577,-1030.7447414713624,-955.992559882125,-1031.9115771289848,-1031.1272146745478,0.00,C,high
-960.7979639856309,-962.7623226243121,-962.8182197272683,-955.2338662158777,-957.193860453987,-957.1286709502641,0.75,H,high
-958.9251550437899,-961.9943647143639,-962.143219777965,-956.4143996187137,-959.0048894289756,-959.1833295639949,0.55,H,low
-958.6252753452138,-989.1711469883714,-971.7840821607773,-957.2320012014633,-986.0278265160305,-969.3197689749708,0.35,C,high
-956.4933923923714,-968.9488707010536,-966.8797903861682,-956.135312335843,-967.2905241172845,-965.2564736295379,0.35,C,high
-955.1600178328194,-1012.2894280969349,-1006.4390406350301,-954.0907108333465,-1012.4694559758451,-1007.2095811833975,0.75,C,high
-957.7287560049376,-998.8546774596102,-982.0964352085092,-958.3815075720529,-998.068232196693,-981.7897343629312,0.00,H,low
-957.5679475229475,-969.7792642462204,-975.2000827828871,-956.7536619611699,-968.9147762608095,-974.149674253641,0.35,C,low
-957.9010579196271,-985.6545406599832,-983.2949231270665,-957.5266283249074,-984.5957611170901,-981.9860211312138,0.00,H,low
-957.6796530346248,-969.3885385998077,-966.2739126014319,-957.9054309346421,-968.2823102915232,-965.3661796243946,0.20,C,high
-961.7735479840318,-969.2012089668493,-970.8437073654175,-958.2797790369698,-965.3908413717047,-966.9197679220597,0.75,H,high
-959.7782065845852,-965.2680923948092,-963.7851893720034,-957.6255075277263,-962.6620267733774,-961.1360302709958,0.35,C,low
-956.8275647233168,-995.115066714318,-996.6223996722612,-958.4867620533785,-994.1186856676015,-996.1024850328236,0.35,C,high
-958.1652268563096,-1030.4675311302758,-1014.1027241476803,-957.601474466113,-1030.7890709666935,-1015.2377296460438,0.20,C,high
-958.8945856389232,-992.3858280555556,-976.3566772185138,-956.4040718766371,-990.3574573107803,-974.7018042617061,0.55,H,low
-956.922709240923,-981.1907281083755,-990.1602944286896,-957.9803500154319,-980.7315629392357,-989.08527308673,0.55,C,high
-956.1943431577364,-960.7526736383809,-960.9853242010263,-955.5488985921204,-959.5592654415865,-959.8304444016985,0.00,H,low
-957.3068028374771,-965.117234681901,-968.3610681511557,-956.3069223399789,-963.564047277802,-966.2360558482325,0.75,H,low
-956.023724857527,-1000.1724116628943,-1000.6332030829593,-956.8782574323167,-999.3070923518188,-1000.104434344838,0.35,C,high
-958.8089120475215,-1010.7214875164118,-1010.1894875054167,-964.9135501579286,-1011.0313694657862,-1010.8184652349673,0.20,C,high
-959.649499831783,-964.8050565826354,-971.1949837387763,-956.8601825264519,-961.2501223246325,-967.5919338217492,0.75,H,high
-955.5912106470877,-965.6622297963465,-976.4195674574102,-956.1988073667434,-965.5194281833008,-975.7729935766987,0.20,C,low
-958.3269599545738,-970.2433679915442,-959.9305866855532,-957.0346831490639,-968.030768177265,-957.8288653413686,0.55,H,high
-959.2110371635001,-963.177077785191,-963.787183599046,-957.2597294144311,-960.7583852730306,-961.3217602310033,0.55,H,high
-957.0728720308273,-965.153187722563,-959.4955062856933,-954.5054489314456,-962.2783316953288,-956.70723401242,0.75,H,low
