C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-1224.6878625087802,-1233.7178438556066,-1228.6622165997994,-1224.1877736189706,-1232.665790715572,-1227.7623427453648,0.20,H,low
-1225.1244396577163,-1239.491063709552,-1239.4265039236393,-1224.5817265619023,-1238.406722177514,-1238.228820427544,0.35,C,high
-1226.0883604180342,-1233.635311545131,-1236.0053701620398,-1224.8588886511395,-1232.0020006235845,-1234.1857110418546,0.55,H,low
-1224.445125230053,-1287.02733093866,-1286.8121347650704,-1225.0401512983506,-1287.836825192175,-1287.2961513245825,0.00,C,high
-1229.581682028193,-1231.143864583394,-1231.4067999268634,-1224.5277500278758,-1226.1009313711013,-1226.232998527245,0.75,H,high
-1227.519134715599,-1228.7297743723252,-1229.0401714051995,-1225.548388971283,-1226.4686894876618,-1226.8274102114774,0.55,H,low
-1227.2444646908762,-1245.068978622848,-1234.1663846751958,-1226.2010248233562,-1242.6380468902432,-1232.3404376955675,0.35,C,high
-1225.2963832173452,-1234.1151699156749,-1231.557062817558,-1224.9330466730496,-1232.9320013522072,-1230.3885196413617,0.35,C,high
-1224.2081132744868,-1273.6583645714504,-1269.0411010779633,-1223.380937140406,-1273.8977539687107,-1269.8702293467222,0.75,C,high
-1226.0889026705222,-1261.9727991519346,-1247.267734500764,-1227.0740464452922,-1261.7974029184493,-1247.56942273882,0.00,H,low
-1225.7887676846008,-1232.3177342276897,-1236.284397771151,-1225.7686247846216,-1232.3668164574801,-1236.152091631015,0.35,C,low
-1226.8527919183555,-1246.8858028715476,-1245.1767851383042,-1226.4608218969613,-1246.0400298316833,-1244.096074706095,0.00,H,low
-1226.4560482670531,-1232.4900961771925,-1230.2749223423368,-1226.4300013285333,-1231.597199845985,-1229.5821075943556,0.20,C,high
-1230.1948784969186,-1236.3181856346418,-1237.6367068697596,-1227.2173375426798,-1233.299677315482,-1234.5174416385134,0.75,H,high
-1228.2504929957727,-1232.6552211787357,-1230.8345264762615,-1226.2396955335885,-1230.3581625400175,-1228.6200996005864,0.35,C,low
-1225.755886776659,-1249.0228278810691,-1253.7039320142826,-1227.446839240691,-1248.3307988938784,-1253.4274947501228,0.35,C,high
-1226.93023890811,-1287.4371410874617,-1272.601345126028,-1226.2092078431804,-1287.7015792525156,-1273.7340928263181,0.20,C,high
-1227.419926817272,-1256.0483512083404,-1242.0380673602956,-1225.2737285829237,-1254.281748490931,-1240.7194849322366,0.55,H,low
-1225.4071435048988,-1242.4035251263736,-1248.049269698215,-1226.0179358738037,-1242.0368528667043,-1247.1997409747134,0.55,C,high
-1225.0029618388169,-1226.8288801645506,-1227.0061960403548,-1224.2387009287452,-1225.8617774929967,-1226.0172396041723,0.00,H,low
-1226.0517452138834,-1229.8071663421788,-1232.8985928807447,-1224.827372999812,-1228.2912707545072,-1230.9170916904698,0.75,H,low
-1224.9683905418524,-1262.0952260426086,-1263.5779183446368,-1226.0274703824784,-1261.5915143328295,-1263.3876941534286,0.35,C,high
-1227.3438385671338,-1258.47711362002,-1259.6051859035997,-1231.4285840598725,-1258.389203395094,-1259.772497211983,0.20,C,high
-1228.1343522779803,-1232.3722823038509,-1237.9577492569856,-1225.7472529017775,-1229.403523336816,-1234.9442425980722,0.75,H,high
-1224.6409294347984,-1230.4355278094513,-1238.9402967193528,-1224.5981966773363,-1230.071983590558,-1238.1473491412323,0.20,C,low
-1227.3054395435531,-1236.8137995645366,-1227.098001697556,-1225.9639955949272,-1234.81930189672,-1225.2168013880207,0.55,H,high
-1227.4596935757506,-1230.2497312513553,-1230.6549117749073,-1225.6501082015866,-1228.2489204648116,-1228.6270487319384,0.55,H,high
-1225.599032453608,-1232.0496870835723,-1227.3131071514902,-1223.701201434196,-1230.0519529544044,-1225.4019770406614,0.75,H,low
-1227.8664171920182,-1244.7606774392132,-1248.9581894621697,-1230.8513003012363,-1244.7369664086282,-1248.5778815359201,0.00,C,low
-1224.3332012516164,-1227.3363641776443,-1226.5269278725273,-1223.899779080312,-1226.2627716809916,-1225.6258226966572,0.20,C,low
-1227.6928604832979,-1233.0725441770626,-1235.0338949608804,-1227.4329181077906,-1231.1755132943035,-1232.856933353274,0.75,C,low
-1226.6644222925154,-1273.0961600680284,-1276.9209262749368,-1226.3782765554088,-1272.9457052537284,-1276.8474737581591,0.20,H,low
