C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-892.7134677966211,-919.1779721783693,-911.3211863107853,-893.1199957328153,-917.2682435220195,-909.8694595304637,0.75,H,low
-892.8461890430401,-951.5942128318313,-968.782445649016,-894.6005575706901,-950.5266589312452,-967.4877220929613,0.00,C,high
-896.241085408025,-940.6723653083735,-930.8257507399442,-894.4483732547823,-938.5196059732999,-928.9245992988685,0.75,C,high
-893.2351696046375,-900.3849647370995,-896.3618766003989,-891.4766561577852,-898.0324539517401,-894.3731368962069,0.75,H,high
-892.7661479900763,-903.1827511365623,-904.5389594881592,-890.5944231724243,-901.2705221530794,-902.7560651497091,0.75,H,low
-891.5238750611888,-918.9821312885467,-922.0322787707056,-888.9596751906353,-917.6182808281379,-920.4926749135567,0.55,C,low
-894.7142590155871,-897.2638576178017,-901.7149780030242,-891.1961724313953,-893.0030234540932,-897.4335797920955,0.75,H,high
-893.3076736558937,-895.8817251269721,-895.3440561337429,-890.4491212768439,-892.9425666703472,-892.2862840342291,0.55,H,high
-893.9422163738561,-958.1254798106085,-932.6122450400593,-899.8382524102916,-957.6091747474053,-932.2756806203927,0.00,C,high
-891.7695338426105,-910.5554107991541,-900.2489656249398,-889.6778196546509,-908.1025231544011,-898.1188179340044,0.75,C,low
-892.1685841473857,-913.9929442955845,-898.1605566205994,-891.0566651673789,-912.1661925869832,-897.0053699280877,0.20,C,low
-891.051758949079,-909.8610493200431,-898.9792282310831,-888.9378521913336,-908.0059097817583,-897.4850986278176,0.35,C,high
-889.0609928568888,-912.355310736627,-908.1936928754451,-889.001745079688,-911.9073389669517,-907.7368947550871,0.20,H,low
-890.1906871463185,-949.6066174462237,-938.6466746712383,-890.4054621476486,-949.0921764776916,-938.623675256142,0.00,C,low
-894.8429628197598,-997.1885552282353,-1000.4957709876479,-902.8389172853869,-996.8694602400616,-1001.3448773024796,0.00,C,high
-890.952281992425,-907.7643977942248,-909.5147021713647,-892.9235752812347,-906.5318912714481,-908.0628277965891,0.20,H,low
-893.6200203105212,-894.0371103832229,-904.4046626346728,-892.6142426896407,-892.9226055561976,-902.9651517343272,0.00,H,low
-890.523332415142,-894.2180889718807,-897.8177688529428,-888.9950392090124,-892.0472390688955,-895.5861522684269,0.55,H,low
-891.0042510393549,-901.1708196359898,-901.4986686748398,-889.821757375321,-899.1660635192293,-899.2538245486612,0.20,H,low
