C,H
0.5510000957838656,0.44899990421613645
0.6864232334577826,0.31357676654220096
0.29188932346953367,0.7081106765304502
0.3291444366045646,0.6708555633954152
0.3084092437844612,0.6915907562155458
0.24321692721557756,0.7567830727844354
0.19926414659296662,0.8007358534070222
0.23795387206628282,0.7620461279336967
0.902308069546456,0.09769193045353775
0.30720988936278637,0.6927901106372021
0.4136671913851541,0.5863328086148571
0.2964051862642176,0.7035948137357886
0.5080425996147112,0.4919574003852765
0.5806747151053484,0.41932528489464216
0.9161535155855027,0.08384648441450694
0.7746524118574347,0.22534758814258798
0.4284583583686312,0.571541641631381
0.35812251227399666,0.6418774877259958
0.37816040281111396,0.6218395971888998
0.7245691235599806,0.2754308764400246
0.559109317730506,0.44089068226947925
0.3502018214890757,0.6497981785109351
0.8831744322395285,0.11682556776047259
0.9269016522258446,0.07309834777413694
0.37211421618793417,0.6278857838120534
0.7222095702986432,0.2777904297013525
0.5386220311626447,0.4613779688373622
0.3591497390127479,0.6408502609872355
0.399089428093102,0.6009105719069084
0.5123505856358911,0.48764941436408604
0.3556142341281537,0.644385765871859
0.2277929144552142,0.772207085544768
0.27840294065629695,0.7215970593437026
0.860279444250425,0.13972055574959402
0.5267246789909217,0.47327532100906616
0.406338438473703,0.5936615615262864
0.4840806925239779,0.5159193074760119
0.8027268446967223,0.1972731553032725
0.7053128933171454,0.29468710668285875
0.844730209728844,0.15526979027114465
0.6077563697657671,0.39224363023422126
0.5881079213765404,0.4118920786234546
0.4210321655707392,0.5789678344292382
0.32866302730853475,0.6713369726914639
0.36506167851522925,0.6349383214847883
0.3379311469020454,0.662068853097938
0.8142210319448552,0.18577896805514504
0.8599473574581056,0.1400526425419096
0.894610081453257,0.10538991854674636
0.6371225560583321,0.36287744394166566
0.9055144224828422,0.09448557751714903
0.8921467394522156,0.10785326054776728
0.4820453984554661,0.5179546015445448
0.36490474191221445,0.6350952580877657
0.2797851950456121,0.7202148049543732
0.2883881870696186,0.7116118129303948
0.2370938223343789,0.7629061776656431
0.3635046896267174,0.6364953103732975
0.486365876209657,0.5136341237903236
0.563964622957667,0.43603537704232426
0.32002285714178363,0.6799771428582022
0.52085689376836,0.47914310623163736
0.37822147322566835,0.6217785267743348
0.47477836376879534,0.5252216362312206
0.3652562284499177,0.6347437715500639
0.3223764797621996,0.6776235202378068
0.7785427133093997,0.22145728669061324
0.7376586897591964,0.2623413102407995
0.7217840417859043,0.2782159582141014
0.3088341150260159,0.6911658849739686
0.569796853215242,0.43020314678477173
0.3764175942896829,0.6235824057102994
0.5760017313436521,0.4239982686563714
0.8063937264470509,0.19360627355295398
0.7756288596485097,0.22437114035150324
0.5439883877073015,0.45601161229271486
0.1425385252342953,0.8574614747657137
0.3101553190466064,0.6898446809533721
0.5881598819879048,0.4118401180120822
0.48511293772037045,0.5148870622796484
0.48035862252145406,0.519641377478563
0.41633522010983115,0.5836647798901596
0.8843912899864984,0.11560871001349457
0.20555730491072607,0.7944426950892703
0.42594287442217155,0.5740571255778332
0.8449729741464344,0.15502702585356792
0.6973279067186389,0.3026720932813794
0.5223766300447935,0.47762336995522037
0.4861545069073139,0.5138454930926784
0.3871328695435925,0.6128671304563897
0.457052699260922,0.5429473007390694
0.5456333599706971,0.4543666400292971
0.7511302674565025,0.24886973254350525
0.19097480897014574,0.8090251910298655
0.656566665370818,0.34343333462915876
0.5049942914227036,0.49500570857731724
0.24645281319876156,0.7535471868012192
0.3454118066714939,0.6545881933285042
0.15258272757710822,0.8474172724228766
0.6338878143414212,0.36611218565857007
