I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-786.6348891527734,-956.615968338865,-836.5630325589756,-959.4958778579629,-828.3988132322904,-840.4123988999548,-961.2032503754999,-832.7886243239765,I,H,high
-787.6384108383477,-859.261539054114,-785.8935540552428,-849.7192023199291,-839.7488776597371,-793.6221457932784,-849.37759205729,-840.2305890215338,I,H,high
-791.6296375546561,-847.0656466918358,-783.1692154294549,-845.2447176693752,-832.4203500002914,-790.5923463258567,-844.2862960262273,-832.0139360363432,C,I,high
-789.4487905345994,-976.3429444412465,-850.5243896086847,-934.9711871011008,-890.7124894944469,-855.2739629819556,-937.7065118095751,-894.3830297173105,I,H,high
-787.9701493465692,-771.9595950183416,-780.3733299307606,-780.0663984680751,-781.6039905398129,-774.8238570000634,-774.4726508448967,-776.1357973609222,G,G,high
-785.4545888459427,-887.4626646917808,-777.3768202098692,-844.6664190745947,-892.2973747194256,-780.3141280800444,-845.898242830264,-892.7667430114334,C,C,high
-785.7335357724362,-1035.9193474307972,-779.2392575830188,-1004.1080806511995,-965.8125720167101,-785.2989453987938,-1005.2913409237083,-967.7518834938081,C,C,high
-785.4195758282847,-772.2687199963156,-779.1752632496981,-779.2284485016403,-780.5225123341105,-775.7997649675144,-775.8672507467769,-777.1325632885643,G,G,high
-785.1573237074676,-783.5598037354081,-780.486854024029,-788.4462370573085,-785.5014758130768,-780.1409845142205,-786.6161452237914,-783.9716799499666,C,H,high
-782.7874335860814,-771.1287327133944,-777.2224712712837,-777.7031749172589,-777.3771104333753,-774.7208345095154,-775.1387737386652,-774.856171789554,G,G,high
-782.1274507873437,-770.8037710896014,-777.6250145020305,-779.3817017318687,-777.5860460247405,-775.3582991314756,-777.3383410550136,-775.6826425122904,G,G,high
-787.3653000379624,-909.1546881699909,-842.504839292298,-908.6956051344682,-800.8976914098087,-843.6903473871945,-906.7152434820864,-803.8401470729945,I,I,high
-784.2488407440977,-771.2163841340326,-776.9809229393145,-780.44677115321,-777.6890347512086,-774.0850768701284,-777.5701310152826,-774.7008720668158,G,G,high
-787.1291915685763,-773.1190647997377,-781.2544219621357,-782.2005505696096,-782.5146146998823,-776.8767560687113,-777.9728570256428,-778.0102816311783,G,G,high
-783.2291145266491,-771.0277142537325,-778.0449903430018,-778.667936948011,-778.6222646427145,-775.5583950988969,-776.3094269333352,-776.1431236614856,G,G,high
-787.7930087706559,-772.7221817426794,-780.8309126645545,-781.247877680664,-781.3893534112855,-776.1512506191935,-776.4586488450269,-776.6610876441479,G,G,high
-782.7909780026379,-771.1302091253143,-777.2250678034577,-777.7057396597548,-777.3797066281415,-774.7228546811996,-775.1407651226829,-774.8581870077946,G,G,high
-781.7014394241751,-797.7459927502849,-788.4048590744625,-779.4524995936578,-804.8441016999486,-787.7924545105155,-778.9414988176648,-803.7476259219693,I,I,high
-783.9824422379355,-859.9647968142319,-805.3982270697674,-860.3549964615376,-800.8194119269192,-809.5642427184384,-859.8188708054573,-806.0247183505433,I,C,low
-784.7166500664945,-780.2641103998135,-780.7954999169476,-784.813612123877,-786.3288117790026,-778.3283687637385,-782.3381236591566,-783.7641422985622,H,C,low
-784.2482970383097,-771.2128239377573,-776.9782912091048,-780.4460598894244,-777.6856455014043,-774.0804499304968,-777.5672860082714,-774.6952241880535,G,G,high
-784.7986823310799,-879.2335528322513,-819.3132769416242,-852.611234914985,-852.5180290696186,-821.3510938562721,-855.6331828064416,-858.1195330776616,I,I,high
-782.7759347618061,-820.1130312241955,-777.4313161200438,-824.3555669483607,-810.4981027583688,-779.9090540671675,-823.8729608722501,-810.3298017226736,C,H,high
-787.9281297102154,-897.1146462019565,-779.3090515971298,-870.3754294210441,-872.3550977687721,-785.6335737474479,-870.909919738286,-872.9623224128147,C,I,high
-787.9261211816666,-810.7981640550203,-778.9317225350447,-813.4143579686001,-816.804831869789,-777.35972030262,-811.1041520411181,-814.1509031679756,H,I,high
-781.8165576348017,-861.0246676103842,-849.8582950050022,-795.0136925925701,-825.2566413342867,-849.7169542336412,-797.5112512359143,-826.2952684588644,I,I,high
-786.6093792105361,-871.778606285944,-787.3980295044486,-990.4852718622604,-994.301953041629,-793.1920314477893,-995.9600868100804,-999.425783886045,I,C,high
-787.7920705046125,-772.7220445198519,-780.8303433544584,-781.2473089479165,-781.3888014714188,-776.1510566891441,-776.458459329587,-776.6609085492274,G,H,low
-783.4370667242812,-770.3391866826687,-776.9785982723373,-778.8360991695238,-777.1499558362631,-774.1131750995714,-775.999635809626,-774.6121739728509,G,G,high
-780.1317160470464,-770.1045792734724,-775.2824283182017,-775.4648730210351,-776.6864514832959,-773.5692124093459,-773.7944414816461,-775.101501278915,G,G,high
-789.3660743943748,-780.4549678618562,-780.8011384011112,-789.1825589482961,-784.4719330815051,-777.8558380554363,-785.5714562902043,-780.8829211154481,H,H,low
-787.1378206081266,-773.1226063674034,-781.2632878676756,-782.2087444063294,-782.5239070467364,-776.8808478291679,-777.9765542053318,-778.0146309486793,G,G,high
-786.9577743093369,-900.0178039940326,-785.8599511165687,-878.4644613229973,-863.7398018030306,-791.9491741221449,-877.6888270237172,-866.1214307294174,I,I,high
-782.870719519104,-829.3678937335138,-787.6588532770676,-802.8160346476635,-853.0285795013715,-787.0335568920007,-804.8343977315528,-851.064904950321,I,H,high
-786.8570731043104,-797.6337413973167,-787.191922223711,-791.9090465150248,-795.151106234689,-788.6401802366674,-792.2722661992099,-794.7196536729633,I,C,low
-783.2220104148939,-792.0720143051716,-792.1643566403675,-783.0589318275155,-796.2484940933526,-791.1652956913189,-785.3263067489474,-797.0028438591193,I,C,low
-783.1462200288623,-770.4505665604751,-780.2242594361953,-781.1915295839137,-781.3913753934303,-775.0115299430341,-776.3146057920648,-775.9105776991327,G,G,high
-782.0297755960643,-771.7697459521864,-778.5628128150133,-777.8266009665035,-778.9390833019837,-775.4552908678987,-774.7071944940436,-775.8239717147924,G,G,high
-784.1233538709137,-805.6668681702912,-777.3330036115344,-804.2260423624964,-802.6359244698915,-780.0124039567891,-803.4699406705955,-801.9630793942426,C,C,high
-787.6355605607331,-859.2702224672419,-785.8941767368711,-849.7260522275392,-839.7531274120753,-793.6238371657224,-849.3841370358238,-840.2350194461238,I,I,high
-780.1421654717896,-800.7948333939944,-777.3368565068151,-800.2803588280079,-797.0035761023634,-778.8627520119076,-800.9520799895388,-798.2180465892653,I,I,high
-785.2696020272936,-777.2259354638289,-781.6136196987104,-783.6263686533329,-779.8910978624995,-778.1178308301141,-779.9056425505778,-776.5427602861224,H,C,low
-790.4645760593105,-846.3116325060375,-781.3035763017415,-844.0699088641516,-832.1366262233942,-787.9712390121234,-842.5779401398402,-830.7033258251269,C,H,low
-790.8168107896323,-773.6937748820853,-782.3393152929225,-783.2581319264522,-783.3977334071974,-776.8872654536275,-777.4188729682156,-777.5869332090589,H,G,high
-781.5772972978431,-769.7967914433785,-777.5143787881952,-778.4943577453788,-777.6075425265927,-774.043472750631,-775.118291979496,-774.544568763832,G,G,high
-784.7559009775542,-771.8507353465102,-779.6273521106738,-779.9122143101287,-779.4727505836838,-776.3172994813324,-776.579579936607,-776.1301774754689,G,G,high
-785.1671251913434,-869.5577371350813,-800.7467713734715,-886.3805877037037,-823.88520203939,-802.2457434135372,-885.0553531853561,-826.3558878138422,I,I,high
-783.8203135613826,-821.9146380204246,-804.3561797165406,-787.0847052134671,-821.029050123883,-802.5547300426311,-785.9340937757752,-818.5403412596768,I,I,high
-786.892680200916,-914.3159479052933,-804.641023502306,-844.5714741048888,-924.8697897643325,-806.9865508355374,-846.4612839766606,-924.6792502378261,I,H,low
-784.7991225275957,-879.1711546536465,-819.3087936853142,-852.572681761035,-852.4499002448063,-821.3340892757532,-855.5919282948316,-858.0483233561079,I,I,high
-790.635477747269,-780.650543984088,-784.7060669654925,-789.5417398790919,-789.4225968876333,-780.8988373371317,-786.2730519608587,-785.4370952477373,H,G,high
-785.725219448996,-896.4484054875355,-842.2462417346034,-805.8182106455746,-895.4069259131818,-845.231876830398,-813.2599792706461,-894.8317249998764,I,I,high
-782.9517795400806,-770.9469482030709,-777.3956188683682,-778.323682333435,-781.2075560401888,-774.2994819675557,-775.1790177259803,-778.1071921682508,G,G,high
-782.3133121470604,-837.4848338211211,-777.0773079015521,-831.1684917009688,-832.3307414946718,-778.2258690750753,-830.0939196706044,-831.443074076777,C,H,low
