I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-65.27045260789924,-350.7582901184499,-165.62835297090652,-271.4862444366363,-199.98206411101913,-171.95343051610251,-275.989729421242,-204.4680955386745,I,H,high
-68.27339675416137,-328.6869084397571,-73.02920118921105,-267.8180374676784,-259.67222264643425,-84.90491200070126,-269.07253730560325,-260.06930599309914,I,H,high
-73.59315803039242,-299.18206666450186,-59.150756455149775,-261.3132803967151,-238.35781452711072,-72.667509454189,-260.7902781871839,-238.18845611631502,C,I,high
-69.9016258415443,-409.005450493745,-195.7228776444566,-245.13439138408333,-308.06685309393913,-202.1425273178226,-251.16115043577884,-312.4680982001838,I,H,high
-67.19020324469655,-41.776459102829534,-55.16343540516188,-54.22412335682107,-56.68402576335017,-47.11987166075541,-46.25281031958769,-48.813614936150515,G,G,high
-67.83656110070396,-209.15936092418931,-54.08416648568419,-158.59481575705425,-209.86053272667044,-56.0998848694156,-157.4027668549086,-208.09429877138305,C,C,high
-64.69442309149206,-341.2762622288882,-53.9970037654358,-304.36663327934696,-268.5526279797837,-61.069771253277224,-304.8534767196826,-269.82809079680084,C,C,high
-66.69800994867678,-42.55153909247354,-54.80865276773424,-55.68320376888822,-58.044388327030504,-48.53784150061247,-49.31448507434296,-51.69441990448592,G,G,high
-68.58482491752062,-116.17150694497154,-58.32587341291956,-113.63130097784003,-107.46996138352708,-63.90434419438656,-111.34364440207649,-105.48964392511455,C,H,high
-63.28850941401616,-41.445458309813226,-53.28796704551578,-53.56867240051256,-53.0539241944583,-48.14835881842985,-48.37760025600543,-47.99606027310363,G,G,high
-61.58002306284011,-39.480626838473164,-51.80153675494195,-56.086689193941865,-52.158566208333106,-47.18063720294193,-51.603388423077675,-47.95936601535606,G,G,high
-68.34964299694752,-240.42815531518025,-133.0368246200153,-225.96987267741315,-110.2095881818055,-135.10487059518434,-225.5726251889359,-113.30821884583106,I,I,high
-62.44541090293533,-40.935841403165085,-50.7416471721612,-54.7345115586013,-53.59110259190757,-45.92665090656015,-49.99430401562732,-48.71849321168562,G,G,high
-70.42122971148333,-42.570538624318125,-57.95843107579507,-60.12727197957131,-59.426901890772946,-49.43968551022254,-51.93976369922019,-50.737112943368096,G,G,high
-61.26044296027335,-39.047298878824726,-51.728958428976924,-52.030271435121314,-53.041952984300934,-46.920687373903725,-47.54679312740842,-48.38634000157384,G,G,high
-67.80107642716084,-42.12196310814851,-55.83141991841341,-56.33778180197132,-56.714997854934424,-48.73053738130096,-49.14619319691257,-49.6092253101673,G,G,high
-63.28615548472736,-41.44379956794988,-53.285447826719356,-53.56587211374989,-53.051316452339265,-48.14722787293547,-48.37611603544224,-47.99464658031325,G,G,high
-60.53924545472981,-95.33960697250568,-78.47462553034465,-65.35539985194417,-96.13623709857097,-77.5804075232423,-64.20167694665938,-95.3920865326564,I,I,high
-63.53762234879467,-269.6769140264322,-128.79770079796688,-265.78449833491493,-107.85540204238465,-135.29261805567563,-266.1651521477252,-113.99628985399526,I,C,low
-69.59823589817464,-68.1950584548974,-58.77986566782208,-74.39406434786798,-79.27085701364915,-53.86486698064015,-68.2659261688865,-72.9847383703258,H,C,low
-62.440471008040625,-40.92752133661109,-50.73345850069742,-54.72940627945096,-53.584564375951224,-45.91591454065864,-49.98648191090953,-48.708855769569844,G,G,high
-64.12063616503139,-331.2634984793482,-184.50847399533532,-288.41061600659145,-165.25224243973102,-187.38451382844994,-293.303774627181,-177.2004081504069,I,I,high
