I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-826.7947302818366,-992.9021234246147,-875.2511491669834,-997.7537886320496,-865.9918154887188,-878.9630191803838,-999.2954457649744,-870.3568400492328,I,H,high
-827.7825845725075,-892.3489866213297,-825.9801117097908,-884.025730088457,-875.0521947770892,-833.4074568244575,-883.6150865754147,-875.5120776961031,I,H,high
-831.661552362404,-882.1733609135123,-823.4620483829999,-881.0216626673913,-869.0461630964402,-830.4653638577573,-879.9916091981743,-868.5593787545862,C,I,high
-829.552460631411,-1009.1316995609626,-887.7563734480599,-973.3567989361261,-924.2889377402585,-892.3981380244252,-975.9084160362369,-927.9546408604471,I,H,high
-828.1642858454055,-812.4945441589932,-820.7344857959529,-820.4715129738142,-821.9419320679948,-815.2921308750181,-814.9800689238166,-816.576012518588,G,G,high
-825.5830038682997,-924.4192439047425,-817.7187516336369,-882.6299873861753,-929.4948595238184,-820.6739330620833,-883.9369394983592,-930.0331006514303,C,C,high
-825.9545407987166,-1073.8374973394045,-819.6200505039811,-1042.5170314863767,-1004.1158801325702,-825.6684828196527,-1043.7337528514183,-1006.0899348594211,C,C,high
-825.5173966236741,-812.8470530483909,-819.4983475931798,-819.5407411444967,-820.7501342750681,-816.2622916869118,-816.3206223916019,-817.4998049769665,G,G,high
-825.186536535779,-822.9302674483163,-820.6889960446786,-827.764595141449,-825.0189912629186,-820.1771923885318,-825.9694211463376,-823.5186474103147,C,H,high
-823.00414790996,-811.728636595586,-817.6106249931413,-818.0887265551157,-817.766201801521,-815.1957366990762,-815.6108253205294,-815.3291014646786,G,G,high
-822.3360550413893,-811.4242318909095,-818.0188314901363,-819.6670742725524,-817.970487241941,-815.8359760105583,-817.7071675446534,-816.1417112820197,G,G,high
-827.4756257443549,-946.6169777064098,-882.1745591098148,-946.4605382264278,-839.8826450114589,-883.3380176344201,-944.5009714882259,-842.8352225805261,I,I,high
-824.5231708229435,-811.837366129147,-817.4321206536922,-820.8625913360231,-818.0567616749281,-814.5995106524455,-818.0436864936229,-815.1280010344198,G,G,high
-827.0031724424581,-813.6465868969975,-821.4228192278393,-822.2948473179728,-822.6765023707192,-817.2739682578883,-818.2829844128835,-818.4036462106712,G,G,high
-823.452105747182,-811.6677417370784,-818.4430925218983,-819.0687392235714,-818.9958201228189,-816.0520963847306,-816.7977667416865,-816.6071674798432,G,G,high
-828.0142017680208,-813.3288461190734,-821.2483532946001,-821.6569157301673,-821.776369746922,-816.6430008078075,-816.9420936766239,-817.1220185846156,G,G,high
-823.0076766312429,-811.7301623553501,-817.6132564986767,-818.0913276594282,-817.7688383281168,-815.1977969781176,-815.612856698381,-815.3311602410187,G,G,high
-821.9114670557527,-837.6054415963971,-828.3881801421569,-819.6620449192998,-844.6342150480203,-827.7957533226202,-819.1816437629708,-843.5546066138211,I,I,high
-824.1842366892795,-894.1081329003382,-843.5470218922534,-894.3693044863933,-840.050663750768,-847.6082401706662,-893.8307913618426,-845.1098188058734,I,C,low
