I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-899.73824047397,-1059.1122698972524,-945.7445341012883,-1066.937804232456,-934.8187993140278,-949.2202730856463,-1068.18446945803,-939.1382201522393,I,H,high
-900.7037384981109,-953.6471856618697,-898.8386268969355,-947.1879644928152,-940.0764536571663,-905.6808723538948,-946.6554433115983,-940.4893858771882,I,H,high
-904.3687693637798,-946.888733851158,-896.6464208085899,-946.7242802526487,-936.2514775555401,-902.8970128636082,-945.5705779966153,-935.6203124475055,C,I,high
-902.3992898621025,-1069.1310644563303,-955.6553943164131,-1042.8287279541105,-985.8722945498728,-960.1029458419293,-1045.0522684139376,-989.5304176646854,I,H,high
-901.1789322432751,-886.1054554345193,-894.0427759378395,-893.8563648608554,-895.2060650659847,-888.7894093355972,-888.546850426891,-890.020940941076,G,G,high
-898.5069868286652,-991.5389677275207,-891.0089549461085,-951.656118105611,-997.0119783202761,-893.9789932339221,-953.0824500162634,-997.6597823817388,C,C,high
-899.0230430552568,-1142.1367460068168,-892.9696132068525,-1111.7762815547442,-1073.3130163967685,-899.007805387094,-1113.0581516066388,-1075.3545772996524,C,C,high
-898.3573121666259,-886.5396964295325,-892.7301191102148,-892.7582781818634,-893.8183269968441,-889.747993592895,-889.7933945842648,-890.8209298672247,G,G,high
-897.9225376041214,-894.7162484463284,-893.7159004487454,-899.414936027642,-897.0213436360674,-892.9556991464569,-897.686829830446,-895.5767743456245,C,H,high
-896.0765361426355,-885.466116053708,-890.9808143193194,-891.4523639539487,-891.1357617909549,-888.7146122481528,-889.1233566754964,-888.8433846379414,G,G,high
-895.3932839900336,-885.1893285380194,-891.3904999801521,-892.8560251530412,-891.327981367977,-889.3504379566292,-891.0365998154149,-889.6227925564502,G,G,high
-900.345244838865,-1014.6014806753105,-954.1256179754569,-1014.9325404466535,-910.8212100189454,-955.261404843013,-1013.027178959736,-913.8041630705533,I,I,high
-897.6875579438156,-885.606782206798,-890.9072300293354,-894.2654104851978,-891.3902878241757,-888.1832559035379,-891.5451556527385,-888.5639868899459,G,G,high
-899.459705875757,-887.2332281335066,-894.3797230244334,-895.1226967533836,-895.618290149311,-890.6314034004085,-891.4895757132152,-891.7515770171351,G,G,high
-896.5246443319083,-885.461903196676,-891.8172691888639,-892.4437194565883,-892.3289137542538,-889.5901687702308,-890.3220681209517,-890.0956186350552,G,G,high
-901.0813899163168,-887.0712071612304,-894.6628942141473,-895.056362335968,-895.1366277433227,-890.1868401870872,-890.4710286221956,-890.6108474856602,G,G,high
-896.0799850225617,-885.4677021789703,-890.983462278482,-891.4549828354791,-891.1384227355117,-888.7167125140608,-889.1254261911295,-888.8454865334357,G,G,high
-894.959155432186,-910.0848901202373,-901.0746750295183,-892.7385545852445,-916.9475125975865,-900.5214072047972,-892.3082861313061,-915.9088560234939,I,I,high
-897.2190304351103,-956.8215401463873,-913.0826339763221,-956.8413713954992,-911.4539990728796,-916.946346457898,-956.3092142545166,-916.2258711132878,I,C,low
-897.357806392906,-892.6081308792569,-894.0222887684362,-897.0070824489917,-898.0789162447338,-891.8045125886446,-894.8658828354759,-895.8508719949031,H,C,low
-897.6873577035722,-885.6037060676132,-890.9050501046122,-894.2649957377906,-891.3873434860863,-888.1791854040101,-891.5426966693342,-888.5589348721259,G,G,high
-897.944353879773,-978.0576667602386,-924.4187227311306,-954.4604734784863,-962.0638594188783,-926.1274143036841,-957.4121374527674,-966.5535177857163,I,I,high
-896.0190297000904,-930.3246454425074,-891.2111646781954,-935.1356357316475,-921.098426605495,-893.2231517554533,-934.639145704423,-920.9207268252459,C,H,high
-901.3037897042681,-986.283245990898,-893.001081611618,-965.8577641669593,-967.376281086599,-899.1595061473488,-966.4582602021566,-968.0583313542261,C,I,high
-900.879438151095,-917.3059045714986,-892.6816564332609,-920.9787351997062,-923.1985445614627,-891.3068738274862,-918.890934923247,-920.7747490058198,H,I,high
-895.2328107122726,-965.4739846923505,-957.4431125636722,-907.7411542538799,-931.3642234801487,-957.2694399283444,-910.1816227116304,-932.3911440239016,I,I,high
-899.4374189642499,-961.1056614499424,-898.9596514172863,-991.8252930236672,-996.1540513523271,-904.4987332625757,-974.3009776012344,-976.2485577962029,I,C,high
