I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-964.6509872795802,-1118.2193876289925,-1008.6561001707167,-1128.0947327382262,-996.5813533250484,-1011.9375969237765,-1129.0858665657902,-1000.8618163363269,I,H,high
-965.5967049289087,-1009.4699818574109,-963.7165941691471,-1004.3396673183123,-998.8674977791934,-970.0000552924179,-1003.7042429946931,-999.2309072189968,I,H,high
-969.0656764701791,-1005.4299180817826,-961.7718476952317,-1005.9314917196484,-996.7270807409302,-967.3746254087939,-1004.6794080164501,-995.9741648663272,C,I,high
-967.2292047841727,-1123.0401088689543,-1016.3765787872159,-1104.3193365904253,-1041.4137923342178,-1020.6531528369321,-1106.2617396067694,-1045.0654308832936,I,H,high
-966.1611514086921,-951.5997469311509,-959.2787280501029,-959.1552967763504,-960.400680562507,-954.1877849193872,-954.0039828689628,-955.3714509165535,G,G,high
-963.4388670079201,-1051.3154779054364,-956.2447203098855,-1013.193111305906,-1057.087117863317,-959.2098042430501,-1014.7075757469332,-1057.8159354384325,C,C,high
-964.058641813773,-1097.290178097542,-958.2474048816935,-1172.7622172597257,-1134.420578606502,-964.2852029711953,-1174.1067576687221,-1136.5265973647179,C,C,high
-963.1864082280603,-952.1047496351866,-957.8890797937536,-957.909249273105,-958.8436361147816,-955.1325619444335,-955.1695123380399,-956.0697680377106,G,G,high
-962.6790449546301,-958.8577213495308,-958.7107760203436,-963.4019213223314,-961.3053435503813,-957.7856601999889,-961.7372513641859,-959.9128746595086,C,H,high
-961.1274908398653,-951.0766779805882,-956.2825171774538,-956.7462158034575,-956.4348527919136,-954.1395188607798,-954.5413864423912,-954.263674097911,G,G,high
-960.4305735427494,-950.8161518170908,-956.6858249394584,-958.0043640339085,-956.6137746581038,-954.7636709498169,-956.2993096649416,-955.0070152894815,G,G,high
-965.2054059570287,-1075.0249496738509,-1018.010008233561,-1075.7229855933292,-974.1038384699696,-1019.1332002651799,-1073.8807694537843,-977.1258335261218,I,I,high
-962.8061695067845,-951.2391585092853,-956.2926583893342,-959.5761991567596,-956.6609158921558,-953.659835931501,-956.9383573554065,-953.9213644453044,G,G,high
-963.9817125827765,-952.693779282985,-959.3077861268066,-959.9435718523503,-960.5285178219012,-955.8956494852822,-956.6296920305131,-957.0039759000882,G,G,high
-961.565734309355,-951.1082744898248,-957.1104711586731,-957.7331382779714,-957.5887514842996,-955.0192032087712,-955.7343999252083,-955.4843654212699,G,G,high
-966.1105332017914,-952.6791005048983,-959.9933240789599,-960.3736337397801,-960.4209639403631,-955.6279681458866,-955.8990818138271,-956.0051106199086,G,G,high
-961.1308247842147,-951.0782881530566,-956.285136328277,-956.7488064052999,-956.437490037666,-954.1416216077724,-954.5434558357831,-954.2657784980656,G,G,high
-959.9775886944676,-974.6413116335805,-965.8113525777146,-957.8067200669834,-981.3204349076314,-965.295234750136,-957.4148743558043,-980.3263550579352,I,I,high
-962.225175611525,-1013.4542362062854,-975.2559554590558,-1013.2638117603744,-975.1457730963759,-978.9346520598749,-1012.7474707556037,-979.6407894814951,I,C,low
-962.0834887279888,-957.2085977894645,-959.0349259348866,-961.5149671350806,-962.3667609188102,-956.9370752928027,-959.5371722730736,-960.3058581527237,H,C,low
-962.8061263171944,-951.2363274416783,-956.2907060798051,-959.5759106449917,-956.6582123551063,-953.6560550647828,-956.9360816084665,-953.9166441826749,G,G,high
