I,G,C,H
0.03676274046781806,0.6546825224224051,0.09729386956738145,0.21126086754240347
0.10214644746217756,0.0350000021057365,0.645550057804427,0.21730349262765283
0.0363580933558635,0.756938726408152,0.058362367443908963,0.14834081279205807
0.03559509901445649,0.7707609518698055,0.05718020994446303,0.1364637391712945
0.0354187928587871,0.7310908550701738,0.05834594541224221,0.17514440665877426
0.06891069195710081,0.035,0.6743495613976058,0.22173974664530627
0.8905649124631213,0.035,0.03911376675865869,0.035321320778211485
0.03546508779806823,0.6571078764192677,0.06037932227538724,0.2470477135072946
0.037030105441534185,0.552317447007736,0.10167677762636437,0.3089756699243743
0.03776734178003954,0.08373750907454516,0.20638633852857127,0.6721088106168607
0.03553386716042997,0.7368657713337787,0.05294952436291514,0.17465083714290036
0.8946854513125122,0.03500000697020875,0.03521146232534269,0.03510307939191276
0.03546531380795691,0.6570562087304567,0.060386761835913516,0.2470917156256649
0.035209655111672504,0.7599422043929885,0.05201495492122366,0.1528331855741018
0.044472302513397045,0.03500002718261715,0.30242431774453665,0.6181033525594354
0.04389726627257824,0.04098881732778158,0.23785638295880004,0.6772575334408568
0.03568376971475524,0.6622053653568071,0.05763088004906006,0.24447998487939404
0.041399084557033214,0.035000000195969,0.5578522368936,0.36574867835339514
0.8949199907638237,0.035000006295026906,0.03504131036780497,0.03503869257335832
0.0456390407254915,0.48083387078724016,0.15811388828069733,0.3154132002065875
0.3946017638374816,0.035000000956518014,0.33789803215865793,0.23250020304734056
0.03568279412629204,0.6623154694758447,0.057618317841300275,0.24438341855655793
0.0377738176332806,0.6343402579939771,0.09911451871476554,0.2287714056579571
0.8943755377581954,0.03500000000000049,0.03534815325686891,0.035276308984956865
0.8949991145782235,0.03500000001420317,0.03500053805999235,0.03500034734758352
0.05438165281875819,0.03500644030487012,0.7353743739188572,0.17523753295752786
0.054416926611749114,0.035006487239842114,0.7350060820645175,0.17557050408388028
0.8907417518750405,0.035,0.03895524914900298,0.03530299897596542
0.03502307351418217,0.7175630381231765,0.03560642326144562,0.21180746510119344
0.03500008082489919,0.8447655201349733,0.0351070515080722,0.08512734753205545
0.035460959823596046,0.7356245442973013,0.049701039286550716,0.17921345659257054
