I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-895.8533413581276,-885.2173484555364,-890.0499609619856,-891.481226161526,-889.9531568697372,-888.2635921881459,-889.6539290271999,-888.1064239760595,G,G,high
-896.194432140803,-930.7083200143135,-891.8629221478396,-932.0017767214125,-922.0967986606229,-894.005737355675,-931.7296098558302,-921.9119381377934,C,C,high
-896.8585512194088,-886.1058031747293,-891.7344430231087,-895.4140463008699,-893.9605742717376,-888.9202045126401,-893.0060807218948,-891.0348052662429,G,H,high
-897.516372170681,-884.5908219548337,-891.4338424483169,-893.2132153981663,-891.9291865124568,-888.57435848433,-890.4019113400018,-889.2015401426562,G,G,high
-899.3669385980118,-886.7151928403059,-893.2275382245695,-894.3931313471854,-893.4756238663092,-890.2227734920506,-891.3725288751979,-890.4676665578431,G,G,high
-899.9909743884124,-1023.2529130922435,-893.6179095569876,-991.5307015738791,-986.773204199546,-896.5417720114866,-991.1101427107106,-985.796556538984,C,C,high
-897.2944947260628,-964.4356285279221,-907.178067579469,-926.1757613401458,-963.5228623803267,-911.4053293529707,-927.235063165202,-961.4824625477461,I,H,low
-900.638871124207,-888.5295017778807,-895.264883116202,-894.4061453266179,-895.1031619723472,-891.8012033476674,-890.8185216897677,-891.6086305936677,G,G,high
-898.4606894235984,-887.9507847130916,-891.9793788164106,-893.2318314789524,-896.4851822302836,-889.4482638282236,-890.615843247119,-893.70685716602,H,G,high
-901.2603171613266,-893.5880274034697,-892.3734208472102,-898.1150906527013,-898.0216645575714,-889.8621847728814,-894.9212228856858,-894.9691993533505,H,C,high
-899.6609139929882,-886.2421032597282,-893.5715638786048,-896.2359022375143,-894.1450961164275,-889.4819878630922,-892.1738826809245,-890.197794761616,G,G,high
-897.8471459518682,-922.6836541578327,-912.4623029358249,-913.1351376216883,-907.5020063195035,-913.1845673063843,-912.5399400808142,-906.1954775255577,I,I,low
-900.6369454820142,-888.5282478615444,-895.2632314681335,-894.4042882990974,-895.1014628724882,-891.7996389102843,-890.8166704994453,-891.6070166536285,G,G,high
-901.9973010749774,-887.3605122004299,-895.1160814821826,-895.2876090657962,-895.1718528266066,-891.4432224977381,-891.7926206545906,-891.7724891151628,G,G,high
-898.1745799837125,-923.6458943633958,-891.3317643953494,-916.3630330001004,-924.3900931033453,-890.2803257389129,-913.8125244056862,-921.7513743399172,H,C,high
-898.496135378266,-897.2461785781858,-892.438713495518,-900.779325626245,-905.6051164278487,-890.6040869717652,-898.7248029416265,-903.380337180359,H,H,low
-900.4516718924938,-888.2517803499424,-894.6411715159277,-896.0630151757332,-895.6585115190335,-890.9601050907784,-891.9409713434172,-891.5306510834408,H,G,high
-898.834407315831,-919.7230582214507,-889.6921128162026,-922.7503465362839,-908.7058527229084,-890.7023854668548,-922.2541091946555,-908.5223251770466,C,I,low
-895.293152329919,-921.4882706463242,-904.9741282608588,-923.0309068614979,-909.2732202629347,-904.7041287905,-924.3060796705968,-909.9839347319416,I,C,low
-894.6148533339033,-887.4210332162421,-890.58443018454,-892.1752525871715,-891.0091100713837,-889.4044474057364,-890.673967929389,-889.4534259264639,H,H,high
-894.3648833838992,-919.926468169695,-892.8126539341897,-910.2995101711136,-927.1796541583874,-893.9154024825165,-910.7662700991459,-926.4220792120586,I,I,low
-900.4562903968485,-888.253703775868,-894.6448363431313,-896.0659175837028,-895.6613641606788,-890.9631165722069,-891.9436182124084,-891.5332654595153,H,G,high
-894.3299824623967,-885.6415997676459,-889.966544595028,-890.122560538087,-890.3848481804945,-888.2729046482523,-888.4184696505304,-888.7028468087,G,H,low
-902.8323019592596,-949.1439784500323,-908.2865465618962,-941.4865245581636,-928.6409457242776,-907.8539536566755,-939.0611543473325,-930.7894294034536,I,H,low
-895.2224588483217,-931.3792013368127,-924.7099083460519,-916.1312234545654,-919.6194043439014,-925.0483980969252,-916.253882727397,-920.0269945795877,I,I,low
