I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-929.2884428969656,-918.9287620719809,-923.6223204343827,-925.0413272567163,-923.5272311420509,-921.8881910771408,-923.2679894986751,-921.7351492630979,G,G,high
-929.4759225894569,-963.5966934021201,-925.3107285223626,-964.830736092227,-954.9541969913597,-927.4256288785795,-964.6213300545417,-954.8414504784191,C,C,high
-930.260362229875,-919.8131102494029,-925.2934832109152,-928.9451139015742,-927.4170875517818,-922.5476820403268,-926.6014791711253,-924.5535345828672,G,H,high
-930.9192487978933,-918.3186037912243,-924.9891544556666,-926.7321612619008,-925.4783111526064,-922.1951388537375,-923.9844775049178,-922.8102647205573,G,G,high
-932.611809722522,-920.4070272108017,-926.6971402201644,-927.837228349246,-926.9420561245386,-923.8059254251739,-924.9327431681783,-924.050247543303,G,G,high
-933.3922297532342,-1055.1934627973233,-927.1510960066985,-1023.881861901098,-1018.8341974346115,-930.1010311800791,-1023.5125157485223,-1017.9113830137532,C,C,high
-930.6826991034405,-995.2217193129759,-940.4945385955161,-958.063410209109,-994.415028338606,-944.512715132515,-959.097218199052,-992.4113741348604,I,H,low
-933.8008683741084,-922.1167228892009,-928.6180398758847,-927.7660913064107,-928.4609233665537,-925.2828986659505,-924.3057531771084,-925.0962456884329,G,G,high
-931.8206882851134,-921.527695997497,-925.5234190429186,-926.6967963048874,-929.8153005441371,-923.0600140188525,-924.1520835383876,-927.1100511136532,H,G,high
-934.6722807323174,-926.9210621610368,-925.9124071197862,-931.3559622086563,-931.3423096377666,-923.4299597974714,-928.2076400822716,-928.3328791716972,H,C,high
-933.0791481035781,-919.9469626168129,-927.1424058714898,-929.7275383739918,-927.7001086944557,-923.1111949175053,-925.725375962217,-923.8119760567103,G,G,high
-931.1595724384454,-954.497030267229,-945.5027650106529,-945.6018387681106,-939.664559807892,-946.0211670536282,-944.9839398656773,-938.3750155631706,I,I,low
-933.799056062442,-922.1155132049737,-928.6164720263287,-927.7643141503402,-928.4593110061564,-925.2813987932595,-924.3039675097539,-925.0946990218863,G,G,high
-935.3121590595742,-921.0671220414026,-928.6207871745906,-928.7875388553397,-928.6624943367027,-925.0382314147478,-925.3733255895336,-925.353019775144,G,G,high
-931.5220603767701,-956.6090307321778,-924.8619138679119,-949.2921461005839,-957.3661419301942,-923.8841398246765,-946.822279768058,-954.8080625584234,H,C,high
-931.7328652154517,-930.2516423558513,-925.9100903432573,-933.734892142502,-938.3578689592306,-924.1653117328947,-931.8073681640838,-936.2625510823093,H,H,low
-933.6716666594363,-921.8346013229349,-928.0678170199018,-929.3978330246738,-929.017862115896,-924.5058294528494,-925.4053980361873,-925.0232843970899,H,G,high
-932.2332661832127,-951.0948927451884,-923.2790771872401,-954.2334368436941,-941.023348173113,-924.2891237746936,-953.764775165726,-940.8591333630615,C,I,low
-928.7286442979502,-953.5376911618562,-937.3026397495134,-956.1678290454761,-941.9099773727659,-937.0221677724172,-957.3740201298859,-942.5877425734549,I,C,low
-928.0017871558495,-920.9586488592432,-924.0995124395033,-925.5990729464897,-924.4233157344797,-922.9530050108332,-924.1595332911279,-922.9320976273275,H,H,high
-927.8015088725424,-951.1952090240546,-926.1784217481963,-942.5266369550238,-958.205979042556,-927.2943357205187,-943.0141306975455,-957.4644925775376,I,I,low
-933.6761920340789,-921.83651924633,-928.0714063446433,-929.4007578247667,-929.0207326456137,-924.5087569703751,-925.408028964595,-925.025875632316,H,G,high
-927.7246137995617,-919.3508924873471,-923.5097370196671,-923.6663220273635,-923.9152434395869,-921.8881182832458,-922.0346346127557,-922.3042438493984,G,H,low
-936.109724551966,-979.4999061857453,-940.684869422889,-972.1339396136597,-961.0801304471152,-940.1379881577516,-969.7240428243631,-963.0518269680248,I,H,low
-928.58981252508,-962.8727108315229,-957.0289437867858,-947.8005516558324,-952.3752829131752,-957.2789080149935,-947.9517138970962,-952.7231335290799,I,I,low
-934.9308947683655,-937.0788138588736,-927.4249575979991,-943.323259504132,-936.3158748668657,-928.644940877372,-942.4156753458162,-935.8482086782781,C,H,high
-934.9309363854715,-937.0763431306239,-927.4297872285165,-943.3217320725561,-936.3161562922216,-928.6458243810105,-942.4125596037698,-935.8466538465839,C,H,high
-930.6842253768748,-995.2211593834097,-940.495796730605,-958.0641196621144,-994.4145851366446,-944.5144039585414,-959.0977476728151,-992.4107784096683,I,C,low
-939.1263219795388,-920.3693616357334,-934.7499862968112,-934.6378585623845,-934.7324371535566,-923.6518860800961,-923.5471877569823,-923.5299124048785,G,G,high
-954.1805697265579,-922.607323078098,-940.4518558869496,-943.3186961939872,-941.3746332579725,-927.7397271875009,-930.7771637998594,-929.1163773704052,G,G,high
-934.6305579977451,-922.3643218313949,-927.8676030104702,-932.0326068458171,-933.9688593792189,-924.3840606572198,-929.0843682541249,-930.9913396238569,G,H,high
-930.1009215568776,-1096.2286489045023,-1054.62867817618,-1075.787423342315,-933.5547395435569,-1057.702122478083,-1078.9583061628734,-940.6605463976081,I,H,low
-931.9953017930892,-919.022525715104,-925.5861178278334,-926.5698197133415,-925.5383207950022,-922.4944680346723,-923.5228105010535,-922.868295980058,G,G,high
-931.5838010732942,-929.7843724161503,-926.4791480161432,-932.8285712565203,-935.169407347279,-924.8037002568998,-930.8298139022685,-932.9267783031186,H,G,high
-930.1097031163865,-1096.155992901948,-1054.565582049689,-1075.7299155213082,-933.5552189720212,-1057.6388093210098,-1078.8987372161307,-940.6577948103396,I,C,low
-928.7281574507556,-929.0572267248662,-924.6144042675737,-931.8533993601706,-930.595091667649,-923.658408366122,-930.3551448171222,-929.1201985326811,H,C,high
-936.1106366074673,-979.4949086109531,-940.6848348500954,-972.1314455072976,-961.0747371131364,-940.1386258631283,-969.7219678277509,-963.0466921190693,I,I,low
-929.1979667525576,-919.3663825339968,-925.2115237801182,-926.5061817439883,-924.5069792793292,-922.8783563012475,-924.0100750317966,-922.0075857191475,G,G,high
-927.8005266990281,-951.205834270689,-926.178541908416,-942.5331378274368,-958.2156023395454,-927.2968516289379,-943.0217027559878,-957.4744662700652,I,C,low
-932.1312983915351,-920.2636154134524,-926.1560901326632,-925.8546367832804,-927.974695072629,-923.4582041107047,-923.3306802536728,-925.2386324884959,G,G,high
-933.1418581428898,-953.6845316606234,-926.0931274314794,-970.8737699707192,-943.5470019448691,-926.8208085335514,-970.989571124459,-944.9210324287241,C,C,high
-929.162165325849,-920.9192436110674,-924.526100104732,-925.826262439218,-925.1245120238625,-922.8889641422038,-923.972561523006,-923.246486555777,H,G,high
-937.6322236306825,-922.9318346908407,-931.5447085018628,-932.5854841615696,-931.5336255170048,-927.2660748431665,-928.6473115776117,-927.6747833796371,G,G,high
