I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-960.9366881689338,-950.8344298562236,-955.3994412726479,-956.8060307619879,-955.3065391166531,-953.7133575532578,-955.0824928943518,-953.5646579707649,G,G,high
-960.9918831705204,-994.7336569120887,-956.9755928552102,-995.9065385121562,-986.0712287144071,-959.0696982829812,-995.755126554419,-986.025034875454,C,C,high
-961.8776630483859,-951.7128784627404,-957.0569212794311,-960.6789698919057,-959.0854199920353,-954.3745599828402,-958.3945972902064,-956.2795103545151,G,H,high
-962.5393232678535,-950.2408332137173,-956.7514047908048,-958.4601235222232,-957.2342784466464,-954.0184121049374,-955.772048957264,-954.6217981727538,G,G,high
-964.0844797810225,-952.2926741290422,-958.3771263012991,-959.4928766404402,-958.6185231008402,-955.5906964787457,-956.6954729976343,-955.8341347685164,G,G,high
-965.0111556680296,-1085.3427446680685,-958.8909051726794,-1054.4407715459063,-1049.139153069258,-961.8651777610687,-1054.1191943199885,-1048.2667898098098,C,C,high
-962.2873506846911,-1024.4928220309544,-972.0283222788621,-988.3352859701747,-1023.777407185309,-975.8426661173985,-989.3455759174553,-1021.8083156262646,I,H,low
-965.2037782561149,-953.9054765195693,-960.193965233128,-959.3483316264055,-960.0412795796154,-956.9747380283916,-956.0026192885698,-956.7936505224973,G,G,high
-963.3967198545657,-953.3109781399576,-957.2728841501005,-958.3749885965983,-961.3668568248705,-954.8735149238513,-955.8975335029583,-958.730673046318,H,G,high
-966.2980944122609,-958.4914376117976,-957.6578501504497,-962.8381991167687,-962.894548604361,-955.2009319381237,-959.73193454097,-959.9246162168041,H,C,high
-964.7107335138205,-951.8459048416833,-958.9159205298406,-961.4265148160162,-959.4592079787703,-954.9397114951523,-957.4805423643282,-955.6266665893603,G,G,high
-962.6931039498181,-984.7095725293599,-976.7868062117832,-976.3832234421657,-970.1974431361499,-977.1257737988965,-975.7480171785966,-968.9263332715263,I,I,low
-965.2020723284322,-953.9043089020736,-960.1924763405764,-959.3466304206272,-960.039748769287,-956.9732986090116,-956.0008959142497,-956.7921668403828,G,G,high
-966.8490883818215,-952.9658994362597,-960.3324713857916,-960.4946562466175,-960.3622639308818,-956.8334667069953,-957.1552048970188,-957.135621969751,G,G,high
-963.0905793717415,-987.7951388216703,-956.6004082506818,-980.4592270887175,-988.56564228899,-955.6901410018119,-978.0643732016451,-986.0825731636038,H,C,high
-963.1960704713592,-961.5128794866108,-957.5912586301718,-964.9457894478461,-969.3794817405072,-955.9315561598261,-963.136782183671,-967.4053552799636,H,H,low
-965.1180579516033,-953.6232850534568,-959.707556539364,-960.954441503475,-960.5978014466476,-956.2571707815523,-957.0834362391379,-956.7281016117063,H,G,high
-963.84743046394,-980.8574693781501,-955.0701839268738,-984.0952824557208,-971.6502180310981,-956.0784572205863,-983.6508610454822,-971.5030955924049,C,I,low
-960.3782069983107,-983.9671598570587,-967.9907082393034,-987.5222600388325,-972.8634277251206,-967.7001600835553,-988.6592724336418,-973.5077539931633,I,C,low
-959.6097222907941,-952.7128200482156,-955.8238235296518,-957.2457192801003,-956.0636371267257,-954.7076499237061,-955.8618582901989,-954.6306141348075,H,H,high
-959.4533833974675,-980.8666296245826,-957.7713687118824,-973.0725448643642,-987.6487841701229,-958.8973254166386,-973.576838696305,-986.9226013739043,I,I,low
-965.1224972078694,-953.6251944472032,-959.7110765930413,-960.9573795871755,-960.6006816403163,-956.2600226618697,-957.0860484600208,-956.7306678998317,H,G,high
-959.3399066023412,-951.2542290654527,-955.2614533071973,-955.4183122751799,-955.6550211273384,-953.7052370075597,-953.8524776507807,-954.1083921948473,G,H,low
-967.6092346150236,-1008.4236512399507,-971.439275737786,-1001.3289523329016,-991.8074367013277,-970.7854631293519,-998.9337283745981,-993.6071564671158,I,H,low
-960.1786111055744,-992.7816629559303,-987.6434138130636,-977.8921740300137,-983.4060245182147,-987.8096461920808,-978.0688422620749,-983.6995861830884,I,I,low
-966.4493684138453,-967.699477641763,-959.0666405810674,-973.9852381323243,-967.1776173505458,-960.096333394704,-973.0615470921383,-966.6780847784227,C,H,high
-966.4492851568274,-967.6973518135154,-959.0712830216988,-973.9839288321139,-967.178057589883,-960.0972794534428,-973.0588050382594,-966.6768610335572,C,H,high
-962.2887797640908,-1024.4922682860486,-972.0295302539234,-988.335911628682,-1023.7769770372046,-975.844254620952,-989.3460446970422,-1021.8077434729466,I,C,low
-970.6201247623618,-952.2402130726522,-966.3892219464384,-966.2661323066502,-966.3675444331366,-955.4268350496129,-955.3068536655962,-955.3058483577964,G,G,high
-985.6422969398432,-954.4730550545615,-972.0983346807263,-974.8753062928929,-973.0347424524235,-959.5015412404985,-962.4437300491713,-960.8834930429844,G,G,high
-966.0839792445125,-954.1707238847714,-959.466833939372,-963.569069896938,-965.512778277538,-956.1404961011499,-960.7775211113678,-962.6818925433389,G,H,high
-961.6953351076718,-1125.9770039168582,-1085.0467796182684,-1105.8685008229459,-964.9023247916015,-1088.112090663033,-1109.0321358893436,-972.0015625210217,I,H,low
-963.5866464657124,-950.9079975684521,-957.3182382397976,-958.2800564497613,-957.2754012463788,-954.2843274206872,-955.2839401053128,-954.6580061841769,G,G,high
-963.1605835442662,-961.0609865195538,-958.1960960961869,-964.1462385627145,-966.4195157390159,-956.5650701962691,-962.2127160747377,-964.2453653729239,H,G,high
-961.7038200626106,-1125.9049193110602,-1084.9846419883615,-1105.811268415288,-964.9028511232896,-1088.0497991672912,-1108.9728664706522,-971.9989597978139,I,C,low
-960.223401654676,-960.4738455832695,-956.2693523109476,-963.1724481558284,-961.934902873888,-955.3760620696522,-961.7480968136769,-960.5395197383064,H,C,high
-967.6100771664386,-1008.418873223714,-971.4392422162621,-1001.3264821541987,-991.802276618408,-970.786095445296,-998.9316599394589,-993.602283296617,I,I,low
-960.8083816941478,-951.2753736932852,-956.9844854759297,-958.2160197090803,-956.2852569174449,-954.6987093030699,-955.7678556011764,-953.8346331721413,G,G,high
-959.4523494770666,-980.8758295047596,-957.7713798117691,-973.0781691458885,-987.6570086871783,-958.8996438567053,-973.5835067941352,-986.931145931678,I,C,low
-963.7733984538104,-952.1947370916432,-957.9232692334368,-957.6235485066619,-959.7161910609706,-955.2942769895145,-955.1702616461608,-957.0527778591976,G,G,high
-964.5201589845769,-983.5821339626318,-957.6878917672606,-1000.2646425743001,-974.0893864209442,-958.4480691418622,-1000.4371435949621,-975.5146433089458,C,C,high
-960.7411800391029,-952.6492590966675,-956.2156906181729,-957.4637115080517,-956.7548887451676,-954.6341560806268,-955.6794166433544,-954.9480503247013,H,G,high
-968.9190838146118,-954.7360897302896,-963.063904426999,-964.0634892776321,-963.0540930295587,-958.9557832485635,-960.2958414292679,-959.3577951169757,G,G,high
-965.1787808102802,-1134.5499061002383,-1120.9118232835597,-1074.2670355553141,-982.3239473365553,-1121.198668752191,-1079.7704865048368,-996.0778386144916,I,I,low
-962.7078573985533,-950.0304141518927,-960.0394058335983,-960.0532605959186,-960.4171857009014,-953.7751693803865,-953.9006774241409,-954.1526194859246,G,G,high
-970.3470632671775,-968.3939524600621,-958.3826381827068,-984.7244998469192,-968.3028665581345,-955.7222909619759,-981.3291628579738,-965.5045119858636,H,H,high
