I,G,C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-586.7430439517537,-573.2538611069301,-579.5720286560346,-581.1097037024352,-579.5147512434934,-577.200427498688,-578.6868288519038,-577.0545852717676,G,G,high
-589.155681373137,-628.1238347714093,-582.7677103383043,-629.4936538982786,-620.0418728328539,-585.6304282180906,-628.6132374111771,-619.1445157778712,C,C,high
-588.0651579399332,-574.0909706129423,-581.3415109422457,-585.1483536687763,-584.5215409263035,-577.8057864994867,-582.0461563421989,-580.939052444585,G,H,high
-588.8986302653295,-572.5830075363876,-581.2542031264437,-583.3905963578893,-581.7808800073212,-577.6940114044942,-579.9134319689958,-578.4045703239299,G,G,high
-592.0588611728817,-574.904269993411,-583.6544605764575,-585.0358798114378,-583.8868276583336,-579.5156740657877,-580.8553527727705,-579.7348707734649,G,G,high
-591.376117217394,-724.5206465174327,-583.5318181795059,-689.9967023482596,-688.5546681315865,-586.1735041913981,-689.0227558606349,-687.0087276607936,C,C,high
-588.6210610290624,-688.6759399881157,-599.3717349455409,-636.8045247666929,-686.1097266199912,-605.1564445623536,-638.1160796418255,-683.7071680280509,I,H,low
-594.5421373726481,-577.7696059035112,-587.0446896304165,-586.0889846928059,-586.8572403946022,-582.1522793039235,-581.0784922424361,-581.9151010671358,G,G,high
-590.0454905710145,-577.4263671041504,-581.7538651940433,-583.9137665214706,-588.3044979958241,-578.5610832068493,-580.5894632628423,-584.7990933812304,H,G,high
-592.3548079085721,-586.742289587952,-582.1970828816659,-591.9551754432515,-590.8913019832947,-579.3177379962408,-588.2589158742161,-587.3525422720771,H,C,high
-590.6684001781548,-574.305471292777,-583.0114711749627,-586.3689838509998,-583.7419588258834,-578.3372016621042,-581.7004896871612,-579.201784949233,G,G,high
-589.838941430501,-635.2500629868485,-608.0424905967647,-616.2809582471906,-615.8159015992666,-611.0835012732609,-616.0509202888584,-614.4778609277296,I,I,low
-594.5392179359762,-577.7680779257923,-587.0423365146178,-586.0864911667426,-586.8547989689408,-582.1501911508557,-581.0761676854288,-581.9129395340966,G,G,high
-594.027531622105,-575.3424270166811,-585.1653470268487,-585.370446119396,-585.4228397388998,-580.5702816339791,-581.052269028187,-581.0940889861205,G,G,high
-590.0409564684494,-617.9510472562506,-581.3547271741694,-611.5474358446501,-618.7884648603767,-579.5095616088776,-608.1831594204692,-615.3335202439596,H,C,high
-591.2682703647423,-592.6148077408823,-582.8872293054097,-596.5980528670717,-603.2249175671785,-580.2050831756239,-593.3029968174606,-599.7471873311354,H,H,low
-593.4616612908787,-577.7949816272964,-585.5829934974404,-588.0382959329904,-587.4666045230243,-580.7260554239693,-582.6212903588904,-582.0150710940416,H,G,high
-590.0104654577325,-630.8565036282789,-579.0779878288737,-632.8631148342686,-610.5107877397047,-580.0643755832497,-632.0407235638592,-610.1189023239531,C,I,low
-586.2581370832803,-631.4679827334603,-611.4112443745589,-616.7247707428895,-611.7310714989709,-611.2087549740593,-618.3736372379041,-612.5960349680944,I,C,low
-586.1601829884238,-577.9953427943136,-580.637379545455,-583.7782423010211,-582.8396227693613,-579.0632185403192,-581.5560917127007,-580.5355659762632,H,H,high
-585.3588249317006,-632.2973518823724,-584.8863579849999,-613.180899513516,-641.5061708099386,-585.77383675059,-613.3249478487522,-640.5957156956002,I,I,low
-593.4672492699634,-577.7968601183729,-585.5875805067659,-588.0405308021451,-587.4688090926709,-580.730245945313,-582.6240081939426,-582.017783224568,H,G,high
-585.8871845851817,-573.6572508038508,-579.8719545520828,-580.0109857655985,-580.4100317213198,-577.3230406384289,-577.452432019245,-577.8746688990923,G,H,low
-595.2418944383204,-680.5010986216042,-614.4867900216709,-669.9884548996076,-629.8389508337395,-615.2265927848293,-667.3935146757334,-633.3137662985818,I,H,low
-586.9359823159422,-645.998344364462,-626.5064178291799,-630.0228274359521,-618.7319444217342,-627.665987775844,-629.8248214046216,-619.8943600796315,I,I,low
-593.6879608054,-615.723841338449,-584.6013319193839,-619.6192419629014,-609.4171966420483,-588.5571055548018,-618.9108455742962,-609.3216258569998,C,H,high
-593.6898294806005,-615.7115195377872,-584.6078938911476,-619.6108083208388,-609.4115380674233,-588.557209347693,-618.898844847755,-609.3120114402445,C,H,high
-588.6243854222195,-688.6780130128633,-599.3739043979217,-636.8084612620295,-686.1115668503816,-605.159366898268,-638.1193866915925,-683.7087593205247,I,C,low
