C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-891.4428216284242,-913.0764545481873,-907.3698335691196,-891.1682102145854,-911.6416275562636,-906.2257330464955,0.55,C,high
-891.4276081447405,-944.2290740299994,-926.0443848330148,-891.6752637190308,-942.9947440780618,-925.0761102437066,0.35,C,low
-890.3888556291658,-956.3475318504196,-968.6021300323282,-891.6569498171639,-955.9065721222465,-968.2458365802238,0.00,C,high
-891.1436880287733,-1036.2542808668632,-1006.3838236546646,-892.452544254557,-1037.9825123326996,-1009.1180932982224,0.35,C,high
-894.1204546392282,-903.5032586307573,-905.2560623109839,-892.3477628253916,-901.0133705489231,-902.9325410194804,0.75,H,high
-892.0607039604164,-904.9378234759923,-911.5478579001928,-891.0223106494293,-902.8390632575569,-909.4423033684463,0.55,C,low
-895.9244489299028,-898.2583031654659,-903.8933559138835,-893.2768220961806,-895.8642479721708,-901.1111929044627,0.55,C,low
-892.0388921525662,-908.1888834782253,-926.1096037406268,-891.8906445594507,-907.8091822807764,-925.1249739136218,0.55,C,high
-892.1322415711765,-909.074892307895,-912.0174021745959,-892.4838055558172,-907.5006046237025,-910.1051130871587,0.35,C,high
-894.5665743811222,-905.2489947125057,-907.2246273957248,-893.0727843356129,-902.2408711085288,-904.1410728053622,0.55,H,high
-898.9647350769072,-1127.0632651992773,-1101.3721986862095,-915.4642710960111,-1130.654593939604,-1096.8653439397087,0.00,C,high
-891.6925914954815,-908.9099863199168,-901.776559288271,-891.5277517218522,-907.4963572271865,-900.8538616593647,0.00,C,low
-893.4567589265782,-897.7714407109536,-894.3019148984068,-890.1456119525712,-893.8558059738339,-890.7587658345429,0.75,H,high
-891.1704464986923,-892.8066694029592,-892.6173233036496,-889.0237789637816,-890.7237315926885,-890.372910960414,0.55,H,high
-889.8959356632593,-913.4770661062863,-914.2106317014587,-889.8665634730868,-913.3805235794679,-913.9886104251984,0.20,C,high
-891.1942323105294,-910.3582279432983,-910.3826910967409,-891.9685791501433,-909.6720250103018,-909.909268172016,0.20,C,high
-891.5678310369109,-967.8945779395104,-964.1874500068826,-890.6512887316537,-967.238893787467,-963.3396274361614,0.35,H,low
-893.1969822202489,-935.566472266213,-939.8129296766881,-894.4434620880296,-935.31390447888,-939.131541642468,0.00,C,high
-895.0539751656032,-897.9889987162676,-903.4502469675007,-892.2972729640165,-895.4218145866876,-900.5782008969529,0.75,H,high
-895.9442000630484,-936.0411393780541,-915.8047895597095,-890.5993264387299,-929.0182544820036,-908.9750655156265,0.55,H,low
-896.5250471289559,-900.4200241297605,-898.5277129775118,-893.0152835480966,-895.8806751532661,-894.1720071570946,0.75,H,high
-891.0202393599435,-924.9587722375014,-910.4072364589666,-891.1903149605098,-923.8579822602233,-909.3357679932416,0.35,C,high
-890.7923141019733,-891.5013282777439,-891.131075173574,-887.7042715473651,-888.4294299555024,-888.0929561413597,0.55,H,high
-892.2227294605642,-903.8961157772146,-913.3656671531281,-891.5025289000575,-902.4485349750868,-911.113768607261,0.35,H,high
-893.5089320378925,-898.942585678462,-910.3754818069274,-894.0011671093083,-897.2435620168674,-908.6915543696572,0.20,H,low
-894.1903528165785,-961.2370675624106,-952.343192207053,-900.3319521180142,-960.9637384659371,-952.3433364762399,0.00,C,high
-892.1980080304963,-894.992273940169,-895.2980022364152,-890.2307078729323,-892.0063091014162,-892.4258694851501,0.75,H,high
-890.9438238268278,-907.8312169179056,-906.5359070244467,-889.4388934672293,-906.005746803208,-904.7788793647295,0.00,C,low
-895.9367141882203,-972.8889691161123,-961.7062812800838,-894.4618293759347,-968.9279346118435,-957.8365507982509,0.55,C,low
-891.1601549610452,-896.7266650097669,-896.3169324459816,-889.7105227544462,-895.064063415204,-894.696944796841,0.35,H,high
-893.7614510143998,-954.4921389841761,-924.8948730859883,-897.0559735680011,-953.6270336560676,-924.292096800064,0.20,C,low
-891.3498793574543,-900.3122340593462,-900.7049056382299,-890.235728037043,-898.3937093255736,-898.7912479769067,0.20,H,low
-898.4144609927988,-905.658519335124,-898.1071562465646,-891.3955375504582,-898.3314389125512,-891.4051449853911,0.75,H,high
-893.5290249222262,-905.6286834015827,-921.8504700427786,-891.5210202001513,-903.802235796977,-919.1768612852277,0.35,C,high
-891.909458581962,-906.5194825423489,-912.4958846794668,-889.9438564990986,-904.5326248646442,-910.0872033120627,0.75,H,low
-892.0240304505231,-905.1314486190527,-900.7658950737501,-889.2872037369945,-903.0611726503319,-898.9873106430521,0.75,C,low
-893.2461920900377,-907.2975228144469,-908.6750006623818,-892.3720782268382,-904.2301251252712,-905.4272682155353,0.55,H,high
-893.2798981589792,-915.5846498943847,-931.7575029868668,-893.1186653053074,-913.360745541088,-929.9327378852843,0.35,C,high
-894.6233122709925,-933.5981696962516,-924.6321532594277,-896.6719124371213,-932.7183744534838,-924.4054812903038,0.00,C,high
-898.8459230249016,-907.6036493974349,-909.1128030325526,-894.9919195366034,-901.6016443306826,-903.019578232867,0.55,H,high
