C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-687.797372296939,-713.4723752180118,-706.3498690207107,-687.3172251127886,-711.6039899512429,-704.736659462643,0.55,C,high
-687.6002970486788,-743.5713280469797,-726.7635604507735,-687.8128156404284,-742.1153405086579,-725.5693966465456,0.35,C,low
-686.6706352247618,-758.8027853712838,-770.7346079840011,-688.0051676156892,-758.1065115745018,-770.126061474464,0.00,C,high
-687.149283843324,-846.488270375485,-814.1264284934125,-688.4819750000229,-848.2112953847305,-816.8236091445632,0.35,C,high
-690.7736986751253,-704.546926246503,-706.7075469239257,-688.6054563397712,-701.5107295088301,-703.8929592626649,0.75,H,high
-688.5120334565021,-703.4453395395432,-709.9257619774733,-687.7707132157784,-701.121984704104,-707.621488189073,0.55,C,low
-693.2174780250351,-695.6243912982352,-701.7706391459151,-689.987850042083,-692.537664030485,-698.3045353257461,0.55,C,low
-688.8403517179282,-708.2031970230018,-726.993303031426,-689.0568018960197,-707.593732933953,-725.6730076460851,0.55,C,high
-688.4866254427403,-712.951577590674,-717.5303549086601,-689.0433429252026,-711.0471354201746,-715.3884261950997,0.35,C,high
-691.5517129434612,-707.5097803045047,-708.590179218715,-689.3376526349589,-703.3127883619017,-704.3151792393542,0.55,H,high
-696.0134979256218,-960.2123944964952,-1072.3234718428268,-714.4539029759886,-963.8611909162059,-1073.3368446070015,0.00,C,high
-687.7742649576683,-710.6476586270866,-700.8790105402232,-687.6382843242608,-708.9942405852202,-699.8397741722839,0.00,C,low
-689.7323786940337,-695.2363060121182,-691.4201822884697,-686.2107730806614,-690.9292396818361,-687.4803171736929,0.75,H,high
-687.703743652812,-689.8980146713985,-689.3875055160956,-685.1085724679241,-687.3106710677879,-686.6467180059192,0.55,H,high
-686.207706617877,-715.1709498015106,-716.2790212373601,-686.3690643707137,-714.7435573298847,-715.7131565137016,0.20,C,high
-687.857547750822,-717.6232512341617,-716.7086159203343,-688.7990752369632,-716.6934838473544,-716.1136900155409,0.20,C,high
-687.5574324735197,-768.5359985406863,-764.611672531025,-686.6606911441265,-767.6407292693663,-763.5498183961491,0.35,H,low
-689.9058076691429,-743.7137445061966,-748.8288401138783,-690.8899579681197,-742.6537158605257,-747.334594547594,0.00,C,high
-692.1678338816339,-696.4715125170269,-701.7260421398338,-689.281617110926,-693.4648531256533,-698.4530548600001,0.75,H,high
-692.4547543126456,-734.6942168448397,-713.75981840386,-686.8275385271278,-727.302483867233,-706.5622442404801,0.55,H,low
-693.2021775548786,-698.6140150789936,-696.3267833939127,-689.3970969368341,-693.3907852899792,-691.3423557613047,0.75,H,high
-687.2029920043128,-724.9866961175017,-710.1952212796803,-687.3018275781258,-723.5648928778979,-708.8170108463364,0.35,C,high
-686.6180471071511,-687.4188201489609,-687.1645205462377,-683.1159484466482,-683.9531513537178,-683.7254518809857,0.55,H,high
-688.205154155392,-703.9408840656841,-720.3099883979074,-687.4166794636087,-702.3615339351156,-717.7930467150914,0.35,H,high
-690.2354626333736,-701.7853612402764,-713.6040715895593,-692.2751335060437,-700.020627747892,-712.0474175888797,0.20,H,low
-690.9213046794152,-783.8613570990275,-775.1451187372124,-698.0650172455122,-783.5946762049873,-775.1281275820477,0.00,C,high
-688.7076045231228,-693.4888478562641,-693.4407274047809,-686.543844470535,-690.0011548919264,-690.1454611546083,0.75,H,high
-687.3217160017085,-705.1681318055852,-703.948816075403,-685.4249055108108,-702.7224008450748,-701.5748108042719,0.00,C,low
-692.2619332444342,-782.1300686632086,-769.231323454007,-690.6833392224959,-777.8130365140354,-764.9619984298696,0.55,C,low
-687.3401651051719,-695.7399980542718,-694.5397640415977,-685.5452707123058,-693.6670524391483,-692.5089797358929,0.35,H,high
-690.4327741043336,-762.3007988050363,-732.656303687367,-694.3162123912222,-761.2999695543658,-731.89182189749,0.20,C,low
-687.3421391143256,-700.9077166694241,-699.6863066953212,-686.1295524187507,-698.6792814262013,-697.5070791965217,0.20,H,low
-695.5899945072568,-703.6904633107893,-695.5671559321247,-687.8245257725747,-695.5011968829235,-688.0280285743163,0.75,H,high
-690.2306335512496,-705.1929778533756,-725.7451487429502,-687.7145329180236,-702.8325856398181,-722.4793061381804,0.35,C,high
-688.0845027594767,-704.2443684446607,-711.3775980275319,-685.7810473088787,-701.9167957656624,-708.5580721089034,0.75,H,low
-688.6064085401009,-702.8703227532842,-697.8715629767818,-685.4086747495926,-700.2783071108759,-695.6640228432328,0.75,C,low
-689.4952748491042,-709.8467085351225,-713.4520255407485,-688.9220106789271,-706.5462405805972,-709.943576269175,0.55,H,high
-689.4172742822324,-718.7318690122183,-731.659043306952,-689.1184151057628,-716.160769082354,-729.6193676486267,0.35,C,high
-691.4860008450755,-750.8918820367825,-736.8092099030567,-694.8506314704209,-749.973576824986,-736.6886679572777,0.00,C,high
-695.1986755713014,-712.9510688072777,-715.1758603082992,-691.8524338981605,-706.7286780419465,-708.763655530109,0.55,H,high
-690.5818146752226,-741.1437357458326,-742.1674517132101,-694.0235116734218,-740.4300412204408,-741.7162192880602,0.20,C,low
-688.0689950074792,-715.8020080323935,-713.4906880739496,-688.2547192469104,-714.0814417086822,-711.695721511952,0.20,C,high
-688.969687872965,-740.7886541469862,-744.4498389417548,-690.1428580309857,-738.9767666562988,-742.5629626114497,0.20,C,high
-692.4649688023534,-693.1781934908918,-704.8885245217939,-686.4093547904785,-688.2239497179519,-698.9962172100383,0.75,H,high
