C_012,C_120,C_201,H_012,H_120,H_201,ground_truth,choice,confidence
-986.7711243291716,-1006.5764416968982,-1001.5525076532429,-986.5769128637652,-1005.2998411219968,-1000.5814326714195,0.55,C,high
-986.8463941439743,-1037.8367024753034,-1019.2964383981612,-987.1223678199417,-1036.7156037339653,-1018.4459146834781,0.35,C,low
-985.7844930511621,-1048.6475377458391,-1060.8679594966864,-987.0449303794635,-1048.3108000587827,-1060.6062430647933,0.00,C,high
-986.6207549594741,-1124.905081889872,-1096.3904847640415,-987.8882381427061,-1126.577411019498,-1099.077485551298,0.35,C,high
-989.3539823895003,-997.0699236356481,-998.5202899051633,-987.6985860853929,-994.7844265762329,-996.3865434748462,0.75,H,high
-987.381631849076,-999.5064696864948,-1006.058654598083,-986.2524283884253,-997.5042881109553,-1004.0428546413176,0.55,C,low
-990.815564236632,-993.1434117627031,-998.4858007939653,-988.4774898276698,-991.0843233159993,-996.033261129604,0.55,C,low
-987.1815594862529,-1002.2551179179827,-1019.646645411589,-986.8911031882569,-1001.9501256445849,-1018.7768332426172,0.55,C,high
-987.4491458066426,-1001.5903452785423,-1003.7790727054147,-987.7005457983373,-1000.1601868912092,-1001.9863175318329,0.35,C,high
-989.5775997499396,-998.1225255756603,-1000.4240978209438,-988.4314944921856,-995.6618988477235,-997.8905358874944,0.55,H,high
-993.9802358276698,-1100.7807739122597,-1183.1345675263015,-1009.569613215709,-1098.0298077534767,-1180.206101175871,0.00,C,high
-987.1352816096909,-1001.9616382696097,-995.9333044297832,-986.9780588545677,-1000.6450466333667,-995.0667146465996,0.00,C,low
-988.8354732571901,-992.7212410134628,-989.4034063741825,-985.6024532664352,-988.9815893304956,-986.0325707909211,0.75,H,high
-986.4643063743712,-987.8827564061329,-987.8118244245377,-984.479520403947,-985.9789838222566,-985.7467278282624,0.55,H,high
-985.2612581454738,-1006.6994015605226,-1007.2877864592026,-985.1896310066479,-1006.7000433906001,-1007.1736098105774,0.20,C,high
-986.4245433896408,-1001.9738021781777,-1002.1597525110615,-987.0564741034075,-1001.3382482497057,-1001.6677670043474,0.20,C,high
-987.0459835857904,-1060.753005793448,-1057.157277039291,-986.1757841333146,-1060.200532244357,-1056.4060770838607,0.35,H,low
-988.3117193241037,-1025.8931520248002,-1029.7808507627406,-989.62730124634,-1025.9635780577858,-1029.4303187572052,0.00,C,high
-990.1479961668819,-992.6570990099741,-998.1089220006758,-987.4277065356403,-990.2541514226773,-995.3845850916434,0.75,H,high
-991.235018527865,-1030.0904167349963,-1010.4095090726834,-985.9865091522523,-1023.1955508911487,-1003.709042259484,0.55,H,low
