C,H
0.5642505895823151,0.43574941041768833
0.6551146662961175,0.34488533370390506
0.7679150981834791,0.23208490181651803
0.7637518758050609,0.2362481241949209
0.3522482676475651,0.6477517323524311
0.5500823895843958,0.44991761041562367
0.21273056896614817,0.7872694310338747
0.6659551109454335,0.33404488905457286
0.695963658109935,0.30403634189004336
0.34193120239876823,0.65806879760121
0.9299969730401662,0.07000302695983812
0.615983380778542,0.38401661922145125
0.2151911067344428,0.7848088932655375
0.30009065975113625,0.6999093402488407
0.6581480575285024,0.3418519424715044
0.7316826729084164,0.2683173270915824
0.5411868007015442,0.45881319929846204
0.7266852427513966,0.27331475724860566
0.28197616882774956,0.7180238311722362
0.11752615056677422,0.8824738494332323
0.1884324308670199,0.8115675691329616
0.6386186414663306,0.36138135853368664
0.22664275260828753,0.7733572473917065
0.5484005669983547,0.4515994330016225
0.8781040101297659,0.1218959898702511
0.925661959195333,0.07433804080468238
0.34599047085422213,0.6540095291457626
0.3693191146439326,0.6306808853560784
0.4232729026465255,0.5767270973534931
0.40107618218848196,0.5989238178114948
0.8941430868544977,0.10585691314551723
0.48809680705174047,0.5119031929482525
0.08218919147493192,0.9178108085250634
0.2862654977444693,0.7137345022555162
0.34160402018638975,0.6583959798136273
0.21383330986326726,0.7861666901367487
0.5937079487558602,0.40629205124415524
0.5911499092579762,0.40885009074204787
0.8885981601177984,0.11140183988221099
0.25550660570407563,0.7444933942959246
0.8851576326041052,0.11484236739587377
0.6510497063876971,0.34895029361231017
0.7465638269993772,0.25343617300060756
0.11039332592947909,0.8896066740705397
0.7512285315965407,0.24877146840343953
0.8809126008610741,0.11908739913892658
0.2133339874071699,0.7866660125928484
0.8481453848799939,0.15185461511999251
0.6720144742309109,0.3279855257690951
0.388365108601038,0.611634891398975
0.5481731806014817,0.45182681939853586
0.2409386322802321,0.75906136771979
0.33199567823000636,0.6680043217700049
0.3479596443324757,0.6520403556675272
0.5082447789234825,0.4917552210765142
0.36637109616676355,0.6336289038332426
0.8965291072216639,0.10347089277835787
0.3788669464285713,0.6211330535714327
0.6863196368928364,0.3136803631071737
0.9286577010920875,0.07134229890790147
0.3795011164122553,0.6204988835877329
0.36299105475524523,0.6370089452447406
0.4609068159591425,0.5390931840408697
0.41424763246279034,0.5857523675372254
0.5796933989939237,0.4203066010060546
0.4378419765027912,0.5621580234972012
0.7858294805239762,0.21417051947602597
0.8528740792703623,0.1471259207296168
0.26164707048203767,0.7383529295179682
0.48216423935683717,0.5178357606431583
0.9278457173249758,0.07215428267504254
0.4557190341144079,0.5442809658856151
0.08138223523813269,0.9186177647618672
0.28489856075073433,0.7151014392492722
0.5296480329085002,0.4703519670914911
0.42698760678093056,0.5730123932190705
0.9050841610660665,0.09491583893393839
0.5358293864201163,0.46417061357988043
0.4595046902695362,0.5404953097304495
0.8713972048943728,0.1286027951056299
0.41470742855980736,0.5852925714401974
0.9233348150367443,0.0766651849632462
0.7922238655486465,0.20777613445137744
0.9262781551741545,0.07372184482586316
0.9219013175028585,0.07809868249716156
0.5801822551125287,0.41981774488745743
0.41898970108098854,0.5810102989190267
0.5671804724530635,0.43281952754693126
0.9047063935917489,0.09529360640824006
0.2251063173676834,0.7748936826322935
0.7146652527278562,0.28533474727215763
0.7042629197078176,0.2957370802921948
0.20880465687715768,0.7911953431228221
0.7580504249974924,0.24194957500252523
0.29237224288885477,0.7076277571111285
0.1547733413321076,0.8452266586678827
0.6263877160884201,0.3736122839115734
0.7509920104220397,0.24900798957797274
0.6716203323299319,0.3283796676700627
0.8873396879216198,0.11266031207836535
